custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-88-4-3,increased frequency of droughts,reduced soil moisture,yes,yes
request-88-4-4,reduced soil moisture,increased runoff during rain events,no,no
request-88-4-5,increased runoff during rain events,flooding in droughtprone areas,yes,yes
request-88-5-0,extreme weather events,heavy rainfall,yes,yes
request-88-5-1,heavy rainfall,increased runoff,yes,no
request-88-5-2,increased runoff,flooding in affected regions,yes,yes
request-88-6-0,climate change,altered precipitation patterns,yes,no
request-88-6-1,altered precipitation patterns,increased rainfall intensity,yes,yes
request-88-6-2,increased rainfall intensity,increased runoff,yes,no
request-88-6-3,increased runoff,flooding in affected regions,yes,yes
request-89-0-0,cars produce emissions,emissions contribute to air pollution,yes,yes
request-89-0-1,emissions contribute to air pollution,air pollution,yes,yes
request-89-0-2,air pollution,greenhouse gases trap heat in the atmosphere,no,no
request-89-0-3,greenhouse gases trap heat in the atmosphere,increased heat accelerates global warming,yes,yes
request-89-0-4,increased heat accelerates global warming,global warming results in climate change,yes,yes
request-89-1-0,cars require fossil fuels,fossil fuels are extracted,yes,no
request-89-1-1,fossil fuels are extracted,extraction disrupts ecosystems,yes,yes
request-89-1-2,extraction disrupts ecosystems,disrupted ecosystems release carbon dioxide,yes,no
request-89-1-3,disrupted ecosystems release carbon dioxide,carbon dioxide increases greenhouse effect,yes,yes
request-89-1-4,carbon dioxide increases greenhouse effect,increased greenhouse effect causes climate change,yes,yes
request-89-2-0,cars increase traffic congestion,traffic congestion,yes,yes
request-89-2-1,traffic congestion,longer idling times increase fuel consumption,yes,yes
request-89-2-2,longer idling times increase fuel consumption,increased fuel consumption raises carbon emissions,yes,yes
request-89-2-3,increased fuel consumption raises carbon emissions,carbon emissions contribute to air pollution,yes,no
request-89-2-4,carbon emissions contribute to air pollution,air pollution exacerbates climate change,yes,yes
request-89-3-0,cars lead to urban sprawl,urban sprawl increases land use,yes,no
request-89-3-1,urban sprawl increases land use,increased land use results in habitat destruction,yes,yes
request-89-3-2,increased land use results in habitat destruction,habitat destruction releases stored carbon,yes,yes
request-89-3-3,habitat destruction releases stored carbon,released carbon increases greenhouse gases,yes,yes
request-89-3-4,released carbon increases greenhouse gases,greenhouse gases contribute to climate change,yes,yes
request-90-0-0,global warming,increased temperatures affect,yes,yes
request-90-0-1,increased temperatures affect,crop yields decrease,yes,yes
request-90-0-2,crop yields decrease,droughts become more common,no,yes
request-90-0-3,droughts become more common,water scarcity impacts,yes,yes
request-90-0-4,water scarcity impacts,agricultural productivity,yes,no
request-90-0-5,agricultural productivity,food supply diminishes,no,no
request-90-0-6,food supply diminishes,rising demand for food persists,yes,yes
request-90-0-7,rising demand for food persists,prices for scarce fresh foods increase,yes,yes
request-91-0-0,climate change,altered weather patterns,yes,no
request-91-0-1,altered weather patterns,reduced crop yields,yes,no
request-91-0-2,reduced crop yields,limited food production,yes,yes
request-91-0-3,limited food production,decreased access to nutrients,yes,yes
request-91-0-4,decreased access to nutrients,malnutrition,yes,yes
request-91-0-5,malnutrition,cascades through nutrition,yes,yes
request-91-1-0,climate change,ocean acidification,yes,no
request-91-1-1,ocean acidification,disrupted marine ecosystems,yes,no
request-91-1-2,disrupted marine ecosystems,decline in fish populations,yes,yes
request-91-1-3,decline in fish populations,reduced availability of seafood,yes,no
request-91-1-4,reduced availability of seafood,decreased intake of omega3 fatty acids,yes,no
request-91-1-5,decreased intake of omega3 fatty acids,impaired brain function,yes,no
request-91-1-6,impaired brain function,cascades through nutrition,yes,yes
request-91-2-0,climate change,heatwaves,yes,no
request-91-2-1,heatwaves,dehydration,yes,no
request-91-2-2,dehydration,impaired physical activity,yes,yes
request-91-2-3,impaired physical activity,reduced muscle function,yes,yes
request-91-2-4,reduced muscle function,decreased protein utilization,yes,yes
request-91-2-5,decreased protein utilization,impaired muscle repair,yes,yes
request-91-2-6,impaired muscle repair,cascades through nutrition,yes,yes
request-91-3-0,climate change,extreme weather events,yes,no
request-91-3-1,extreme weather events,destruction of agricultural land,yes,no
request-91-3-2,destruction of agricultural land,displacement of populations,yes,yes
request-91-3-3,displacement of populations,increased reliance on emergency food aid,yes,yes
request-91-3-4,increased reliance on emergency food aid,lower quality diets,yes,yes
request-91-3-5,lower quality diets,increased malnutrition,yes,yes
request-91-3-6,increased malnutrition,cascades through nutrition,yes,yes
request-92-0-0,rising global temperatures,melting polar ice caps,yes,no
request-92-0-1,melting polar ice caps,rising sea levels,yes,no
request-92-0-2,rising sea levels,flooding of coastal areas,yes,no
request-92-0-3,flooding of coastal areas,displacement of populations,yes,no
request-92-0-4,displacement of populations,increased stress and mental health issues,yes,yes
request-92-0-5,increased stress and mental health issues,spread of infectious diseases,yes,yes
request-92-0-6,spread of infectious diseases,strain on healthcare systems,yes,yes
request-92-0-7,strain on healthcare systems,reduced access to healthcare,yes,yes
request-92-0-8,reduced access to healthcare,increased mortality and morbidity,yes,yes
request-92-0-9,increased mortality and morbidity,health crises,yes,yes
request-92-1-0,rising global temperatures,"longer, more intense heatwaves",yes,no
request-92-1-1,"longer, more intense heatwaves",heatrelated illnesses,yes,no
request-92-1-2,heatrelated illnesses,dehydration and heat exhaustion,yes,yes
request-92-1-3,dehydration and heat exhaustion,increased hospital admissions for heatrelated conditions,yes,yes
request-92-1-4,increased hospital admissions for heatrelated conditions,overburdened healthcare systems,yes,yes
request-92-1-5,overburdened healthcare systems,reduced quality of healthcare,yes,yes
request-92-1-6,reduced quality of healthcare,higher mortality rates,yes,no
request-92-1-7,higher mortality rates,health crises,yes,yes
request-92-2-0,rising global temperatures,changes in precipitation patterns,yes,no
request-92-2-1,changes in precipitation patterns,increased frequency of droughts,yes,yes
request-92-2-2,increased frequency of droughts,water shortages,yes,yes
request-92-2-3,water shortages,food and water scarcity,yes,yes
request-92-2-4,food and water scarcity,malnutrition and food insecurity,yes,no
request-92-2-5,malnutrition and food insecurity,increased susceptibility to diseases,yes,yes
request-92-2-6,increased susceptibility to diseases,health crises,yes,yes
request-92-3-0,rising global temperatures,increased carbon dioxide levels,no,yes
request-92-3-1,increased carbon dioxide levels,ocean acidification,yes,no
request-92-3-2,ocean acidification,coral bleaching,no,no
request-92-3-3,coral bleaching,loss of marine biodiversity,yes,no
request-92-3-4,loss of marine biodiversity,impact on fishing communities,yes,yes
request-92-3-5,impact on fishing communities,economic hardship,yes,yes
request-92-3-6,economic hardship,increased stress and mental health issues,yes,yes
request-92-3-7,increased stress and mental health issues,spread of infectious diseases,yes,yes
request-92-3-8,spread of infectious diseases,strain on healthcare systems,yes,yes
request-92-3-9,strain on healthcare systems,reduced access to healthcare,yes,yes
request-92-3-10,reduced access to healthcare,increased mortality and morbidity,yes,yes
request-92-3-11,increased mortality and morbidity,health crises,yes,yes
request-92-4-0,rising global temperatures,increased frequency and intensity of storms,yes,no
request-92-4-1,increased frequency and intensity of storms,destruction of infrastructure,yes,no
request-92-4-2,destruction of infrastructure,loss of housing and displacement,yes,yes
request-92-4-3,loss of housing and displacement,increased stress and mental health issues,yes,yes
request-92-4-4,increased stress and mental health issues,spread of infectious diseases,yes,yes
request-92-4-5,spread of infectious diseases,strain on healthcare systems,yes,yes
request-92-4-6,strain on healthcare systems,reduced access to healthcare,yes,yes
request-92-4-7,reduced access to healthcare,increased mortality and morbidity,yes,yes
request-92-4-8,increased mortality and morbidity,health crises,yes,yes
request-92-5-0,rising global temperatures,changes in agricultural patterns,yes,yes
request-92-5-1,changes in agricultural patterns,crop failures,yes,yes
request-92-5-2,crop failures,food shortages,yes,no
request-92-5-3,food shortages,increased malnutrition,yes,no
request-92-5-4,increased malnutrition,weakened immune systems,yes,yes
request-92-5-5,weakened immune systems,spread of infectious diseases,yes,yes
request-92-5-6,spread of infectious diseases,strain on healthcare systems,yes,yes
request-92-5-7,strain on healthcare systems,reduced access to healthcare,yes,yes
request-92-5-8,reduced access to healthcare,increased mortality and morbidity,yes,yes
