cause,effect,custom_id
heatwave,increased lightning activity,request-59-8-1
increased lightning activity,lightning strikes,request-59-8-2
lightning strikes,fires,request-59-8-3
40 degrees,high temperatures,request-59-9-0
high temperatures,spontaneous combustion in hay,request-59-9-1
spontaneous combustion in hay,fires,request-59-9-2
40 degrees,heatwave,request-59-10-0
heatwave,thunderstorms,request-59-10-1
thunderstorms,lightning strikes,request-59-10-2
lightning strikes,fires,request-59-10-3
40 degrees,high temperatures,request-59-11-0
high temperatures,heat stress on electrical systems,request-59-11-1
heat stress on electrical systems,equipment failure,request-59-11-2
equipment failure,fires,request-59-11-3
forest fires,the burning of vegetation,request-60-0-0
the burning of vegetation,the production of ash,request-60-0-1
the production of ash,the deposition of ash on the soil,request-60-0-2
the deposition of ash on the soil,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-0-3
forest fires,the death of plants,request-60-1-0
the death of plants,the decomposition of dead plant matter,request-60-1-1
the decomposition of dead plant matter,the release of nutrients into the soil,request-60-1-2
the release of nutrients into the soil,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-1-3
forest fires,the heating of soil,request-60-2-0
the heating of soil,the acceleration of microbial activity,request-60-2-1
the acceleration of microbial activity,the increased decomposition of organic matter,request-60-2-2
the increased decomposition of organic matter,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-2-3
plant nutrients returning to the soil,increased soil fertility,request-61-0-0
increased soil fertility,enhanced plant nutrition,request-61-0-1
enhanced plant nutrition,accelerated plant growth,request-61-0-2
accelerated plant growth,the relatively fast regrowth of plants,request-61-0-3
plant nutrients returning to the soil,improved nutrient availability,request-61-1-0
improved nutrient availability,greater nutrient uptake,request-61-1-1
greater nutrient uptake,enhanced photosynthesis,request-61-1-2
enhanced photosynthesis,the relatively fast regrowth of plants,request-61-1-3
plant nutrients returning to the soil,activation of soil microorganisms,request-61-2-0
activation of soil microorganisms,enhanced nutrient cycling,request-61-2-1
enhanced nutrient cycling,increased nutrient availability,request-61-2-2
increased nutrient availability,the relatively fast regrowth of plants,request-61-2-3
plant nutrients returning to the soil,improved soil structure,request-61-3-0
improved soil structure,better root penetration,request-61-3-1
better root penetration,increased nutrient uptake,request-61-3-2
increased nutrient uptake,the relatively fast regrowth of plants,request-61-3-3
plant nutrients returning to the soil,release of growth hormones,request-61-4-0
release of growth hormones,stimulation of plant growth,request-61-4-1
stimulation of plant growth,accelerated growth rates,request-61-4-2
accelerated growth rates,the relatively fast regrowth of plants,request-61-4-3
plant nutrients returning to the soil,reduction of nutrient deficiencies,request-61-5-0
reduction of nutrient deficiencies,improved plant health,request-61-5-1
improved plant health,accelerated plant growth,request-61-5-2
accelerated plant growth,the relatively fast regrowth of plants,request-61-5-3
plant nutrients returning to the soil,increased nitrogen levels,request-61-6-0
increased nitrogen levels,enhanced protein synthesis,request-61-6-1
enhanced protein synthesis,accelerated plant growth,request-61-6-2
accelerated plant growth,the relatively fast regrowth of plants,request-61-6-3
plant nutrients returning to the soil,increased phosphorus availability,request-61-7-0
increased phosphorus availability,improved root development,request-61-7-1
improved root development,enhanced nutrient uptake,request-61-7-2
enhanced nutrient uptake,the relatively fast regrowth of plants,request-61-7-3
plant nutrients returning to the soil,increased potassium levels,request-61-8-0
increased potassium levels,improved water regulation,request-61-8-1
improved water regulation,improved plant growth,request-61-8-2
improved plant growth,the relatively fast regrowth of plants,request-61-8-3
humans discarding cigarettes,cigarette ignites dry vegetation,request-62-0-0
cigarette ignites dry vegetation,fire starts,request-62-0-1
fire starts,fire spreads,request-62-0-2
fire spreads,wildfires in europe,request-62-0-3
humans discarding cigarettes,cigarette smolders in vegetation,request-62-1-0
cigarette smolders in vegetation,smoldering causes ignition after delay,request-62-1-1
smoldering causes ignition after delay,fire starts,request-62-1-2
fire starts,fire spreads,request-62-1-3
fire spreads,wildfires in europe,request-62-1-4
humans discarding cigarettes,cigarette ignites brush pile,request-62-2-0
cigarette ignites brush pile,fire spreads to forest,request-62-2-1
fire spreads to forest,wildfires in europe,request-62-2-2
humans using barbecues carelessly,barbecue sparks ignite vegetation,request-62-3-0
barbecue sparks ignite vegetation,fire starts,request-62-3-1
fire starts,fire spreads,request-62-3-2
fire spreads,wildfires in europe,request-62-3-3
humans using barbecues carelessly,barbecue left unattended,request-62-4-0
barbecue left unattended,barbecue fire spreads to surroundings,request-62-4-1
barbecue fire spreads to surroundings,fire starts,request-62-4-2
fire starts,fire spreads,request-62-4-3
fire spreads,wildfires in europe,request-62-4-4
humans using barbecues carelessly,hot coals disposed improperly,request-62-5-0
hot coals disposed improperly,coals ignite vegetation,request-62-5-1
coals ignite vegetation,fire starts,request-62-5-2
fire starts,fire spreads,request-62-5-3
fire spreads,wildfires in europe,request-62-5-4
humans using campfires carelessly,campfire embers ignite vegetation,request-62-6-0
campfire embers ignite vegetation,fire starts,request-62-6-1
fire starts,fire spreads,request-62-6-2
fire spreads,wildfires in europe,request-62-6-3
humans using campfires carelessly,campfire left unattended,request-62-7-0
campfire left unattended,campfire spreads to surroundings,request-62-7-1
campfire spreads to surroundings,fire starts,request-62-7-2
fire starts,fire spreads,request-62-7-3
fire spreads,wildfires in europe,request-62-7-4
humans using campfires carelessly,hot ashes not extinguished properly,request-62-8-0
hot ashes not extinguished properly,ashes ignite vegetation,request-62-8-1
ashes ignite vegetation,fire starts,request-62-8-2
fire starts,fire spreads,request-62-8-3
fire spreads,wildfires in europe,request-62-8-4
humans discarding rubbish like glass which can focus sunlight,glass focuses sunlight,request-62-9-0
glass focuses sunlight,vegetation ignited by focused sunlight,request-62-9-1
vegetation ignited by focused sunlight,fire starts,request-62-9-2
fire starts,fire spreads,request-62-9-3
fire spreads,wildfires in europe,request-62-9-4
humans discarding rubbish like glass which can focus sunlight,focused sunlight heats vegetation,request-62-10-0
focused sunlight heats vegetation,heat causes ignition of vegetation,request-62-10-1
heat causes ignition of vegetation,fire starts,request-62-10-2
fire starts,fire spreads,request-62-10-3
fire spreads,wildfires in europe,request-62-10-4
humans discarding rubbish like glass which can focus sunlight,"glass bottle breaks, fragments focus sunlight",request-62-11-0
"glass bottle breaks, fragments focus sunlight",ignition of dry leaves,request-62-11-1
ignition of dry leaves,fire starts,request-62-11-2
fire starts,fire spreads,request-62-11-3
fire spreads,wildfires in europe,request-62-11-4
global warming,higher temperatures,request-63-0-0
higher temperatures,drought,request-63-0-1
drought,dry vegetation,request-63-0-2
dry vegetation,fires,request-63-0-3
global warming,climate change,request-63-1-0
climate change,heatwaves,request-63-1-1
heatwaves,dry vegetation,request-63-1-2
dry vegetation,fires,request-63-1-3
global warming,increased lightning strikes,request-63-2-0
increased lightning strikes,fires,request-63-2-1
global warming,pest outbreaks,request-63-3-0
pest outbreaks,dead trees,request-63-3-1
dead trees,fires,request-63-3-2
global warming,longer fire seasons,request-63-4-0
longer fire seasons,increased fire occurrences,request-63-4-1
increased fire occurrences,fires,request-63-4-2
global warming,reduced precipitation,request-63-5-0
reduced precipitation,drought,request-63-5-1
drought,fires,request-63-5-2
global warming,early snowmelt,request-63-6-0
early snowmelt,extended dry periods,request-63-6-1
extended dry periods,fires,request-63-6-2
40 degrees,heatwave,request-64-0-0
heatwave,vegetation drying,request-64-0-1
vegetation drying,fire ignition,request-64-0-2
fire ignition,fires,request-64-0-3
40 degrees,high temperatures,request-64-1-0
high temperatures,electrical equipment overheating,request-64-1-1
electrical equipment overheating,electrical failure,request-64-1-2
electrical failure,fires,request-64-1-3
40 degrees,increased air conditioning use,request-64-2-0
increased air conditioning use,power grid overload,request-64-2-1
power grid overload,transformer failure,request-64-2-2
transformer failure,fires,request-64-2-3
40 degrees,heatwave,request-64-3-0
heatwave,thunderstorm development,request-64-3-1
thunderstorm development,lightning strikes,request-64-3-2
lightning strikes,fires,request-64-3-3
40 degrees,drought conditions,request-64-4-0
drought conditions,vegetation dieoff,request-64-4-1
vegetation dieoff,fuel accumulation,request-64-4-2
fuel accumulation,fires,request-64-4-3
40 degrees,high temperatures,request-64-5-0
high temperatures,human discomfort,request-64-5-1
human discomfort,negligent behavior,request-64-5-2
negligent behavior,fires,request-64-5-3
40 degrees,heat stress on vehicles,request-64-6-0
heat stress on vehicles,vehicle malfunctions,request-64-6-1
vehicle malfunctions,vehicle fires,request-64-6-2
vehicle fires,fires,request-64-6-3
40 degrees,heatinduced chemical reactions,request-64-7-0
heatinduced chemical reactions,spontaneous combustion,request-64-7-1
spontaneous combustion,fires,request-64-7-2
40 degrees,infrastructure stress,request-64-8-0
infrastructure stress,pipeline ruptures,request-64-8-1
