cause,effect,custom_id
electrical system overload,sparks,request-64-1-2
sparks,fires,request-64-1-3
40 degrees,increased energy demand,request-64-2-0
increased energy demand,electrical grid strain,request-64-2-1
electrical grid strain,equipment malfunctions,request-64-2-2
equipment malfunctions,fires,request-64-2-3
40 degrees,accelerated evaporation,request-64-3-0
accelerated evaporation,reduced soil moisture,request-64-3-1
reduced soil moisture,plant dehydration,request-64-3-2
plant dehydration,flammable biomass,request-64-3-3
flammable biomass,fires,request-64-3-4
40 degrees,heightened human outdoor activity,request-64-4-0
heightened human outdoor activity,accidental ignition,request-64-4-1
accidental ignition,fires,request-64-4-2
40 degrees,atmospheric instability,request-64-5-0
atmospheric instability,thunderstorms,request-64-5-1
thunderstorms,lightning strikes,request-64-5-2
lightning strikes,fires,request-64-5-3
40 degrees,tree stress,request-64-6-0
tree stress,pest infestations,request-64-6-1
pest infestations,dead vegetation,request-64-6-2
dead vegetation,fuel accumulation,request-64-6-3
fuel accumulation,fires,request-64-6-4
fungiculture and permaculture integration,enhanced soil mycorrhizal networks,request-65-0-0
enhanced soil mycorrhizal networks,improved plant nutrient absorption,request-65-0-1
improved plant nutrient absorption,increased vegetation biomass,request-65-0-2
increased vegetation biomass,soil organic matter accumulation,request-65-0-3
soil organic matter accumulation,carbon sequestration,request-65-0-4
carbon sequestration,climate stabilization,request-65-0-5
climate stabilization,ecosystem remediation,request-65-0-6
permaculture polyculture systems,diverse root exudates,request-65-1-0
diverse root exudates,stimulated fungal activity,request-65-1-1
stimulated fungal activity,accelerated organic decomposition,request-65-1-2
accelerated organic decomposition,nutrientrich soil regeneration,request-65-1-3
nutrientrich soil regeneration,native plant recolonization,request-65-1-4
native plant recolonization,biodiversity restoration,request-65-1-5
biodiversity restoration,ecosystem remediation,request-65-1-6
fungalbased permaculture waste management,mycoremediation of pollutants,request-65-2-0
mycoremediation of pollutants,detoxified groundwater systems,request-65-2-1
detoxified groundwater systems,renewed aquatic habitats,request-65-2-2
renewed aquatic habitats,balanced trophic networks,request-65-2-3
balanced trophic networks,wetland ecosystem recovery,request-65-2-4
wetland ecosystem recovery,ecosystem remediation,request-65-2-5
permaculture water harvesting techniques,sustained fungal moisture requirements,request-65-3-0
sustained fungal moisture requirements,continuous mycelial growth,request-65-3-1
continuous mycelial growth,erosion control via fungal mats,request-65-3-2
erosion control via fungal mats,sediment retention,request-65-3-3
sediment retention,riverbank stabilization,request-65-3-4
riverbank stabilization,watershed health improvement,request-65-3-5
watershed health improvement,ecosystem remediation,request-65-3-6
fungal companion planting in permaculture,pathogen suppression,request-65-4-0
pathogen suppression,reduced pesticide use,request-65-4-1
reduced pesticide use,beneficial insect proliferation,request-65-4-2
beneficial insect proliferation,pollination network reinforcement,request-65-4-3
pollination network reinforcement,seed dispersal optimization,request-65-4-4
seed dispersal optimization,forest succession facilitation,request-65-4-5
forest succession facilitation,ecosystem remediation,request-65-4-6
drought,water scarcity,request-66-0-0
water scarcity,crop failure,request-66-0-1
crop failure,food shortages,request-66-0-2
food shortages,mass migration,request-66-0-3
mass migration,resource competition,request-66-0-4
resource competition,ethnic tensions,request-66-0-5
ethnic tensions,armed conflict,request-66-0-6
armed conflict,millions of deaths,request-66-0-7
thirst,population displacement,request-66-1-0
population displacement,overcrowded settlements,request-66-1-1
overcrowded settlements,sanitation collapse,request-66-1-2
sanitation collapse,disease outbreaks,request-66-1-3
disease outbreaks,healthcare system overload,request-66-1-4
healthcare system overload,social destabilization,request-66-1-5
social destabilization,militia formation,request-66-1-6
militia formation,civil war,request-66-1-7
civil war,millions of deaths,request-66-1-8
hunger,economic desperation,request-66-2-0
economic desperation,criminal activity surge,request-66-2-1
criminal activity surge,governance erosion,request-66-2-2
governance erosion,warlord ascendancy,request-66-2-3
warlord ascendancy,territorial disputes,request-66-2-4
territorial disputes,proxy wars,request-66-2-5
proxy wars,genocidal campaigns,request-66-2-6
genocidal campaigns,millions of deaths,request-66-2-7
drought,livestock depletion,request-66-3-0
livestock depletion,pastoralist displacement,request-66-3-1
pastoralist displacement,land encroachment,request-66-3-2
land encroachment,communal violence,request-66-3-3
communal violence,state military intervention,request-66-3-4
state military intervention,counterinsurgency campaigns,request-66-3-5
counterinsurgency campaigns,civilian massacres,request-66-3-6
civilian massacres,millions of deaths,request-66-3-7
thirst,groundwater overextraction,request-66-4-0
groundwater overextraction,aquifer depletion,request-66-4-1
aquifer depletion,agricultural collapse,request-66-4-2
agricultural collapse,urban unemployment,request-66-4-3
urban unemployment,youth radicalization,request-66-4-4
youth radicalization,terrorism,request-66-4-5
terrorism,counterterrorism wars,request-66-4-6
counterterrorism wars,millions of deaths,request-66-4-7
hunger,child malnutrition,request-66-5-0
child malnutrition,generational stunting,request-66-5-1
generational stunting,workforce depletion,request-66-5-2
workforce depletion,economic stagnation,request-66-5-3
economic stagnation,authoritarian crackdowns,request-66-5-4
authoritarian crackdowns,revolutionary movements,request-66-5-5
revolutionary movements,foreign intervention,request-66-5-6
foreign intervention,total war,request-66-5-7
total war,millions of deaths,request-66-5-8
drought,famine,request-66-6-0
famine,crossborder refugee flows,request-66-6-1
crossborder refugee flows,host nation resentment,request-66-6-2
host nation resentment,border skirmishes,request-66-6-3
border skirmishes,diplomatic breakdown,request-66-6-4
diplomatic breakdown,multinational coalitions,request-66-6-5
multinational coalitions,strategic bombings,request-66-6-6
strategic bombings,millions of deaths,request-66-6-7
fuel,combustion,request-67-0-0
combustion,greenhouse gas release,request-67-0-1
greenhouse gas release,emissions,request-67-0-2
fuel,burning,request-67-1-0
burning,exhaust production,request-67-1-1
exhaust production,emissions,request-67-1-2
fuel,engine operation,request-67-2-0
engine operation,combustion byproducts,request-67-2-1
combustion byproducts,emissions,request-67-2-2
fuel,industrial processing,request-67-3-0
industrial processing,waste gas generation,request-67-3-1
waste gas generation,emissions,request-67-3-2
fuel,storage,request-67-4-0
storage,vaporization,request-67-4-1
vaporization,voc emissions,request-67-4-2
voc emissions,emissions,request-67-4-3
fuel,transportation,request-67-5-0
transportation,fuel consumption,request-67-5-1
fuel consumption,exhaust gases,request-67-5-2
exhaust gases,emissions,request-67-5-3
fuel,refining,request-67-6-0
refining,chemical reactions,request-67-6-1
chemical reactions,process emissions,request-67-6-2
process emissions,emissions,request-67-6-3
fuel,power generation,request-67-7-0
power generation,combustion,request-67-7-1
combustion,emissions,request-67-7-2
canada's oil sands extraction,carbonintensive extraction processes,request-68-0-0
carbonintensive extraction processes,elevated greenhouse gas emissions,request-68-0-1
elevated greenhouse gas emissions,significant national emissions contribution,request-68-0-2
significant national emissions contribution,1% of global emissions,request-68-0-3
canada's fossil fueldependent transportation sector,high vehicular fuel consumption,request-68-1-0
high vehicular fuel consumption,substantial co2 emissions,request-68-1-1
substantial co2 emissions,major emissions sector in canada,request-68-1-2
major emissions sector in canada,1% of global emissions,request-68-1-3
canada's intensive livestock farming,methane emissions from cattle,request-68-2-0
methane emissions from cattle,agricultural sector ghg contributions,request-68-2-1
agricultural sector ghg contributions,national emissions inventory,request-68-2-2
national emissions inventory,1% of global emissions,request-68-2-3
canada's boreal deforestation,carbon release from logged forests,request-68-3-0
carbon release from logged forests,net emissions from landuse change,request-68-3-1
net emissions from landuse change,national emissions total,request-68-3-2
national emissions total,1% of global emissions,request-68-3-3
canada's fossil fuelbased electricity generation,coal and natural gas power plant operations,request-68-4-0
coal and natural gas power plant operations,co2 emissions from energy sector,request-68-4-1
co2 emissions from energy sector,national emissions accumulation,request-68-4-2
national emissions accumulation,1% of global emissions,request-68-4-3
canada's heavy industry operations,energyintensive manufacturing processes,request-68-5-0
energyintensive manufacturing processes,industrial sector emissions,request-68-5-1
industrial sector emissions,contributions to national ghg output,request-68-5-2
contributions to national ghg output,1% of global emissions,request-68-5-3
canada's cold climate heating demands,high residential fossil fuel consumption,request-68-6-0
high residential fossil fuel consumption,combustionrelated emissions,request-68-6-1
combustionrelated emissions,residential sector emissions,request-68-6-2
residential sector emissions,1% of global emissions,request-68-6-3
canada's natural gas extraction activities,methane leakage during production,request-68-7-0
methane leakage during production,potent ghg emissions,request-68-7-1
potent ghg emissions,national emissions footprint,request-68-7-2
national emissions footprint,1% of global emissions,request-68-7-3
canada's municipal waste landfills,anaerobic decomposition of organic waste,request-68-8-0
