cause,effect,custom_id
plant nutrients returning to the soil,soil microorganisms benefit,request-61-1-0
soil microorganisms benefit,microorganisms help in nutrient cycling,request-61-1-1
microorganisms help in nutrient cycling,plants receive more nutrients,request-61-1-2
plants receive more nutrients,plants grow healthier,request-61-1-3
plants grow healthier,plants experience faster regrowth,request-61-1-4
plants experience faster regrowth,the relatively fast regrowth of plants,request-61-1-5
plant nutrients returning to the soil,soil structure improves,request-61-2-0
soil structure improves,better water retention in soil,request-61-2-1
better water retention in soil,plants receive more water and nutrients,request-61-2-2
plants receive more water and nutrients,plants grow healthier,request-61-2-3
plants grow healthier,plants experience faster regrowth,request-61-2-4
plants experience faster regrowth,the relatively fast regrowth of plants,request-61-2-5
plant nutrients returning to the soil,soil ph stabilizes,request-61-3-0
soil ph stabilizes,optimal nutrient availability for plants,request-61-3-1
optimal nutrient availability for plants,plants receive more nutrients,request-61-3-2
plants receive more nutrients,plants grow healthier,request-61-3-3
plants grow healthier,plants experience faster regrowth,request-61-3-4
plants experience faster regrowth,the relatively fast regrowth of plants,request-61-3-5
plant nutrients returning to the soil,organic matter increases,request-61-4-0
organic matter increases,improved soil texture,request-61-4-1
improved soil texture,plants receive more nutrients,request-61-4-2
plants receive more nutrients,plants grow healthier,request-61-4-3
plants grow healthier,plants experience faster regrowth,request-61-4-4
plants experience faster regrowth,the relatively fast regrowth of plants,request-61-4-5
discarding rubbish like glass,carelessly discarding cigarettes,request-62-0-0
carelessly discarding cigarettes,carelessly using barbecues or campfires,request-62-0-1
carelessly using barbecues or campfires,discarding rubbish like glass,request-62-0-2
discarding rubbish like glass,causing glass to focus sunlight,request-62-0-3
causing glass to focus sunlight,focusing sunlight,request-62-0-4
focusing sunlight,igniting a fire,request-62-0-5
igniting a fire,igniting a fire,request-62-0-6
igniting a fire,causing wildfires,request-62-0-7
causing wildfires,causing wildfires,request-62-0-8
causing wildfires,wildfires in europe,request-62-0-9
global warming,increased temperatures,request-63-0-0
increased temperatures,rising sea levels,request-63-0-1
rising sea levels,forest dieoff,request-63-0-2
forest dieoff,increased forest fires,request-63-0-3
increased forest fires,wildfires,request-63-0-4
wildfires,fires,request-63-0-5
global warming,thawing permafrost,request-63-1-0
thawing permafrost,release of greenhouse gases,request-63-1-1
release of greenhouse gases,further climate change,request-63-1-2
further climate change,extreme weather events,request-63-1-3
extreme weather events,increased forest fires,request-63-1-4
increased forest fires,wildfires,request-63-1-5
wildfires,fires,request-63-1-6
global warming,higher temperatures,request-63-2-0
higher temperatures,longer droughts,request-63-2-1
longer droughts,drying of vegetation,request-63-2-2
drying of vegetation,increased forest fires,request-63-2-3
increased forest fires,wildfires,request-63-2-4
wildfires,fires,request-63-2-5
global warming,melting glaciers,request-63-3-0
melting glaciers,rising sea levels,request-63-3-1
rising sea levels,flooding of coastal areas,request-63-3-2
flooding of coastal areas,destruction of habitats,request-63-3-3
destruction of habitats,increased forest fires,request-63-3-4
increased forest fires,wildfires,request-63-3-5
wildfires,fires,request-63-3-6
global warming,increased temperatures,request-63-4-0
increased temperatures,heatwaves,request-63-4-1
heatwaves,stress on ecosystems,request-63-4-2
stress on ecosystems,increased forest fires,request-63-4-3
increased forest fires,wildfires,request-63-4-4
wildfires,fires,request-63-4-5
global warming,increased temperatures,request-63-5-0
increased temperatures,heat stress on animals,request-63-5-1
heat stress on animals,displacement of wildlife,request-63-5-2
displacement of wildlife,increased forest fires,request-63-5-3
increased forest fires,wildfires,request-63-5-4
wildfires,fires,request-63-5-5
global warming,increased temperatures,request-63-6-0
increased temperatures,changes in precipitation patterns,request-63-6-1
changes in precipitation patterns,increased droughts,request-63-6-2
increased droughts,increased forest fires,request-63-6-3
increased forest fires,wildfires,request-63-6-4
wildfires,fires,request-63-6-5
40 degrees,heat increases,request-64-0-0
heat increases,flammable materials ignite,request-64-0-1
flammable materials ignite,fire starts,request-64-0-2
40 degrees,materials expand,request-64-1-0
materials expand,structural damage occurs,request-64-1-1
structural damage occurs,fire breaks out,request-64-1-2
40 degrees,heat affects electronics,request-64-2-0
heat affects electronics,electronics malfunction,request-64-2-1
electronics malfunction,fire hazard created,request-64-2-2
fire hazard created,fire starts,request-64-2-3
40 degrees,human discomfort,request-64-3-0
human discomfort,evacuation initiated,request-64-3-1
evacuation initiated,fire extinguisher used,request-64-3-2
fire extinguisher used,fire extinguished,request-64-3-3
40 degrees,outdoor equipment affected,request-64-4-0
outdoor equipment affected,equipment malfunctions,request-64-4-1
equipment malfunctions,fire hazard created,request-64-4-2
fire hazard created,fire starts,request-64-4-3
fungiculture,permaculture,request-65-0-0
permaculture,soil health improvement,request-65-0-1
soil health improvement,increased biodiversity,request-65-0-2
increased biodiversity,enhanced ecosystem services,request-65-0-3
enhanced ecosystem services,ecosystem remediation,request-65-0-4
fungiculture,permaculture,request-65-1-0
permaculture,enhanced soil structure,request-65-1-1
enhanced soil structure,improved water retention,request-65-1-2
improved water retention,reduced erosion,request-65-1-3
reduced erosion,increased ecosystem resilience,request-65-1-4
increased ecosystem resilience,ecosystem remediation,request-65-1-5
fungiculture,permaculture,request-65-2-0
permaculture,carbon sequestration,request-65-2-1
carbon sequestration,reduced greenhouse gas emissions,request-65-2-2
reduced greenhouse gas emissions,climate regulation,request-65-2-3
climate regulation,ecosystem remediation,request-65-2-4
fungiculture,permaculture,request-65-3-0
permaculture,waste recycling,request-65-3-1
waste recycling,reduced landfill usage,request-65-3-2
