cause,effect,custom_id
"hunger becomes widespread, causing malnutrition and starvation","people migrate in search of food and water, putting pressure on resources in other areas",request-66-0-3
"people migrate in search of food and water, putting pressure on resources in other areas",conflicts arise between migrating populations and local communities over resources such as land and water,request-66-0-4
conflicts arise between migrating populations and local communities over resources such as land and water,these conflicts escalate into violent clashes and skirmishes,request-66-0-5
these conflicts escalate into violent clashes and skirmishes,"wars break out, causing millions of deaths",request-66-0-6
drought occurs,"water sources dry up, causing severe thirst",request-66-1-0
"water sources dry up, causing severe thirst","people become desperate for water, leading to societal unrest",request-66-1-1
"people become desperate for water, leading to societal unrest",conflicts erupt between communities and nations over control of remaining water sources,request-66-1-2
conflicts erupt between communities and nations over control of remaining water sources,"these conflicts intensify and spread, leading to fullblown wars",request-66-1-3
"these conflicts intensify and spread, leading to fullblown wars",millions of people die as a result of the wars,request-66-1-4
drought occurs,pastures and grazing lands become scarce and infertile,request-66-2-0
pastures and grazing lands become scarce and infertile,livestock die off due to lack of food and water,request-66-2-1
livestock die off due to lack of food and water,nomadic herders lose their primary source of income and sustenance,request-66-2-2
nomadic herders lose their primary source of income and sustenance,"herders migrate to other areas, causing tension and competition with local populations",request-66-2-3
"herders migrate to other areas, causing tension and competition with local populations",resource conflicts escalate into violent clashes and wars,request-66-2-4
resource conflicts escalate into violent clashes and wars,millions of people perish in the resulting conflicts,request-66-2-5
fuel,> combustion,request-67-0-0
> combustion,> energy production,request-67-0-1
> energy production,> emissions,request-67-0-2
fuel,> transportation,request-67-1-0
> transportation,> vehicle movement,request-67-1-1
> vehicle movement,> emissions,request-67-1-2
fuel,> storage,request-67-2-0
> storage,> leakage,request-67-2-1
> leakage,> emissions,request-67-2-2
fuel,> processing,request-67-3-0
> processing,> chemical reactions,request-67-3-1
> chemical reactions,> emissions,request-67-3-2
canada has high per capita greenhouse gas emissions,high per capita emissions contribute to the country's overall emissions,request-68-0-0
high per capita emissions contribute to the country's overall emissions,canada's overall emissions account for a significant portion of global emissions,request-68-0-1
canada's overall emissions account for a significant portion of global emissions,1% of global emissions is a small but significant portion of the total,request-68-0-2
1% of global emissions is a small but significant portion of the total,"therefore, canada's high per capita emissions contribute to 1% of global emissions",request-68-0-3
canada has a large and robust economy,a large economy requires substantial energy to function,request-68-1-0
a large economy requires substantial energy to function,canada's energy needs are primarily met by burning fossil fuels,request-68-1-1
canada's energy needs are primarily met by burning fossil fuels,fossil fuel combustion releases greenhouse gases into the atmosphere,request-68-1-2
fossil fuel combustion releases greenhouse gases into the atmosphere,canada's greenhouse gas emissions make up a significant portion of global emissions,request-68-1-3
canada's greenhouse gas emissions make up a significant portion of global emissions,1% of global emissions is a small but significant portion of the total,request-68-1-4
1% of global emissions is a small but significant portion of the total,"therefore, canada's large economy and reliance on fossil fuels contribute to 1% of global emissions",request-68-1-5
canada has a large landmass with a relatively small population,this,request-68-2-0
this,low population density encourages carcentric urban planning and transportation infrastructure,request-68-2-1
low population density encourages carcentric urban planning and transportation infrastructure,carcentric infrastructure,request-68-2-2
carcentric infrastructure,"canada's overall emissions, including those from transportation, account for a significant portion of global emissions",request-68-2-3
"canada's overall emissions, including those from transportation, account for a significant portion of global emissions",1% of global emissions is a small but significant portion of the total,request-68-2-4
1% of global emissions is a small but significant portion of the total,"therefore, canada's low population density and carcentric infrastructure contribute to 1% of global emissions",request-68-2-5
fossil fuel combustion,greenhouse gas emissions,request-69-0-0
greenhouse gas emissions,global warming,request-69-0-1
global warming,climate change,request-69-0-2
climate change,increased frequency and intensity of extreme weather events,request-69-0-3
increased frequency and intensity of extreme weather events,disrupted access to food and clean water,request-69-0-4
disrupted access to food and clean water,increased malnutrition and waterborne diseases,request-69-0-5
increased malnutrition and waterborne diseases,1/5 of all worldwide deaths,request-69-0-6
fossil fuel combustion,air pollution,request-69-1-0
air pollution,respiratory diseases,request-69-1-1
respiratory diseases,1/5 of all worldwide deaths,request-69-1-2
fossil fuel combustion,air pollution,request-69-2-0
air pollution,cardiovascular diseases,request-69-2-1
cardiovascular diseases,1/5 of all worldwide deaths,request-69-2-2
fossil fuel combustion,air pollution,request-69-3-0
air pollution,stroke,request-69-3-1
stroke,1/5 of all worldwide deaths,request-69-3-2
fossil fuel combustion,fossil fuel extraction,request-69-4-0
fossil fuel extraction,industrial accidents and occupational diseases,request-69-4-1
industrial accidents and occupational diseases,1/5 of all worldwide deaths,request-69-4-2
fossil fuel combustion,fossil fuel extraction,request-69-5-0
fossil fuel extraction,conflict over resources,request-69-5-1
conflict over resources,war and violence,request-69-5-2
war and violence,1/5 of all worldwide deaths,request-69-5-3
fossil fuel combustion,fossil fuel extraction,request-69-6-0
fossil fuel extraction,economic inequality,request-69-6-1
economic inequality,poverty and hunger,request-69-6-2
poverty and hunger,1/5 of all worldwide deaths,request-69-6-3
loss of land in farms due to turbines,decrease in farm size,request-70-0-0
decrease in farm size,reduced crop yield due to smaller farm size,request-70-0-1
reduced crop yield due to smaller farm size,decreased income for farmers,request-70-0-2
decreased income for farmers,economic hardship for farmers,request-70-0-3
economic hardship for farmers,potential loss of production due to economic hardship,request-70-0-4
loss of land in farms due to turbines,decrease in grazing land for livestock,request-70-1-0
decrease in grazing land for livestock,reduced livestock population,request-70-1-1
reduced livestock population,decreased meat and dairy production,request-70-1-2
decreased meat and dairy production,loss of production,request-70-1-3
loss of land in farms due to turbines,decrease in farm size,request-70-2-0
decrease in farm size,increased use of fertilizers and pesticides to maintain yield,request-70-2-1
increased use of fertilizers and pesticides to maintain yield,environmental degradation,request-70-2-2
