cause,effect,custom_id
increased fire risk,fires,request-63-1-5
global warming,changes in precipitation patterns,request-63-2-0
changes in precipitation patterns,drought,request-63-2-1
drought,increased fire risk,request-63-2-2
increased fire risk,fires,request-63-2-3
global warming,increased frequency of heatwaves,request-63-3-0
increased frequency of heatwaves,dry vegetation,request-63-3-1
dry vegetation,increased fire risk,request-63-3-2
increased fire risk,fires,request-63-3-3
global warming,changes in plant growth patterns,request-63-4-0
changes in plant growth patterns,increased fuel for fires,request-63-4-1
increased fuel for fires,increased fire risk,request-63-4-2
increased fire risk,fires,request-63-4-3
global warming,increased frequency of lightning strikes,request-63-5-0
increased frequency of lightning strikes,more ignition sources,request-63-5-1
more ignition sources,increased fire risk,request-63-5-2
increased fire risk,fires,request-63-5-3
global warming,changes in wind patterns,request-63-6-0
changes in wind patterns,increased spread of fires,request-63-6-1
increased spread of fires,fires,request-63-6-2
global warming,increased frequency of wildfires,request-63-7-0
increased frequency of wildfires,destruction of fireresistant vegetation,request-63-7-1
destruction of fireresistant vegetation,increased fire risk,request-63-7-2
increased fire risk,fires,request-63-7-3
global warming,changes in insect populations,request-63-8-0
changes in insect populations,increased damage to trees,request-63-8-1
increased damage to trees,increased fuel for fires,request-63-8-2
increased fuel for fires,increased fire risk,request-63-8-3
increased fire risk,fires,request-63-8-4
global warming,changes in animal populations,request-63-9-0
changes in animal populations,increased spread of fires,request-63-9-1
increased spread of fires,fires,request-63-9-2
40 degrees,high temperatures,request-64-0-0
high temperatures,dry conditions,request-64-0-1
dry conditions,parched vegetation,request-64-0-2
parched vegetation,increased fire risk,request-64-0-3
increased fire risk,fires,request-64-0-4
40 degrees,rising temperatures,request-64-1-0
rising temperatures,evaporation of moisture,request-64-1-1
evaporation of moisture,dry vegetation,request-64-1-2
dry vegetation,increased fire risk,request-64-1-3
increased fire risk,fires,request-64-1-4
40 degrees,warm weather,request-64-2-0
warm weather,increased heat absorption,request-64-2-1
increased heat absorption,desiccation of vegetation,request-64-2-2
desiccation of vegetation,increased fire risk,request-64-2-3
increased fire risk,fires,request-64-2-4
40 degrees,elevated heat,request-64-3-0
elevated heat,reduction in humidity,request-64-3-1
reduction in humidity,dry plant life,request-64-3-2
dry plant life,increased fire risk,request-64-3-3
increased fire risk,fires,request-64-3-4
40 degrees,hot climate,request-64-4-0
hot climate,decreased soil moisture,request-64-4-1
decreased soil moisture,desiccated plants,request-64-4-2
desiccated plants,increased fire risk,request-64-4-3
increased fire risk,fires,request-64-4-4
40 degrees,high heat,request-64-5-0
high heat,rapid evaporation,request-64-5-1
rapid evaporation,dry plant matter,request-64-5-2
dry plant matter,increased fire risk,request-64-5-3
increased fire risk,fires,request-64-5-4
40 degrees,elevated temperatures,request-64-6-0
elevated temperatures,reduced water content,request-64-6-1
reduced water content,parched plants,request-64-6-2
parched plants,increased fire risk,request-64-6-3
increased fire risk,fires,request-64-6-4
40 degrees,warm conditions,request-64-7-0
warm conditions,increased evaporation,request-64-7-1
increased evaporation,dry plants,request-64-7-2
dry plants,increased fire risk,request-64-7-3
increased fire risk,fires,request-64-7-4
40 degrees,hot environment,request-64-8-0
hot environment,decreased humidity levels,request-64-8-1
decreased humidity levels,desiccated vegetation,request-64-8-2
desiccated vegetation,increased fire risk,request-64-8-3
increased fire risk,fires,request-64-8-4
40 degrees,high heat levels,request-64-9-0
high heat levels,loss of moisture,request-64-9-1
loss of moisture,dry vegetation,request-64-9-2
dry vegetation,increased fire risk,request-64-9-3
increased fire risk,fires,request-64-9-4
fungiculture,cultivation of fungi for various purposes,request-65-0-0
cultivation of fungi for various purposes,utilization of fungi in waste management and bioremediation,request-65-0-1
utilization of fungi in waste management and bioremediation,application of fungi in cleaning up polluted environments,request-65-0-2
application of fungi in cleaning up polluted environments,contribution to ecosystem remediation by restoring damaged ecosystems,request-65-0-3
contribution to ecosystem remediation by restoring damaged ecosystems,connection to permaculture principles,request-65-0-4
connection to permaculture principles,integration of fungi cultivation with sustainable design and agriculture,request-65-0-5
integration of fungi cultivation with sustainable design and agriculture,permaculture practices and principles,request-65-0-6
permaculture practices and principles,creation of selfsustaining and regenerative ecosystems,request-65-0-7
creation of selfsustaining and regenerative ecosystems,ecosystem remediation through permaculture design and practices,request-65-0-8
ecosystem remediation through permaculture design and practices,ecosystem remediation as a final effect,request-65-0-9
permaculture,design and implementation of sustainable and regenerative systems,request-65-1-0
design and implementation of sustainable and regenerative systems,incorporation of fungi cultivation in permaculture practices,request-65-1-1
incorporation of fungi cultivation in permaculture practices,utilization of fungi for bioremediation and waste management,request-65-1-2
utilization of fungi for bioremediation and waste management,application of fungi in restoring damaged ecosystems,request-65-1-3
application of fungi in restoring damaged ecosystems,contribution to ecosystem remediation through permaculture design,request-65-1-4
contribution to ecosystem remediation through permaculture design,connection to fungiculture as a means of cultivating fungi,request-65-1-5
connection to fungiculture as a means of cultivating fungi,cultivation of fungi for various purposes,request-65-1-6
cultivation of fungi for various purposes,utilization of fungi in waste management and bioremediation,request-65-1-7
utilization of fungi in waste management and bioremediation,application of fungi in cleaning up polluted environments,request-65-1-8
application of fungi in cleaning up polluted environments,ecosystem remediation as a final effect,request-65-1-9
initial cause: drought,drought,request-66-0-0
drought,water scarcity causes crop failure,request-66-0-1
water scarcity causes crop failure,crop failure results in food shortages,request-66-0-2
crop failure results in food shortages,food shortages lead to hunger,request-66-0-3
food shortages lead to hunger,hunger causes desperation and conflict over resources,request-66-0-4
hunger causes desperation and conflict over resources,conflict over resources escalates into wars,request-66-0-5
conflict over resources escalates into wars,wars result in millions of deaths,request-66-0-6
initial cause: drought,drought,request-66-1-0
drought,water scarcity causes crop failure,request-66-1-1
water scarcity causes crop failure,crop failure results in food shortages,request-66-1-2
crop failure results in food shortages,food shortages lead to hunger,request-66-1-3
food shortages lead to hunger,hunger causes mass migration,request-66-1-4
hunger causes mass migration,mass migration,request-66-1-5
mass migration,overpopulation causes resource depletion,request-66-1-6
overpopulation causes resource depletion,resource depletion,request-66-1-7
resource depletion,conflict escalates into wars,request-66-1-8
