cause,effect,custom_id
sediment build-up in dams,dams filled with mud,request-116-3-5
melting of glaciers,glacial retreat,request-116-4-0
glacial retreat,destabilization of slopes,request-116-4-1
destabilization of slopes,landslides into rivers,request-116-4-2
landslides into rivers,increased debris flow,request-116-4-3
increased debris flow,blockage of dams with mud,request-116-4-4
blockage of dams with mud,dams filled with mud,request-116-4-5
soil erosion,increased sediment in rivers,request-117-0-0
increased sediment in rivers,sediment accumulation in dams,request-117-0-1
sediment accumulation in dams,dams filled with mud,request-117-0-2
soil erosion,sediment runoff into streams,request-117-1-0
sediment runoff into streams,sediment carried downstream,request-117-1-1
sediment carried downstream,sediment deposits in dams,request-117-1-2
sediment deposits in dams,dams filled with mud,request-117-1-3
soil erosion,mudslides,request-117-2-0
mudslides,sediment influx into rivers,request-117-2-1
sediment influx into rivers,sediment buildup in dams,request-117-2-2
sediment buildup in dams,dams filled with mud,request-117-2-3
soil erosion,loss of vegetation cover,request-117-3-0
loss of vegetation cover,increased surface runoff,request-117-3-1
increased surface runoff,sediment transport to rivers,request-117-3-2
sediment transport to rivers,sediment accumulation in dams,request-117-3-3
sediment accumulation in dams,dams filled with mud,request-117-3-4
soil erosion,increased river turbidity,request-117-4-0
increased river turbidity,sediment settling in reservoirs,request-117-4-1
sediment settling in reservoirs,dams filled with mud,request-117-4-2
soil erosion,sediment pollution of waterways,request-117-5-0
sediment pollution of waterways,sediment deposition in dams,request-117-5-1
sediment deposition in dams,dams filled with mud,request-117-5-2
soil erosion,topsoil entering rivers,request-117-6-0
topsoil entering rivers,sediment accumulation in dam reservoirs,request-117-6-1
sediment accumulation in dam reservoirs,dams filled with mud,request-117-6-2
soil erosion,increased silt in rivers,request-117-7-0
increased silt in rivers,silt deposition in dams,request-117-7-1
silt deposition in dams,dams filled with mud,request-117-7-2
soil erosion,river bank destabilization,request-117-8-0
river bank destabilization,increased landslides,request-117-8-1
increased landslides,sediment discharge into rivers,request-117-8-2
sediment discharge into rivers,sediment accumulation in dams,request-117-8-3
sediment accumulation in dams,dams filled with mud,request-117-8-4
earthquakes,landslides,request-118-0-0
landslides,river sedimentation,request-118-0-1
river sedimentation,sediment accumulation,request-118-0-2
sediment accumulation,dams filled with mud,request-118-0-3
earthquakes,soil liquefaction,request-118-1-0
soil liquefaction,mudflows,request-118-1-1
mudflows,river sedimentation,request-118-1-2
river sedimentation,dams filled with mud,request-118-1-3
earthquakes,riverbank collapse,request-118-2-0
riverbank collapse,increased sediment load,request-118-2-1
increased sediment load,reservoir siltation,request-118-2-2
reservoir siltation,dams filled with mud,request-118-2-3
unplanned urbanization and infrastructure development,increase in impermeable surfaces,request-119-0-0
increase in impermeable surfaces,decreased infiltration,request-119-0-1
decreased infiltration,increased surface runoff,request-119-0-2
increased surface runoff,fast water flow,request-119-0-3
unplanned urbanization and infrastructure development,reduction in vegetation cover,request-119-1-0
reduction in vegetation cover,decreased absorption of rainfall,request-119-1-1
decreased absorption of rainfall,increased surface runoff,request-119-1-2
increased surface runoff,fast water flow,request-119-1-3
unplanned urbanization and infrastructure development,poor drainage systems,request-119-2-0
poor drainage systems,accumulation of water,request-119-2-1
accumulation of water,sudden release of water,request-119-2-2
sudden release of water,fast water flow,request-119-2-3
unplanned urbanization and infrastructure development,alteration of natural waterways,request-119-3-0
alteration of natural waterways,narrowing of water channels,request-119-3-1
narrowing of water channels,increased water velocity,request-119-3-2
increased water velocity,fast water flow,request-119-3-3
unplanned urbanization and infrastructure development,deforestation,request-119-4-0
deforestation,soil erosion,request-119-4-1
soil erosion,sedimentation of rivers,request-119-4-2
sedimentation of rivers,reduced river capacity,request-119-4-3
reduced river capacity,fast water flow,request-119-4-4
unplanned urbanization and infrastructure development,blockage of drainage channels,request-119-5-0
blockage of drainage channels,build-up of water pressure,request-119-5-1
build-up of water pressure,sudden water release,request-119-5-2
sudden water release,fast water flow,request-119-5-3
unplanned urbanization and infrastructure development,encroachment on floodplains,request-119-6-0
encroachment on floodplains,loss of natural water storage,request-119-6-1
loss of natural water storage,increased flood risk,request-119-6-2
increased flood risk,fast water flow,request-119-6-3
unplanned urbanization and infrastructure development,destruction of wetlands,request-119-7-0
destruction of wetlands,loss of water absorption capacity,request-119-7-1
loss of water absorption capacity,increased runoff,request-119-7-2
increased runoff,fast water flow,request-119-7-3
unplanned urbanization and infrastructure development,increased stormwater runoff,request-119-8-0
increased stormwater runoff,overloading of drainage systems,request-119-8-1
overloading of drainage systems,overflowing water,request-119-8-2
overflowing water,fast water flow,request-119-8-3
unplanned urbanization and infrastructure development,construction on steep slopes,request-119-9-0
construction on steep slopes,increased gravitational water flow,request-119-9-1
increased gravitational water flow,fast water flow,request-119-9-2
sports utility vehicle,increased fuel consumption,request-120-0-0
increased fuel consumption,elevated greenhouse gas emissions,request-120-0-1
elevated greenhouse gas emissions,climate change,request-120-0-2
sports utility vehicle,low fuel efficiency,request-120-1-0
low fuel efficiency,higher co2 emissions per mile,request-120-1-1
higher co2 emissions per mile,enhanced greenhouse effect,request-120-1-2
enhanced greenhouse effect,climate change,request-120-1-3
sports utility vehicle,greater vehicle weight,request-120-2-0
greater vehicle weight,increased energy required for movement,request-120-2-1
increased energy required for movement,increased fuel burning,request-120-2-2
increased fuel burning,elevated emissions,request-120-2-3
elevated emissions,climate change,request-120-2-4
sports utility vehicle,larger engines,request-120-3-0
larger engines,greater fuel use,request-120-3-1
greater fuel use,increased greenhouse gas emissions,request-120-3-2
increased greenhouse gas emissions,climate change,request-120-3-3
sports utility vehicle,increased material usage in production,request-120-4-0
increased material usage in production,higher industrial emissions,request-120-4-1
higher industrial emissions,elevated greenhouse gases,request-120-4-2
elevated greenhouse gases,climate change,request-120-4-3
fossil fuels,combustion of fossil fuels,request-121-0-0
combustion of fossil fuels,emission of carbon dioxide,request-121-0-1
emission of carbon dioxide,increase in atmospheric co₂,request-121-0-2
increase in atmospheric co₂,enhanced greenhouse effect,request-121-0-3
enhanced greenhouse effect,global warming,request-121-0-4
global warming,climate change,request-121-0-5
fossil fuels,combustion of fossil fuels,request-121-1-0
combustion of fossil fuels,emission of methane,request-121-1-1
emission of methane,increase in atmospheric methane,request-121-1-2
increase in atmospheric methane,enhanced greenhouse effect,request-121-1-3
enhanced greenhouse effect,global warming,request-121-1-4
global warming,climate change,request-121-1-5
fossil fuels,extraction of fossil fuels,request-121-2-0
extraction of fossil fuels,methane leakage,request-121-2-1
methane leakage,increase in atmospheric methane,request-121-2-2
increase in atmospheric methane,enhanced greenhouse effect,request-121-2-3
enhanced greenhouse effect,global warming,request-121-2-4
global warming,climate change,request-121-2-5
fossil fuels,mining activities,request-121-3-0
mining activities,deforestation,request-121-3-1
deforestation,reduction of carbon sinks,request-121-3-2
reduction of carbon sinks,increase in atmospheric co₂,request-121-3-3
increase in atmospheric co₂,enhanced greenhouse effect,request-121-3-4
enhanced greenhouse effect,global warming,request-121-3-5
global warming,climate change,request-121-3-6
fossil fuels,combustion of fossil fuels,request-121-4-0
combustion of fossil fuels,emission of nitrous oxide,request-121-4-1
emission of nitrous oxide,increase in atmospheric n₂o,request-121-4-2
increase in atmospheric n₂o,enhanced greenhouse effect,request-121-4-3
enhanced greenhouse effect,global warming,request-121-4-4
global warming,climate change,request-121-4-5
fossil fuels,combustion of fossil fuels,request-121-5-0
combustion of fossil fuels,release of black carbon,request-121-5-1
release of black carbon,atmospheric soot accumulation,request-121-5-2
atmospheric soot accumulation,alteration of earth's albedo,request-121-5-3
alteration of earth's albedo,global warming,request-121-5-4
global warming,climate change,request-121-5-5
fossil fuels,combustion of fossil fuels,request-121-6-0
combustion of fossil fuels,emission of sulfur dioxide,request-121-6-1
emission of sulfur dioxide,formation of sulfate aerosols,request-121-6-2
formation of sulfate aerosols,climate forcing,request-121-6-3
climate forcing,climate change,request-121-6-4
fossil fuels,oil spills,request-121-7-0
oil spills,ocean pollution,request-121-7-1
ocean pollution,damage to marine ecosystems,request-121-7-2
damage to marine ecosystems,disruption of carbon cycle,request-121-7-3
disruption of carbon cycle,climate change,request-121-7-4
fossil fuels,use in industrial processes,request-121-8-0
use in industrial processes,industrial greenhouse gas emissions,request-121-8-1
