cause,effect,custom_id
undermining of soil base,land sliding,request-102-8-11
earthquakes,shaking of the ground,request-103-0-0
shaking of the ground,weakening of soil structure,request-103-0-1
weakening of soil structure,loss of soil cohesion,request-103-0-2
loss of soil cohesion,formation of cracks in the ground,request-103-0-3
formation of cracks in the ground,accumulation of water in the cracks,request-103-0-4
accumulation of water in the cracks,increased pore water pressure,request-103-0-5
increased pore water pressure,reduction in effective stress,request-103-0-6
reduction in effective stress,loss of shear strength,request-103-0-7
loss of shear strength,formation of landslides,request-103-0-8
formation of landslides,land sliding,request-103-0-9
deforestation,loss of vegetation,request-104-0-0
loss of vegetation,reduction in soil stability,request-104-0-1
reduction in soil stability,increased soil erosion,request-104-0-2
increased soil erosion,sedimentation in rivers,request-104-0-3
sedimentation in rivers,rivers filled with mud,request-104-0-4
deforestation,loss of tree cover,request-104-1-0
loss of tree cover,increased rainfall runoff,request-104-1-1
increased rainfall runoff,higher sediment load in rivers,request-104-1-2
higher sediment load in rivers,rivers filled with mud,request-104-1-3
deforestation,removal of root systems,request-104-2-0
removal of root systems,increased soil displacement,request-104-2-1
increased soil displacement,heavy rains cause soil to wash into rivers,request-104-2-2
heavy rains cause soil to wash into rivers,rivers filled with mud,request-104-2-3
deforestation,loss of trees,request-104-3-0
loss of trees,altered river flow patterns,request-104-3-1
altered river flow patterns,accumulation of sediment in rivers,request-104-3-2
accumulation of sediment in rivers,rivers filled with mud,request-104-3-3
industrialization increases greenhouse gas emissions,greenhouse gas emissions trap more heat in the atmosphere,request-105-0-0
greenhouse gas emissions trap more heat in the atmosphere,more heat trapped in the atmosphere raises global temperatures,request-105-0-1
more heat trapped in the atmosphere raises global temperatures,rising global temperatures cause glaciers and ice caps to melt,request-105-0-2
rising global temperatures cause glaciers and ice caps to melt,melting glaciers and ice caps contribute to sea level rise,request-105-0-3
melting glaciers and ice caps contribute to sea level rise,sea level rise,request-105-0-4
sea level rise,increased flooding in coastal areas erodes riverbanks,request-105-0-5
increased flooding in coastal areas erodes riverbanks,eroded riverbanks cause rivers to change course,request-105-0-6
eroded riverbanks cause rivers to change course,rivers changing course,request-105-0-7
rivers changing course,deposition of sediments fills riverbeds with mud,request-105-0-8
deposition of sediments fills riverbeds with mud,rivers filled with mud result in rivers filled with mud,request-105-0-9
melting of glaciers,rivers increase in volume,request-106-0-0
rivers increase in volume,rivers overflow their banks,request-106-0-1
rivers overflow their banks,water flows into valleys,request-106-0-2
water flows into valleys,valleys become filled with water,request-106-0-3
valleys become filled with water,water erodes soil and rock,request-106-0-4
water erodes soil and rock,soil and rock are carried by water,request-106-0-5
soil and rock are carried by water,soil and rock accumulate in riverbeds,request-106-0-6
soil and rock accumulate in riverbeds,rivers become muddy,request-106-0-7
rivers become muddy,rivers filled with mud,request-106-0-8
melting of glaciers,rivers swell with meltwater,request-106-1-0
rivers swell with meltwater,rivers overflow due to increased water volume,request-106-1-1
rivers overflow due to increased water volume,overflowing water floods surrounding areas,request-106-1-2
overflowing water floods surrounding areas,floodwaters deposit sediment in riverbeds,request-106-1-3
floodwaters deposit sediment in riverbeds,rivers become filled with sediment,request-106-1-4
rivers become filled with sediment,rivers filled with mud,request-106-1-5
melting of glaciers,glacial meltwater enters rivers,request-106-2-0
glacial meltwater enters rivers,increased water flow in rivers,request-106-2-1
increased water flow in rivers,rivers erode riverbanks and valley sides,request-106-2-2
rivers erode riverbanks and valley sides,eroded material is transported by rivers,request-106-2-3
eroded material is transported by rivers,rivers deposit sediment in riverbeds,request-106-2-4
rivers deposit sediment in riverbeds,rivers become filled with sediment,request-106-2-5
rivers become filled with sediment,rivers filled with mud,request-106-2-6
melting of glaciers,glacial meltwater enters lakes and reservoirs,request-106-3-0
glacial meltwater enters lakes and reservoirs,increased water levels in lakes and reservoirs,request-106-3-1
increased water levels in lakes and reservoirs,overflowing lakes and reservoirs cause flooding,request-106-3-2
overflowing lakes and reservoirs cause flooding,floodwaters erode riverbanks and valley sides,request-106-3-3
floodwaters erode riverbanks and valley sides,eroded material is transported by rivers,request-106-3-4
eroded material is transported by rivers,rivers become filled with sediment from floodwaters,request-106-3-5
rivers become filled with sediment from floodwaters,rivers filled with mud,request-106-3-6
heavy rainfall,soil washed away,request-107-0-0
soil washed away,vegetation roots weakened,request-107-0-1
vegetation roots weakened,topsoil eroded,request-107-0-2
topsoil eroded,soil erosion,request-107-0-3
soil erosion,riverbanks destabilized,request-107-0-4
riverbanks destabilized,sediment carried into rivers,request-107-0-5
sediment carried into rivers,rivers filled with mud,request-107-0-6
deforestation,soil exposed,request-107-1-0
soil exposed,heavy rainfall,request-107-1-1
heavy rainfall,soil washed away,request-107-1-2
soil washed away,vegetation roots weakened,request-107-1-3
vegetation roots weakened,topsoil eroded,request-107-1-4
topsoil eroded,soil erosion,request-107-1-5
soil erosion,riverbanks destabilized,request-107-1-6
riverbanks destabilized,sediment carried into rivers,request-107-1-7
sediment carried into rivers,rivers filled with mud,request-107-1-8
overgrazing by livestock,vegetation consumed,request-107-2-0
vegetation consumed,soil exposed,request-107-2-1
soil exposed,heavy rainfall,request-107-2-2
heavy rainfall,soil washed away,request-107-2-3
soil washed away,vegetation roots weakened,request-107-2-4
vegetation roots weakened,topsoil eroded,request-107-2-5
topsoil eroded,soil erosion,request-107-2-6
soil erosion,riverbanks destabilized,request-107-2-7
riverbanks destabilized,sediment carried into rivers,request-107-2-8
sediment carried into rivers,rivers filled with mud,request-107-2-9
construction activities,soil disturbed,request-107-3-0
soil disturbed,heavy rainfall,request-107-3-1
heavy rainfall,soil washed away,request-107-3-2
soil washed away,vegetation roots weakened,request-107-3-3
vegetation roots weakened,topsoil eroded,request-107-3-4
topsoil eroded,soil erosion,request-107-3-5
soil erosion,riverbanks destabilized,request-107-3-6
riverbanks destabilized,sediment carried into rivers,request-107-3-7
sediment carried into rivers,rivers filled with mud,request-107-3-8
poor agricultural practices,soil compacted,request-107-4-0
soil compacted,heavy rainfall,request-107-4-1
heavy rainfall,soil washed away,request-107-4-2
soil washed away,vegetation roots weakened,request-107-4-3
vegetation roots weakened,topsoil eroded,request-107-4-4
topsoil eroded,soil erosion,request-107-4-5
soil erosion,riverbanks destabilized,request-107-4-6
riverbanks destabilized,sediment carried into rivers,request-107-4-7
sediment carried into rivers,rivers filled with mud,request-107-4-8
climate change,increased rainfall intensity,request-107-5-0
increased rainfall intensity,heavy rainfall,request-107-5-1
heavy rainfall,soil washed away,request-107-5-2
soil washed away,vegetation roots weakened,request-107-5-3
vegetation roots weakened,topsoil eroded,request-107-5-4
topsoil eroded,soil erosion,request-107-5-5
soil erosion,riverbanks destabilized,request-107-5-6
riverbanks destabilized,sediment carried into rivers,request-107-5-7
sediment carried into rivers,rivers filled with mud,request-107-5-8
earthquakes,shaking of the ground,request-108-0-0
