cause,effect,custom_id
job losses and unemployment in the agricultural sector,cascades through employment,request-93-1-4
climate change,shifts in weather patterns and seasonality,request-93-2-0
shifts in weather patterns and seasonality,disruptions to tourism and recreation industries,request-93-2-1
disruptions to tourism and recreation industries,reduced demand for workers in those sectors,request-93-2-2
reduced demand for workers in those sectors,job losses and unemployment in tourism and recreation,request-93-2-3
job losses and unemployment in tourism and recreation,cascades through employment,request-93-2-4
climate change,sealevel rise and coastal flooding,request-93-3-0
sealevel rise and coastal flooding,damage to coastal infrastructure and property,request-93-3-1
damage to coastal infrastructure and property,relocation of businesses and industries away from affected areas,request-93-3-2
relocation of businesses and industries away from affected areas,job losses and unemployment in coastal communities,request-93-3-3
job losses and unemployment in coastal communities,cascades through employment,request-93-3-4
climate change,changes in precipitation patterns,request-93-4-0
changes in precipitation patterns,water scarcity and drought,request-93-4-1
water scarcity and drought,"impacts on industries reliant on water, such as manufacturing and energy production",request-93-4-2
"impacts on industries reliant on water, such as manufacturing and energy production",job losses and unemployment in affected industries,request-93-4-3
job losses and unemployment in affected industries,cascades through employment,request-93-4-4
climate change,increased frequency and severity of heatwaves,request-93-5-0
increased frequency and severity of heatwaves,reduced worker productivity and increased health risks,request-93-5-1
reduced worker productivity and increased health risks,decreased demand for labor in industries with outdoor or physically demanding work,request-93-5-2
decreased demand for labor in industries with outdoor or physically demanding work,job losses and unemployment in those sectors,request-93-5-3
job losses and unemployment in those sectors,cascades through employment,request-93-5-4
climate change,changes in the distribution and prevalence of diseases and pests,request-93-6-0
changes in the distribution and prevalence of diseases and pests,impacts on public health and healthcare systems,request-93-6-1
impacts on public health and healthcare systems,increased healthcare costs and reduced economic productivity,request-93-6-2
increased healthcare costs and reduced economic productivity,job losses and unemployment due to reduced demand for labor,request-93-6-3
job losses and unemployment due to reduced demand for labor,cascades through employment,request-93-6-4
climate change,policy responses and regulations aimed at reducing greenhouse gas emissions,request-93-7-0
policy responses and regulations aimed at reducing greenhouse gas emissions,transition to a lowcarbon economy,request-93-7-1
transition to a lowcarbon economy,job losses and unemployment in industries reliant on fossil fuels,request-93-7-2
job losses and unemployment in industries reliant on fossil fuels,cascades through employment,request-93-7-3
cascades through employment,job creation and employment opportunities in clean energy and other lowcarbon industries,request-93-7-4
job creation and employment opportunities in clean energy and other lowcarbon industries,cascades through employment,request-93-7-5
climate change,increased global temperatures,request-94-0-0
increased global temperatures,more frequent and severe weather events,request-94-0-1
more frequent and severe weather events,damage to infrastructure and property,request-94-0-2
damage to infrastructure and property,higher costs for insurance and disaster recovery,request-94-0-3
higher costs for insurance and disaster recovery,reduced economic growth and increased debt,request-94-0-4
reduced economic growth and increased debt,cascades through economy,request-94-0-5
climate change,changes in precipitation patterns,request-94-1-0
changes in precipitation patterns,decreased water availability for agriculture,request-94-1-1
decreased water availability for agriculture,reduced crop yields and higher food prices,request-94-1-2
reduced crop yields and higher food prices,increased poverty and social unrest,request-94-1-3
increased poverty and social unrest,decreased economic stability and growth,request-94-1-4
decreased economic stability and growth,cascades through economy,request-94-1-5
climate change,rising sea levels,request-94-2-0
rising sea levels,coastal flooding and erosion,request-94-2-1
coastal flooding and erosion,loss of land and property,request-94-2-2
loss of land and property,displacement of people and businesses,request-94-2-3
displacement of people and businesses,decreased economic productivity and growth,request-94-2-4
decreased economic productivity and growth,cascades through economy,request-94-2-5
climate change,changes in disease vectors and patterns,request-94-3-0
changes in disease vectors and patterns,increased prevalence of certain diseases,request-94-3-1
increased prevalence of certain diseases,higher healthcare costs and reduced worker productivity,request-94-3-2
higher healthcare costs and reduced worker productivity,decreased economic output and growth,request-94-3-3
decreased economic output and growth,cascades through economy,request-94-3-4
climate change,changes in ocean temperatures and acidity,request-94-4-0
changes in ocean temperatures and acidity,decline in fish stocks and marine biodiversity,request-94-4-1
decline in fish stocks and marine biodiversity,reduced income and employment in fishing industries,request-94-4-2
reduced income and employment in fishing industries,decreased economic activity and growth,request-94-4-3
decreased economic activity and growth,cascades through economy,request-94-4-4
mismanagement of god's work,human activities disregarding the environment,request-95-0-0
human activities disregarding the environment,increased greenhouse gas emissions,request-95-0-1
increased greenhouse gas emissions,global warming,request-95-0-2
global warming,climate change,request-95-0-3
mismanagement of god's work,destruction of natural habitats,request-95-1-0
destruction of natural habitats,loss of biodiversity,request-95-1-1
loss of biodiversity,disruption of ecosystems,request-95-1-2
disruption of ecosystems,changes in atmospheric conditions,request-95-1-3
changes in atmospheric conditions,climate change,request-95-1-4
mismanagement of god's work,overexploitation of natural resources,request-95-2-0
overexploitation of natural resources,deforestation,request-95-2-1
deforestation,reduced carbon sequestration,request-95-2-2
reduced carbon sequestration,increased greenhouse gases,request-95-2-3
increased greenhouse gases,climate change,request-95-2-4
