cause,effect,custom_id
increased greenhouse gases,climate change,request-122-0-4
human activity,burning fossil fuels,request-122-1-0
burning fossil fuels,increased carbon emissions,request-122-1-1
increased carbon emissions,global warming,request-122-1-2
global warming,climate change,request-122-1-3
human activity,industrial agriculture,request-122-2-0
industrial agriculture,methane emissions,request-122-2-1
methane emissions,global warming,request-122-2-2
global warming,climate change,request-122-2-3
human activity,overfishing,request-122-3-0
overfishing,disruption of ocean ecosystems,request-122-3-1
disruption of ocean ecosystems,decreased carbon sequestration,request-122-3-2
decreased carbon sequestration,climate change,request-122-3-3
human activity,urbanization,request-122-4-0
urbanization,increased energy consumption,request-122-4-1
increased energy consumption,increased greenhouse gases,request-122-4-2
increased greenhouse gases,climate change,request-122-4-3
human activity,land use changes,request-122-5-0
land use changes,soil erosion,request-122-5-1
soil erosion,increased greenhouse gases,request-122-5-2
increased greenhouse gases,climate change,request-122-5-3
human activity,waste management practices,request-122-6-0
waste management practices,methane emissions from landfills,request-122-6-1
methane emissions from landfills,global warming,request-122-6-2
global warming,climate change,request-122-6-3
human activity,transportation emissions,request-122-7-0
transportation emissions,increased greenhouse gases,request-122-7-1
increased greenhouse gases,global warming,request-122-7-2
global warming,climate change,request-122-7-3
climate change,rising global temperatures,request-123-0-0
rising global temperatures,increased frequency of heatwaves,request-123-0-1
increased frequency of heatwaves,droughts and water scarcity,request-123-0-2
droughts and water scarcity,habitat destruction and fragmentation,request-123-0-3
habitat destruction and fragmentation,loss of food sources and shelter,request-123-0-4
loss of food sources and shelter,species at risk of extinction,request-123-0-5
climate change,rising sea levels,request-123-1-0
rising sea levels,coastal erosion and flooding,request-123-1-1
coastal erosion and flooding,saltwater intrusion into freshwater sources,request-123-1-2
saltwater intrusion into freshwater sources,disruption of aquatic ecosystems,request-123-1-3
disruption of aquatic ecosystems,loss of biodiversity,request-123-1-4
loss of biodiversity,species at risk of extinction,request-123-1-5
climate change,changes in precipitation patterns,request-123-2-0
changes in precipitation patterns,altered growing seasons and crop yields,request-123-2-1
altered growing seasons and crop yields,disruptions to food webs and nutrient cycles,request-123-2-2
disruptions to food webs and nutrient cycles,impacts on pollinators and seed dispersal,request-123-2-3
impacts on pollinators and seed dispersal,population declines and isolation,request-123-2-4
population declines and isolation,species at risk of extinction,request-123-2-5
climate change,increased frequency of wildfires,request-123-3-0
increased frequency of wildfires,habitat loss and degradation,request-123-3-1
habitat loss and degradation,disruption of migration patterns,request-123-3-2
disruption of migration patterns,changes in species interactions and behavior,request-123-3-3
changes in species interactions and behavior,population declines and isolation,request-123-3-4
population declines and isolation,species at risk of extinction,request-123-3-5
climate change,ocean acidification,request-123-4-0
ocean acidification,impacts on marine ecosystems and food webs,request-123-4-1
impacts on marine ecosystems and food webs,changes in species distributions and abundances,request-123-4-2
changes in species distributions and abundances,disruptions to trophic cascades,request-123-4-3
disruptions to trophic cascades,loss of biodiversity,request-123-4-4
loss of biodiversity,species at risk of extinction,request-123-4-5
excess of co2,increased photosynthesis,request-124-0-0
increased photosynthesis,enhanced sugar production,request-124-0-1
enhanced sugar production,increased cell growth,request-124-0-2
increased cell growth,thickening of plants' leaves,request-124-0-3
excess of co2,rise in atmospheric temperature,request-124-1-0
rise in atmospheric temperature,increased water evaporation,request-124-1-1
increased water evaporation,drought stress,request-124-1-2
drought stress,increased production of defensive compounds,request-124-1-3
increased production of defensive compounds,thickening of plants' leaves,request-124-1-4
excess of co2,ocean acidification,request-124-2-0
ocean acidification,decreased calcium carbonate availability,request-124-2-1
decreased calcium carbonate availability,impaired plant cell wall development,request-124-2-2
impaired plant cell wall development,compensatory cell wall thickening,request-124-2-3
compensatory cell wall thickening,thickening of plants' leaves,request-124-2-4
excess of co2,changes in plant hormone regulation,request-124-3-0
changes in plant hormone regulation,increased ethylene production,request-124-3-1
increased ethylene production,promotion of cell elongation,request-124-3-2
promotion of cell elongation,increased cell growth,request-124-3-3
increased cell growth,thickening of plants' leaves,request-124-3-4
thickening of plants' leaves,reduced gas exchange,request-125-0-0
reduced gas exchange,decreased oxygen intake,request-125-0-1
decreased oxygen intake,slowed down photosynthesis,request-125-0-2
slowed down photosynthesis,insufficient energy production,request-125-0-3
insufficient energy production,weakened plant growth,request-125-0-4
weakened plant growth,suffocation of the plants,request-125-0-5
thickening of plants' leaves,blocked stomata,request-125-1-0
blocked stomata,impaired transpiration,request-125-1-1
impaired transpiration,waterlogged soil,request-125-1-2
waterlogged soil,root rot,request-125-1-3
root rot,suffocation of the plants,request-125-1-4
thickening of plants' leaves,increased water retention,request-125-2-0
increased water retention,waterlogged leaves,request-125-2-1
waterlogged leaves,fungal infections,request-125-2-2
fungal infections,root damage,request-125-2-3
root damage,suffocation of the plants,request-125-2-4
thickening of plants' leaves,reduced light absorption,request-125-3-0
reduced light absorption,impaired photosynthesis,request-125-3-1
impaired photosynthesis,decreased energy production,request-125-3-2
decreased energy production,weakened plant growth,request-125-3-3
weakened plant growth,suffocation of the plants,request-125-3-4
co2 emissions,atmospheric co2 increase,request-126-0-0
atmospheric co2 increase,ocean absorption of co2,request-126-0-1
ocean absorption of co2,ocean ph decrease,request-126-0-2
ocean ph decrease,ocean acidification,request-126-0-3
co2 emissions,global warming,request-126-1-0
global warming,sea surface temperature increase,request-126-1-1
sea surface temperature increase,ocean co2 uptake,request-126-1-2
ocean co2 uptake,ocean ph decrease,request-126-1-3
ocean ph decrease,ocean acidification,request-126-1-4
co2 emissions,atmospheric co2 increase,request-126-2-0
atmospheric co2 increase,ocean carbonate decrease,request-126-2-1
ocean carbonate decrease,ocean ph decrease,request-126-2-2
ocean ph decrease,ocean acidification,request-126-2-3
co2 emissions,climate change,request-126-3-0
climate change,ocean temperature increase,request-126-3-1
ocean temperature increase,ocean co2 uptake,request-126-3-2
ocean co2 uptake,ocean ph decrease,request-126-3-3
ocean ph decrease,ocean acidification,request-126-3-4
increase in co2,absorption of co2 by oceans,request-127-0-0
absorption of co2 by oceans,decrease in ph levels,request-127-0-1
decrease in ph levels,ocean acidification,request-127-0-2
increase in co2,rise in atmospheric temperature,request-127-1-0
rise in atmospheric temperature,thermal expansion of seawater,request-127-1-1
thermal expansion of seawater,decrease in ph levels,request-127-1-2
decrease in ph levels,ocean acidification,request-127-1-3
increase in co2,increase in carbonic acid formation,request-127-2-0
increase in carbonic acid formation,release of hydrogen ions,request-127-2-1
release of hydrogen ions,decrease in ph levels,request-127-2-2
decrease in ph levels,ocean acidification,request-127-2-3
increase in co2,increase in bicarbonate ions,request-127-3-0
increase in bicarbonate ions,shift in carbonate chemistry,request-127-3-1
shift in carbonate chemistry,decrease in ph levels,request-127-3-2
decrease in ph levels,ocean acidification,request-127-3-3
fossil fuels,burning of fossil fuels,request-128-0-0
burning of fossil fuels,release of carbon dioxide,request-128-0-1
release of carbon dioxide,increase in atmospheric carbon dioxide,request-128-0-2
increase in atmospheric carbon dioxide,global warming,request-128-0-3
global warming,thawing of permafrost,request-128-0-4
thawing of permafrost,depletion of ground carbon,request-128-0-5
fossil fuels,extraction of fossil fuels,request-128-1-0
extraction of fossil fuels,deforestation for drilling and mining,request-128-1-1
deforestation for drilling and mining,removal of carbonabsorbing trees,request-128-1-2
removal of carbonabsorbing trees,increase in atmospheric carbon dioxide,request-128-1-3
increase in atmospheric carbon dioxide,global warming,request-128-1-4
global warming,thawing of permafrost,request-128-1-5
thawing of permafrost,depletion of ground carbon,request-128-1-6
