cause,effect,custom_id
earthquakes,ground shaking,request-113-3-0
ground shaking,underground water displaced,request-113-3-1
underground water displaced,muddy water surfaces,request-113-3-2
muddy water surfaces,muddy water enters canals,request-113-3-3
muddy water enters canals,canals filled with mud  ,request-113-3-4
deforestation,loss of tree roots,request-114-0-0
loss of tree roots,soil erosion,request-114-0-1
soil erosion,increased sediment in rivers,request-114-0-2
increased sediment in rivers,dams filled with mud,request-114-0-3
deforestation,loss of forest cover,request-114-1-0
loss of forest cover,soil instability,request-114-1-1
soil instability,sediment runoff into rivers,request-114-1-2
sediment runoff into rivers,dams filled with mud,request-114-1-3
deforestation,reduced vegetation cover,request-114-2-0
reduced vegetation cover,increased surface runoff,request-114-2-1
increased surface runoff,higher river sedimentation,request-114-2-2
higher river sedimentation,dams filled with mud,request-114-2-3
deforestation,disruption of soil structure,request-114-3-0
disruption of soil structure,increased soil erosion rates,request-114-3-1
increased soil erosion rates,accumulation of sediment in rivers,request-114-3-2
accumulation of sediment in rivers,dams filled with mud,request-114-3-3
rise in global temperatures,increased glacier melting,request-115-0-0
increased glacier melting,increased river water flow,request-115-0-1
increased river water flow,higher rates of soil erosion,request-115-0-2
higher rates of soil erosion,sediment carried downstream,request-115-0-3
sediment carried downstream,dams filled with mud,request-115-0-4
rise in global temperatures,increased frequency of heavy rainfall,request-115-1-0
increased frequency of heavy rainfall,greater surface runoff,request-115-1-1
greater surface runoff,increased soil erosion,request-115-1-2
increased soil erosion,sediment transported to rivers,request-115-1-3
sediment transported to rivers,dams filled with mud,request-115-1-4
rise in global temperatures,warmer climate conditions,request-115-2-0
warmer climate conditions,decreased vegetation cover,request-115-2-1
decreased vegetation cover,increased soil erosion,request-115-2-2
increased soil erosion,sediment transported into rivers,request-115-2-3
sediment transported into rivers,dams filled with mud,request-115-2-4
rise in global temperatures,increase in wildfires,request-115-3-0
increase in wildfires,loss of vegetation cover,request-115-3-1
loss of vegetation cover,increased soil erosion,request-115-3-2
increased soil erosion,sediment deposited into rivers,request-115-3-3
sediment deposited into rivers,dams filled with mud,request-115-3-4
rise in global temperatures,expansion of agriculture to marginal lands,request-115-4-0
expansion of agriculture to marginal lands,loss of topsoil stability,request-115-4-1
loss of topsoil stability,higher rates of soil erosion,request-115-4-2
higher rates of soil erosion,sediment runoff into rivers,request-115-4-3
sediment runoff into rivers,dams filled with mud,request-115-4-4
melting of glaciers,increase in glacial runoff,request-116-0-0
increase in glacial runoff,rivers carry more sediment,request-116-0-1
rivers carry more sediment,sediment accumulates in dams,request-116-0-2
sediment accumulates in dams,dams filled with mud,request-116-0-3
melting of glaciers,glacial erosion increases,request-116-1-0
glacial erosion increases,more sediment transported by rivers,request-116-1-1
more sediment transported by rivers,sediment deposition in dams,request-116-1-2
sediment deposition in dams,dams filled with mud,request-116-1-3
melting of glaciers,water flow intensifies,request-116-2-0
water flow intensifies,increased soil erosion near riverbanks,request-116-2-1
increased soil erosion near riverbanks,sediments swept into rivers,request-116-2-2
sediments swept into rivers,sediments settle in dams,request-116-2-3
sediments settle in dams,dams filled with mud,request-116-2-4
melting of glaciers,loss of natural ice barriers,request-116-3-0
loss of natural ice barriers,river flow becomes more turbulent,request-116-3-1
river flow becomes more turbulent,uplifted sediment carried downstream,request-116-3-2
uplifted sediment carried downstream,sediment accumulates in dams,request-116-3-3
sediment accumulates in dams,dams filled with mud,request-116-3-4
melting of glaciers,longer melting seasons,request-116-4-0
longer melting seasons,continuous sediment transport by rivers,request-116-4-1
continuous sediment transport by rivers,sediment builds up in reservoirs,request-116-4-2
sediment builds up in reservoirs,dams filled with mud,request-116-4-3
soil erosion,loss of vegetation cover,request-117-0-0
loss of vegetation cover,increased runoff,request-117-0-1
increased runoff,soil particles carried by water,request-117-0-2
soil particles carried by water,increased sediment in rivers,request-117-0-3
increased sediment in rivers,sediment deposition in dams,request-117-0-4
sediment deposition in dams,dams filled with mud,request-117-0-5
soil erosion,soil particles carried by wind,request-117-1-0
soil particles carried by wind,deposition of soil into rivers,request-117-1-1
deposition of soil into rivers,increased sediment in rivers,request-117-1-2
increased sediment in rivers,sediment deposition in dams,request-117-1-3
sediment deposition in dams,dams filled with mud,request-117-1-4
soil erosion,loss of soil structure,request-117-2-0
loss of soil structure,increased soil looseness,request-117-2-1
increased soil looseness,soil particles carried by water,request-117-2-2
soil particles carried by water,increased sediment in rivers,request-117-2-3
increased sediment in rivers,sediment deposition in dams,request-117-2-4
sediment deposition in dams,dams filled with mud  ,request-117-2-5
earthquakes,ground shakes violently,request-118-0-0
ground shakes violently,landslides occur in mountains,request-118-0-1
landslides occur in mountains,rocks and soil move into rivers,request-118-0-2
rocks and soil move into rivers,rivers carry debris downstream,request-118-0-3
rivers carry debris downstream,dams accumulate mud and debris,request-118-0-4
dams accumulate mud and debris,dams filled with mud,request-118-0-5
earthquakes,ground cracks and destabilizes slopes,request-118-1-0
ground cracks and destabilizes slopes,loose soil and rocks flow into rivers,request-118-1-1
loose soil and rocks flow into rivers,sediment increases in rivers,request-118-1-2
sediment increases in rivers,sediment deposits build up in dams,request-118-1-3
sediment deposits build up in dams,dams filled with mud,request-118-1-4
earthquakes,riverbeds dislodge sediment,request-118-2-0
riverbeds dislodge sediment,sediment flows downstream,request-118-2-1
sediment flows downstream,sediment collects near dam reservoirs,request-118-2-2
sediment collects near dam reservoirs,dams filled with mud,request-118-2-3
earthquakes,water flow in rivers becomes turbulent,request-118-3-0
water flow in rivers becomes turbulent,riverbanks erode rapidly,request-118-3-1
riverbanks erode rapidly,eroded materials enter rivers,request-118-3-2
eroded materials enter rivers,rivers transport materials to dams,request-118-3-3
rivers transport materials to dams,dams filled with mud  ,request-118-3-4
unplanned urbanization and infrastructure development,increased impervious surfaces,request-119-0-0
increased impervious surfaces,reduced water infiltration into the ground,request-119-0-1
reduced water infiltration into the ground,increased surface runoff,request-119-0-2
increased surface runoff,fast water flow,request-119-0-3
unplanned urbanization and infrastructure development,poor drainage systems,request-119-1-0
poor drainage systems,accumulation of water on surfaces,request-119-1-1
accumulation of water on surfaces,rapid redirection of accumulated water,request-119-1-2
rapid redirection of accumulated water,fast water flow,request-119-1-3
unplanned urbanization and infrastructure development,alteration of natural waterways,request-119-2-0
alteration of natural waterways,disrupted water flow patterns,request-119-2-1
disrupted water flow patterns,concentrated water flow in certain areas,request-119-2-2
concentrated water flow in certain areas,fast water flow,request-119-2-3
unplanned urbanization and infrastructure development,deforestation and vegetation removal,request-119-3-0
deforestation and vegetation removal,loss of natural barriers to water flow,request-119-3-1
loss of natural barriers to water flow,increased water velocity on slopes,request-119-3-2
increased water velocity on slopes,fast water flow,request-119-3-3
unplanned urbanization and infrastructure development,overloaded drainage systems,request-119-4-0
