custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-60-3-1,char and consume trees,trees fall and decompose,no,no,no,no
request-60-3-2,trees fall and decompose,nutrients from trees are released into soil,yes,no,yes,no
request-60-3-3,nutrients from trees are released into soil,increased nutrient availability stimulates seed germination,yes,yes,yes,yes
request-60-3-4,increased nutrient availability stimulates seed germination,rapid growth of new plants,yes,yes,no,no
request-60-3-5,rapid growth of new plants,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,no,yes
request-60-4-0,forest fires,char and consume trees,yes,no,no,yes
request-60-4-1,char and consume trees,trees fall and decompose,no,no,no,no
request-60-4-2,trees fall and decompose,nutrients from trees are released into soil,yes,no,yes,no
request-60-4-3,nutrients from trees are released into soil,increased nutrient availability promotes plant growth,yes,no,yes,yes
request-60-4-4,increased nutrient availability promotes plant growth,rapid regrowth of plants,yes,yes,yes,yes
request-60-4-5,rapid regrowth of plants,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,no,yes
request-61-0-0,plant nutrients return to the soil,soil nutrient levels increase,yes,yes,yes,no
request-61-0-1,soil nutrient levels increase,plants have sufficient nutrients for growth,yes,no,yes,no
request-61-0-2,plants have sufficient nutrients for growth,plants grow at a faster rate,no,no,yes,no
request-61-0-3,plants grow at a faster rate,the relatively fast regrowth of plants,yes,no,no,yes
request-61-1-0,plant nutrients return to the soil,soil nutrient levels increase,yes,yes,yes,no
request-61-1-1,soil nutrient levels increase,plants have sufficient nutrients for growth and reproduction,yes,yes,yes,no
request-61-1-2,plants have sufficient nutrients for growth and reproduction,plants produce more seeds,no,no,no,no
request-61-1-3,plants produce more seeds,more seeds lead to a larger plant population,yes,yes,yes,no
request-61-1-4,more seeds lead to a larger plant population,"with sufficient nutrients, the larger plant population grows rapidly",yes,no,no,no
request-61-1-5,"with sufficient nutrients, the larger plant population grows rapidly",the relatively fast regrowth of plants,yes,yes,yes,yes
request-61-2-0,plant nutrients return to the soil,soil nutrient levels increase,yes,yes,yes,no
request-61-2-1,soil nutrient levels increase,plants have sufficient nutrients for growth and reproduction,yes,yes,yes,no
request-61-2-2,plants have sufficient nutrients for growth and reproduction,plants produce more roots,no,no,no,no
request-61-2-3,plants produce more roots,more roots improve soil structure and nutrient absorption,yes,yes,yes,yes
request-61-2-4,more roots improve soil structure and nutrient absorption,improved soil structure and nutrient absorption lead to faster plant growth,yes,yes,yes,yes
request-61-2-5,improved soil structure and nutrient absorption lead to faster plant growth,the relatively fast regrowth of plants,yes,yes,yes,yes
request-61-3-0,plant nutrients return to the soil,soil nutrient levels increase,yes,yes,yes,no
request-61-3-1,soil nutrient levels increase,plants have sufficient nutrients for growth and reproduction,yes,yes,yes,no
request-61-3-2,plants have sufficient nutrients for growth and reproduction,plants produce more leaves,no,no,no,no
request-61-3-3,plants produce more leaves,more leaves increase photosynthesis efficiency,no,no,no,no
request-61-3-4,more leaves increase photosynthesis efficiency,increased photosynthesis,yes,yes,no,no
request-61-3-5,increased photosynthesis,the relatively fast regrowth of plants,yes,yes,yes,no
request-62-0-0,humans discard cigarettes carelessly,cigarette butt starts dry grass on fire,yes,yes,yes,yes
request-62-0-1,cigarette butt starts dry grass on fire,fire spreads to nearby trees and bushes,yes,yes,yes,yes
request-62-0-2,fire spreads to nearby trees and bushes,wildfire begins,yes,yes,no,yes
request-62-0-3,wildfire begins,wildfire spreads to other areas,yes,no,yes,no
request-62-0-4,wildfire spreads to other areas,wildfire reaches europe,no,no,no,no
request-62-0-5,wildfire reaches europe,wildfire causes damage and destruction in europe,yes,yes,yes,yes
request-62-1-0,humans use barbecues or campfires carelessly,embers escape and land on dry grass,yes,yes,yes,yes
request-62-1-1,embers escape and land on dry grass,grass catches fire,yes,yes,yes,yes
request-62-1-2,grass catches fire,fire spreads to nearby trees and bushes,yes,yes,yes,yes
request-62-1-3,fire spreads to nearby trees and bushes,wildfire begins,yes,yes,no,yes
request-62-1-4,wildfire begins,wildfire spreads to other areas,yes,no,yes,no
request-62-1-5,wildfire spreads to other areas,wildfire reaches europe,no,no,no,no
request-62-1-6,wildfire reaches europe,wildfire causes damage and destruction in europe,yes,yes,yes,yes
request-62-2-0,humans discard rubbish like glass,glass focuses sunlight onto dry grass,no,no,no,no
request-62-2-1,glass focuses sunlight onto dry grass,grass catches fire,no,no,no,no
request-62-2-2,grass catches fire,fire spreads to nearby trees and bushes,yes,yes,yes,yes
request-62-2-3,fire spreads to nearby trees and bushes,wildfire begins,yes,yes,no,yes
request-62-2-4,wildfire begins,wildfire spreads to other areas,yes,no,yes,no
request-62-2-5,wildfire spreads to other areas,wildfire reaches europe,no,no,no,no
request-62-2-6,wildfire reaches europe,wildfire causes damage and destruction in europe,yes,yes,yes,yes
request-63-0-0,global warming increases average temperatures,higher temperatures lead to longer and more severe heatwaves,yes,yes,yes,yes
request-63-0-1,higher temperatures lead to longer and more severe heatwaves,"heatwaves dry out vegetation, making it more flammable",yes,yes,yes,yes
request-63-0-2,"heatwaves dry out vegetation, making it more flammable",drier vegetation increases the likelihood and intensity of fires,yes,yes,yes,yes
request-63-1-0,global warming causes shifts in precipitation patterns,"some regions experience decreased rainfall, leading to droughts",yes,yes,yes,yes
request-63-1-1,"some regions experience decreased rainfall, leading to droughts",droughts cause vegetation to become drier and more flammable,yes,yes,yes,yes
request-63-1-2,droughts cause vegetation to become drier and more flammable,drier vegetation increases the likelihood and intensity of fires,yes,yes,yes,yes
request-63-2-0,"global warming melts sea ice and glaciers, causing sea levels to rise",rising sea levels lead to increased flooding and saltwater intrusion in coastal areas,yes,yes,yes,yes
request-63-2-1,rising sea levels lead to increased flooding and saltwater intrusion in coastal areas,"flooding and saltwater intrusion can kill or stress trees and other vegetation, making them more susceptible to pests and diseases",yes,yes,yes,yes
request-63-2-2,"flooding and saltwater intrusion can kill or stress trees and other vegetation, making them more susceptible to pests and diseases","diseased or stressed vegetation becomes more flammable, increasing the likelihood and intensity of fires ",yes,yes,yes,yes
request-64-0-0,40 degrees,high temperature,no,no,no,no
request-64-0-1,high temperature,dry conditions,yes,yes,no,no
request-64-0-2,dry conditions,spark,yes,no,yes,no
request-64-0-3,spark,ignition of flammable material,yes,no,yes,yes
request-64-0-4,ignition of flammable material,fire,yes,yes,yes,yes
request-64-1-0,40 degrees,high temperature,no,no,no,no
request-64-1-1,high temperature,heat exhaustion,yes,no,yes,no
request-64-1-2,heat exhaustion,fatigue,yes,no,yes,no
request-64-1-3,fatigue,carelessness,yes,no,yes,no
request-64-1-4,carelessness,knocking over a candle,yes,yes,yes,yes
request-64-1-5,knocking over a candle,fire,yes,no,yes,yes
request-64-2-0,40 degrees,high temperature,no,no,no,no
request-64-2-1,high temperature,power lines sagging,yes,no,no,no
request-64-2-2,power lines sagging,contact with trees,yes,no,no,no
request-64-2-3,contact with trees,spark,no,no,no,no
request-64-2-4,spark,ignition of dry leaves,no,no,no,no
request-64-2-5,ignition of dry leaves,fire,yes,yes,yes,yes
request-64-3-0,40 degrees,high temperature,no,no,no,no
request-64-3-1,high temperature,heat wave,yes,yes,yes,yes
request-64-3-2,heat wave,crop failure,yes,no,yes,no
request-64-3-3,crop failure,hunger,yes,no,no,no
request-64-3-4,hunger,desperation,yes,no,no,no
request-64-3-5,desperation,arson,no,no,no,no
request-64-3-6,arson,fire,yes,no,no,yes
request-65-0-0,"permaculture is practiced, which involves designing sustainable, productive ecosystems","this design includes the integration of fungi, leading to the practice of fungiculture",yes,no,no,yes
request-65-0-1,"this design includes the integration of fungi, leading to the practice of fungiculture",fungi in permaculture systems help in nutrient cycling and improving soil health,yes,yes,yes,yes
request-65-0-2,fungi in permaculture systems help in nutrient cycling and improving soil health,healthy soil,yes,yes,yes,yes
request-65-0-3,healthy soil,this increased biodiversity and resilience contribute to the remediation of the ecosystem,yes,yes,yes,yes
request-65-1-0,"permaculture is implemented, which focuses on working with natural systems rather than against them",this approach,yes,yes,yes,yes
request-65-1-1,this approach,fungi help in decomposing organic matter and making nutrients available to plants,yes,yes,yes,yes
request-65-1-2,fungi help in decomposing organic matter and making nutrients available to plants,this improved nutrient availability promotes plant growth and health,yes,yes,yes,yes
request-65-1-3,this improved nutrient availability promotes plant growth and health,"healthier plants lead to improved ecosystem function and structure, contributing to ecosystem remediation",yes,yes,yes,yes
request-65-2-0,"permaculture is applied, which emphasizes the use of renewable resources and minimizing waste",this principle,yes,yes,yes,yes
request-65-2-1,this principle,"mushroom cultivation produces organic waste, which can be composted",yes,yes,yes,yes
request-65-2-2,"mushroom cultivation produces organic waste, which can be composted",composting improves soil structure and fertility,yes,yes,yes,yes
request-65-2-3,composting improves soil structure and fertility,enhanced soil fertility promotes plant growth and supports a more robust ecosystem,yes,yes,yes,yes
request-65-2-4,enhanced soil fertility promotes plant growth and supports a more robust ecosystem,this stronger ecosystem contributes to the remediation of the ecosystem as a whole,yes,yes,yes,yes
request-66-0-0,drought occurs,crops fail due to lack of rain,yes,yes,yes,yes
request-66-0-1,crops fail due to lack of rain,"food supplies decrease, leading to famine",yes,yes,yes,no
request-66-0-2,"food supplies decrease, leading to famine","hunger becomes widespread, causing malnutrition and starvation",yes,yes,yes,yes
request-66-0-3,"hunger becomes widespread, causing malnutrition and starvation","people migrate in search of food and water, putting pressure on resources in other areas",yes,yes,yes,yes
request-66-0-4,"people migrate in search of food and water, putting pressure on resources in other areas",conflicts arise between migrating populations and local communities over resources such as land and water,yes,yes,yes,yes
request-66-0-5,conflicts arise between migrating populations and local communities over resources such as land and water,these conflicts escalate into violent clashes and skirmishes,yes,yes,yes,yes
request-66-0-6,these conflicts escalate into violent clashes and skirmishes,"wars break out, causing millions of deaths",no,yes,yes,yes
request-66-1-0,drought occurs,"water sources dry up, causing severe thirst",yes,yes,yes,yes
request-66-1-1,"water sources dry up, causing severe thirst","people become desperate for water, leading to societal unrest",yes,yes,yes,yes
request-66-1-2,"people become desperate for water, leading to societal unrest",conflicts erupt between communities and nations over control of remaining water sources,yes,yes,yes,yes
request-66-1-3,conflicts erupt between communities and nations over control of remaining water sources,"these conflicts intensify and spread, leading to fullblown wars",yes,yes,yes,yes
request-66-1-4,"these conflicts intensify and spread, leading to fullblown wars",millions of people die as a result of the wars,yes,yes,yes,yes
request-66-2-0,drought occurs,pastures and grazing lands become scarce and infertile,yes,yes,yes,no
request-66-2-1,pastures and grazing lands become scarce and infertile,livestock die off due to lack of food and water,yes,yes,yes,no
