custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-132-4-2,nitrogen oxides contribute to the formation of groundlevel ozone,"groundlevel ozone can damage plants, reducing their ability to absorb carbon dioxide","yes nitrogen oxides (nox) are one of the precursors for the formation of ground-level ozone ground-level ozone can indeed damage plants, which can affect their ability to absorb carbon dioxide",yes
request-132-4-3,"groundlevel ozone can damage plants, reducing their ability to absorb carbon dioxide",reduced carbon dioxide absorption,yes,yes
request-132-4-4,reduced carbon dioxide absorption,increased carbon dioxide levels trap more heat in the atmosphere,yes,no
request-132-4-5,increased carbon dioxide levels trap more heat in the atmosphere,trapped heat,yes,yes
request-132-4-6,trapped heat,rising temperatures cause climate change,yes,yes
request-133-0-0,humans waste resources,this,no,no
request-133-0-1,this,deforestation and habitat destruction bring humans and animals into closer contact,no,yes
request-133-0-2,deforestation and habitat destruction bring humans and animals into closer contact,closer contact between humans and animals increases the risk of zoonotic diseases,yes,yes
request-133-0-3,closer contact between humans and animals increases the risk of zoonotic diseases,"zoonotic diseases can spread from animals to humans, causing pandemics",yes,yes
request-133-0-4,"zoonotic diseases can spread from animals to humans, causing pandemics","pandemics result in widespread illness and death, as well as social and economic disruption",yes,yes
request-133-0-5,"pandemics result in widespread illness and death, as well as social and economic disruption",pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,yes,yes
request-133-0-6,pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,"resource depletion can then lead to further waste of resources, creating a vicious cycle",yes,yes
request-133-0-7,"resource depletion can then lead to further waste of resources, creating a vicious cycle",pandemics,no,yes
request-133-1-0,humans waste resources,this,no,no
request-133-1-1,this,overuse of antibiotics contributes to the development of antibioticresistant bacteria,yes,yes
request-133-1-2,overuse of antibiotics contributes to the development of antibioticresistant bacteria,antibioticresistant bacteria can cause pandemics that are difficult to treat,yes,yes
request-133-1-3,antibioticresistant bacteria can cause pandemics that are difficult to treat,"pandemics result in widespread illness and death, as well as social and economic disruption",yes,yes
request-133-1-4,"pandemics result in widespread illness and death, as well as social and economic disruption",pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,yes,yes
request-133-1-5,pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,"resource depletion can then lead to further waste of resources, creating a vicious cycle",yes,yes
request-133-1-6,"resource depletion can then lead to further waste of resources, creating a vicious cycle",pandemics,no,yes
request-133-2-0,humans waste resources,this,no,no
request-133-2-1,this,pollution can weaken the immune system and make people more susceptible to diseases,no,yes
request-133-2-2,pollution can weaken the immune system and make people more susceptible to diseases,weakened immune systems can lead to the spread of diseases and pandemics,yes,yes
request-133-2-3,weakened immune systems can lead to the spread of diseases and pandemics,"pandemics result in widespread illness and death, as well as social and economic disruption",yes,yes
request-133-2-4,"pandemics result in widespread illness and death, as well as social and economic disruption",pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,yes,yes
request-133-2-5,pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,"resource depletion can then lead to further waste of resources, creating a vicious cycle",yes,yes
request-133-2-6,"resource depletion can then lead to further waste of resources, creating a vicious cycle",pandemics,no,yes
request-133-3-0,humans waste resources,this,no,no
request-133-3-1,this,climate change and extreme weather events can disrupt ecosystems and lead to the spread of diseases,yes,yes
request-133-3-2,climate change and extreme weather events can disrupt ecosystems and lead to the spread of diseases,disrupted ecosystems can lead to the emergence of new diseases and pandemics,yes,yes
request-133-3-3,disrupted ecosystems can lead to the emergence of new diseases and pandemics,"pandemics result in widespread illness and death, as well as social and economic disruption",yes,yes
request-133-3-4,"pandemics result in widespread illness and death, as well as social and economic disruption",pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,yes,yes
request-133-3-5,pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,"resource depletion can then lead to further waste of resources, creating a vicious cycle",yes,yes
request-133-3-6,"resource depletion can then lead to further waste of resources, creating a vicious cycle",pandemics,no,yes
request-133-4-0,humans waste resources,this,no,no
request-133-4-1,this,overpopulation and urbanization can lead to overcrowding and poor sanitation,yes,yes
request-133-4-2,overpopulation and urbanization can lead to overcrowding and poor sanitation,overcrowding and poor sanitation can facilitate the spread of diseases and pandemics,yes,yes
request-133-4-3,overcrowding and poor sanitation can facilitate the spread of diseases and pandemics,"pandemics result in widespread illness and death, as well as social and economic disruption",yes,yes
request-133-4-4,"pandemics result in widespread illness and death, as well as social and economic disruption",pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,yes,yes
request-133-4-5,pandemics can also lead to further resource depletion as resources are diverted to manage the crisis,"resource depletion can then lead to further waste of resources, creating a vicious cycle",yes,yes
request-133-4-6,"resource depletion can then lead to further waste of resources, creating a vicious cycle",pandemics,no,yes
request-134-0-0,humans' waste of energy,increased greenhouse gas emissions,yes,no
request-134-0-1,increased greenhouse gas emissions,climate change,yes,no
request-134-0-2,climate change,changes in vector ecology,yes,no
request-134-0-3,changes in vector ecology,spread of vectorborne diseases,yes,yes
request-134-0-4,spread of vectorborne diseases,pandemics,yes,no
request-134-1-0,humans' waste of energy,deforestation for energy production,yes,no
request-134-1-1,deforestation for energy production,loss of biodiversity,yes,no
request-134-1-2,loss of biodiversity,increased humananimal interaction,no,no
request-134-1-3,increased humananimal interaction,zoonotic disease transmission,yes,no
request-134-1-4,zoonotic disease transmission,pandemics,yes,yes
request-134-2-0,humans' waste of energy,increased use of fossil fuels,yes,yes
request-134-2-1,increased use of fossil fuels,air pollution,yes,no
request-134-2-2,air pollution,respiratory diseases,yes,no
