custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-102-6-3,increased soil saturation and instability,land sliding,yes,yes
request-102-7-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-7-1,removal of topsoil and vegetation,reduction in soil nutrient availability,yes,no
request-102-7-2,reduction in soil nutrient availability,reduction in vegetation growth and stability,yes,yes
request-102-7-3,reduction in vegetation growth and stability,increased soil movement and instability,yes,yes
request-102-7-4,increased soil movement and instability,land sliding,yes,yes
request-102-8-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-8-1,removal of topsoil and vegetation,reduction in soil organic matter,yes,yes
request-102-8-2,reduction in soil organic matter,reduction in soil structure and stability,yes,yes
request-102-8-3,reduction in soil structure and stability,increased soil movement and instability,yes,yes
request-102-8-4,increased soil movement and instability,land sliding,yes,yes
request-102-9-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-9-1,removal of topsoil and vegetation,reduction in soil biodiversity,yes,yes
request-102-9-2,reduction in soil biodiversity,reduction in soil stability and resilience,yes,yes
request-102-9-3,reduction in soil stability and resilience,increased soil movement and instability,yes,yes
request-102-9-4,increased soil movement and instability,land sliding,yes,yes
request-103-0-0,earthquakes,ground shaking,yes,no
request-103-0-1,ground shaking,soil destabilization,yes,yes
request-103-0-2,soil destabilization,land sliding,yes,yes
request-103-1-0,earthquakes,ground shaking,yes,no
request-103-1-1,ground shaking,rock fracturing,yes,yes
request-103-1-2,rock fracturing,land sliding,yes,yes
request-103-2-0,earthquakes,ground shaking,yes,no
request-103-2-1,ground shaking,liquefaction of soil,yes,no
request-103-2-2,liquefaction of soil,land sliding,yes,no
request-103-3-0,earthquakes,ground shaking,yes,no
request-103-3-1,ground shaking,water table rise,no,no
request-103-3-2,water table rise,soil saturation,yes,yes
request-103-3-3,soil saturation,land sliding,yes,yes
request-103-4-0,earthquakes,ground shaking,yes,no
request-103-4-1,ground shaking,landslides triggering,yes,yes
request-103-4-2,landslides triggering,land sliding,yes,yes
request-103-5-0,earthquakes,ground shaking,yes,no
request-103-5-1,ground shaking,slope failure,yes,yes
request-103-5-2,slope failure,land sliding,yes,yes
request-103-6-0,earthquakes,ground shaking,yes,no
request-103-6-1,ground shaking,erosion of slope material,yes,no
request-103-6-2,erosion of slope material,land sliding,yes,yes
request-103-7-0,earthquakes,ground shaking,yes,no
request-103-7-1,ground shaking,changes in pore water pressure,yes,no
request-103-7-2,changes in pore water pressure,soil instability,yes,yes
request-103-7-3,soil instability,land sliding,yes,yes
request-103-8-0,earthquakes,ground shaking,yes,no
request-103-8-1,ground shaking,increase in shear stress,yes,yes
request-103-8-2,increase in shear stress,land sliding,yes,yes
request-103-9-0,earthquakes,ground shaking,yes,no
request-103-9-1,ground shaking,changes in slope geometry,yes,yes
request-103-9-2,changes in slope geometry,land sliding,yes,yes
request-104-0-0,deforestation,soil erosion,yes,no
request-104-0-1,soil erosion,sediment accumulation in rivers,yes,no
request-104-0-2,sediment accumulation in rivers,rivers filled with mud,yes,yes
request-104-1-0,deforestation,loss of vegetation cover,yes,yes
request-104-1-1,loss of vegetation cover,increased surface runoff,yes,yes
request-104-1-2,increased surface runoff,soil erosion,yes,yes
request-104-1-3,soil erosion,sediment accumulation in rivers,yes,no
request-104-1-4,sediment accumulation in rivers,rivers filled with mud,yes,yes
request-104-2-0,deforestation,destruction of habitat,yes,yes
request-104-2-1,destruction of habitat,displacement of wildlife,yes,yes
request-104-2-2,displacement of wildlife,soil erosion,yes,yes
request-104-2-3,soil erosion,sediment accumulation in rivers,yes,no
request-104-2-4,sediment accumulation in rivers,rivers filled with mud,yes,yes
request-104-3-0,deforestation,changes in water cycle,yes,no
request-104-3-1,changes in water cycle,increased surface runoff,yes,yes
request-104-3-2,increased surface runoff,soil erosion,yes,yes
request-104-3-3,soil erosion,sediment accumulation in rivers,yes,no
request-104-3-4,sediment accumulation in rivers,rivers filled with mud,yes,yes
request-104-4-0,deforestation,alteration of hydrological cycle,yes,no
request-104-4-1,alteration of hydrological cycle,increased frequency of flooding,yes,yes
request-104-4-2,increased frequency of flooding,soil erosion,yes,yes
request-104-4-3,soil erosion,sediment accumulation in rivers,yes,no
request-104-4-4,sediment accumulation in rivers,rivers filled with mud,yes,yes
request-104-5-0,deforestation,changes in soil composition,yes,no
request-104-5-1,changes in soil composition,decreased water infiltration,yes,yes
request-104-5-2,decreased water infiltration,increased surface runoff,yes,yes
request-104-5-3,increased surface runoff,soil erosion,yes,yes
request-104-5-4,soil erosion,sediment accumulation in rivers,yes,no
request-104-5-5,sediment accumulation in rivers,rivers filled with mud,yes,yes
request-104-6-0,deforestation,loss of tree roots,yes,no
request-104-6-1,loss of tree roots,decreased soil stability,yes,yes
request-104-6-2,decreased soil stability,soil erosion,yes,yes
request-104-6-3,soil erosion,sediment accumulation in rivers,yes,no
request-104-6-4,sediment accumulation in rivers,rivers filled with mud,yes,yes
request-104-7-0,deforestation,changes in land use,yes,yes
request-104-7-1,changes in land use,increased agricultural activities,yes,yes
request-104-7-2,increased agricultural activities,soil erosion,yes,no
request-104-7-3,soil erosion,sediment accumulation in rivers,yes,no
request-104-7-4,sediment accumulation in rivers,rivers filled with mud,yes,yes
request-104-8-0,deforestation,loss of carbon sink,yes,no
request-104-8-1,loss of carbon sink,climate change,yes,yes
request-104-8-2,climate change,changes in precipitation patterns,yes,no
request-104-8-3,changes in precipitation patterns,increased surface runoff,yes,no
request-104-8-4,increased surface runoff,soil erosion,yes,yes
request-104-8-5,soil erosion,sediment accumulation in rivers,yes,no
request-104-8-6,sediment accumulation in rivers,rivers filled with mud,yes,yes
request-105-0-0,the rise in global temperatures,causes polar ice caps to melt,yes,no
request-105-0-1,causes polar ice caps to melt,which,yes,yes
request-105-0-2,which,causing coastal flooding,yes,erosion
request-105-0-3,causing coastal flooding,that erodes the land,yes,yes
request-105-0-4,that erodes the land,resulting in rivers filled with mud,yes,yes
request-105-1-0,the rise in global temperatures,causes increased evaporation,yes,no
request-105-1-1,causes increased evaporation,leading to heavier rainfall,yes,no
request-105-1-2,leading to heavier rainfall,causing soil erosion,yes,no
request-105-1-3,causing soil erosion,resulting in rivers filled with mud,yes,yes
request-105-2-0,the rise in global temperatures,causes permafrost to thaw,yes,no
request-105-2-1,causes permafrost to thaw,releasing organic matter,yes,yes
request-105-2-2,releasing organic matter,which flows into rivers,yes,yes
request-105-2-3,which flows into rivers,causing them to become filled with mud,yes,yes
request-105-3-0,the rise in global temperatures,causes more frequent and intense wildfires,yes,no
request-105-3-1,causes more frequent and intense wildfires,that destroy vegetation,yes,yes
request-105-3-2,that destroy vegetation,leading to soil erosion,yes,yes
request-105-3-3,leading to soil erosion,resulting in rivers filled with mud,yes,yes
request-105-4-0,the rise in global temperatures,causes changes in precipitation patterns,yes,no
request-105-4-1,causes changes in precipitation patterns,leading to more frequent and severe droughts,yes,yes
request-105-4-2,leading to more frequent and severe droughts,that cause soil erosion,yes,no
request-105-4-3,that cause soil erosion,resulting in rivers filled with mud,yes,yes
request-106-0-0,melting of glaciers,increased water flow into rivers,yes,no
request-106-0-1,increased water flow into rivers,erosion of riverbanks,yes,no
request-106-0-2,erosion of riverbanks,sediment carried into rivers,yes,no
request-106-0-3,sediment carried into rivers,rivers filled with mud,yes,yes
request-106-1-0,melting of glaciers,rising sea levels,yes,no
request-106-1-1,rising sea levels,increased coastal erosion,yes,no
request-106-1-2,increased coastal erosion,sediment carried into rivers,yes,no
request-106-1-3,sediment carried into rivers,rivers filled with mud,yes,yes
request-106-2-0,melting of glaciers,changing weather patterns,yes,yes
request-106-2-1,changing weather patterns,increased rainfall,yes,yes
request-106-2-2,increased rainfall,erosion of riverbanks,yes,no
request-106-2-3,erosion of riverbanks,sediment carried into rivers,yes,no
request-106-2-4,sediment carried into rivers,rivers filled with mud,yes,yes
request-106-3-0,melting of glaciers,changing ecosystems,yes,no
