custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-54-3-0,a spark from a power line ignites dry grass,the fire spreads quickly due to high winds,yes,yes,yes,yes
request-54-3-1,the fire spreads quickly due to high winds,the fire jumps to nearby buildings and structures,yes,yes,yes,yes
request-54-3-2,the fire jumps to nearby buildings and structures,the buildings catch fire and spread the flames to other structures,yes,yes,yes,yes
request-54-3-3,the buildings catch fire and spread the flames to other structures,firefighters are unable to contain the blaze,no,no,no,no
request-54-3-4,firefighters are unable to contain the blaze,fires destroy entire neighborhoods and cause widespread devastation,no,yes,no,no
request-55-0-0,kentucky floods,cause damage to infrastructure,yes,no,yes,yes
request-55-0-1,cause damage to infrastructure,disrupt transportation,yes,yes,yes,yes
request-55-0-2,disrupt transportation,delay emergency services,yes,no,yes,no
request-55-0-3,delay emergency services,lead to shortages of essential supplies,no,yes,yes,no
request-55-0-4,lead to shortages of essential supplies,cause panic and chaos,yes,yes,yes,yes
request-55-1-0,kentucky floods,cause power outages,yes,no,yes,no
request-55-1-1,cause power outages,disrupt communication,yes,no,yes,no
request-55-1-2,disrupt communication,prevent people from receiving important information,yes,yes,yes,yes
request-55-1-3,prevent people from receiving important information,lead to confusion and chaos,yes,yes,yes,yes
request-55-2-0,kentucky floods,cause evacuations,yes,no,yes,yes
request-55-2-1,cause evacuations,overcrowd shelters,yes,no,yes,no
request-55-2-2,overcrowd shelters,spread disease,yes,no,yes,yes
request-55-2-3,spread disease,cause health crisis,yes,yes,yes,yes
request-55-2-4,cause health crisis,lead to chaos,yes,yes,no,no
request-55-3-0,texas snowfalls,cause power outages,yes,no,no,yes
request-55-3-1,cause power outages,disrupt heating systems,yes,no,no,no
request-55-3-2,disrupt heating systems,lead to hypothermia,yes,no,yes,yes
request-55-3-3,lead to hypothermia,overwhelm hospitals,yes,no,no,no
request-55-3-4,overwhelm hospitals,cause chaos,yes,yes,no,no
request-55-4-0,texas snowfalls,cause road closures,yes,no,yes,yes
request-55-4-1,cause road closures,disrupt supply chains,yes,no,yes,yes
request-55-4-2,disrupt supply chains,lead to shortages of food and water,yes,yes,yes,no
request-55-4-3,lead to shortages of food and water,cause panic and chaos,yes,yes,yes,yes
request-55-5-0,texas snowfalls,cause school and business closures,yes,no,no,no
request-55-5-1,cause school and business closures,lead to loss of income,yes,yes,yes,yes
request-55-5-2,lead to loss of income,cause financial stress,yes,yes,yes,yes
request-55-5-3,cause financial stress,lead to chaos,yes,yes,yes,yes
request-56-0-0,people,build homes,yes,no,yes,no
request-56-0-1,build homes,which can have electrical malfunctions,yes,no,yes,no
request-56-0-2,which can have electrical malfunctions,causing sparks,yes,yes,yes,yes
request-56-0-3,causing sparks,igniting nearby materials,yes,yes,yes,no
request-56-0-4,igniting nearby materials,leading to fires,yes,yes,yes,yes
request-56-1-0,people,use matches or lighters,yes,no,yes,no
request-56-1-1,use matches or lighters,which can be mishandled,yes,no,no,yes
request-56-1-2,which can be mishandled,causing sparks or flames,yes,yes,yes,no
request-56-1-3,causing sparks or flames,igniting nearby materials,yes,yes,yes,yes
request-56-1-4,igniting nearby materials,leading to fires,yes,yes,yes,yes
request-56-2-0,people,practice agriculture,yes,no,yes,no
request-56-2-1,practice agriculture,which involves clearing land,yes,yes,yes,yes
request-56-2-2,which involves clearing land,using fire,yes,yes,no,yes
request-56-2-3,using fire,which can spread uncontrollably,yes,yes,no,yes
request-56-2-4,which can spread uncontrollably,leading to wildfires,yes,yes,yes,yes
request-56-3-0,people,engage in outdoor activities,yes,no,no,no
request-56-3-1,engage in outdoor activities,such as camping or hiking,yes,yes,no,no
request-56-3-2,such as camping or hiking,where they may start campfires,no,yes,yes,no
request-56-3-3,where they may start campfires,which can spread if not properly extinguished,yes,yes,no,yes
request-56-3-4,which can spread if not properly extinguished,leading to wildfires,yes,yes,yes,yes
request-56-4-0,people,manufacture and use fireworks,yes,no,yes,no
request-56-4-1,manufacture and use fireworks,which can malfunction or be mishandled,yes,yes,yes,yes
request-56-4-2,which can malfunction or be mishandled,causing sparks or flames,yes,yes,yes,yes
request-56-4-3,causing sparks or flames,igniting nearby materials,yes,yes,yes,yes
request-56-4-4,igniting nearby materials,leading to fires,yes,yes,yes,yes
request-56-5-0,people,operate machinery,yes,no,no,no
request-56-5-1,operate machinery,such as chainsaws or lawnmowers,no,no,yes,no
request-56-5-2,such as chainsaws or lawnmowers,which can produce sparks,yes,yes,yes,yes
request-56-5-3,which can produce sparks,igniting nearby dry grass or leaves,yes,yes,yes,yes
request-56-5-4,igniting nearby dry grass or leaves,leading to fires,yes,yes,yes,yes
request-56-6-0,people,engage in arson,yes,no,yes,no
request-56-6-1,engage in arson,intentionally starting fires,yes,yes,yes,yes
request-56-6-2,intentionally starting fires,which can spread uncontrollably,yes,no,no,yes
request-56-6-3,which can spread uncontrollably,leading to larger fires,yes,no,no,yes
request-56-7-0,people,live in areas prone to natural disasters,yes,no,no,no
request-56-7-1,live in areas prone to natural disasters,such as lightning strikes,no,no,no,no
request-56-7-2,such as lightning strikes,which can ignite dry vegetation,yes,yes,yes,yes
request-56-7-3,which can ignite dry vegetation,leading to wildfires,yes,yes,yes,yes
request-57-0-0,the water content of plants in hot climates,plants in hot climates become dry due to lack of water,no,yes,no,no
request-57-0-1,plants in hot climates become dry due to lack of water,dry plants become highly flammable,yes,yes,yes,yes
request-57-0-2,dry plants become highly flammable,"dry, flammable plants can easily catch fire from various ignition sources",yes,yes,yes,yes
request-57-0-3,"dry, flammable plants can easily catch fire from various ignition sources","fires can start and spread rapidly in hot, dry conditions",yes,yes,yes,yes
request-57-1-0,the water content of plants in hot climates,plants in hot climates lose water through transpiration,yes,yes,no,yes
request-57-1-1,plants in hot climates lose water through transpiration,increased transpiration,yes,yes,yes,yes
request-57-1-2,increased transpiration,dry soil can cause plants to die,yes,yes,yes,yes
request-57-1-3,dry soil can cause plants to die,dead plants can become fuel for fires,yes,yes,yes,yes
request-57-1-4,dead plants can become fuel for fires,"fires can ignite and spread in the presence of dry, dead vegetation",yes,yes,yes,yes
request-57-2-0,the water content of plants in hot climates,plants in hot climates may adapt to conserve water,yes,yes,yes,yes
request-57-2-1,plants in hot climates may adapt to conserve water,some adaptations may include producing fewer leaves or closing stomata,yes,yes,yes,yes
request-57-2-2,some adaptations may include producing fewer leaves or closing stomata,fewer leaves or closed stomata can reduce the amount of shade and moisture in the environment,yes,yes,yes,yes
request-57-2-3,fewer leaves or closed stomata can reduce the amount of shade and moisture in the environment,"hotter, drier conditions can increase the risk of fires",yes,yes,yes,yes
request-57-2-4,"hotter, drier conditions can increase the risk of fires","fires can ignite and spread more easily in hot, dry environments",yes,yes,yes,yes
request-57-3-0,the water content of plants in hot climates,plants in hot climates may experience heat stress,yes,yes,no,no
request-57-3-1,plants in hot climates may experience heat stress,heat stress can cause plants to produce volatile organic compounds,yes,yes,yes,yes
request-57-3-2,heat stress can cause plants to produce volatile organic compounds,vocs can react with other chemicals in the atmosphere to form ozone,yes,yes,yes,yes
request-57-3-3,vocs can react with other chemicals in the atmosphere to form ozone,high levels of ozone can increase the risk of fires,yes,no,yes,yes
request-57-3-4,high levels of ozone can increase the risk of fires,fires can ignite and spread more easily in the presence of ozone,no,no,no,no
request-57-4-0,the water content of plants in hot climates,plants in hot climates may become more susceptible to pests and diseases,yes,yes,yes,no
request-57-4-1,plants in hot climates may become more susceptible to pests and diseases,pests and diseases can weaken or kill plants,yes,yes,yes,yes
request-57-4-2,pests and diseases can weaken or kill plants,dead or weakened plants can become fuel for fires,yes,yes,yes,yes
request-57-4-3,dead or weakened plants can become fuel for fires,"fires can ignite and spread in the presence of dry, dead vegetation",yes,yes,yes,yes
request-57-5-0,the water content of plants in hot climates,plants in hot climates may compete with each other for water,yes,yes,yes,no
request-57-5-1,plants in hot climates may compete with each other for water,competition for water can lead to decreased plant growth and survival,yes,yes,yes,yes
request-57-5-2,competition for water can lead to decreased plant growth and survival,decreased plant growth and survival can lead to less vegetation cover,yes,yes,yes,yes
request-57-5-3,decreased plant growth and survival can lead to less vegetation cover,less vegetation cover can increase the risk of fires,yes,yes,yes,yes
request-57-5-4,less vegetation cover can increase the risk of fires,fires can ignite and spread more easily in areas with less vegetation cover,no,no,no,no
request-58-0-0,humans build homes,homes have fireplaces,no,yes,yes,no
request-58-0-1,homes have fireplaces,fireplaces are used for warmth,yes,yes,yes,no
request-58-0-2,fireplaces are used for warmth,fireplaces can cause accidental fires,no,yes,yes,no
request-58-0-3,fireplaces can cause accidental fires,accidental fires can lead to wildfires,yes,yes,yes,yes
request-58-0-4,accidental fires can lead to wildfires,wildfires are a type of fire,yes,yes,yes,yes
request-58-1-0,humans engage in outdoor activities,outdoor activities can involve camping,yes,yes,yes,yes
request-58-1-1,outdoor activities can involve camping,camping involves building fires,yes,yes,yes,no
request-58-1-2,camping involves building fires,unattended campfires can cause wildfires,yes,yes,yes,no
request-58-1-3,unattended campfires can cause wildfires,wildfires are a type of fire,yes,yes,yes,yes
request-58-2-0,humans use tools and machinery,tools and machinery can cause sparks,yes,yes,yes,yes
request-58-2-1,tools and machinery can cause sparks,sparks can ignite dry vegetation,yes,yes,yes,yes
request-58-2-2,sparks can ignite dry vegetation,ignited vegetation can lead to wildfires,yes,yes,yes,yes
request-58-2-3,ignited vegetation can lead to wildfires,wildfires are a type of fire,yes,yes,yes,yes
request-58-3-0,humans conduct controlled burns,controlled burns are used for land management,yes,yes,yes,yes
request-58-3-1,controlled burns are used for land management,controlled burns can get out of control,no,yes,yes,no
request-58-3-2,controlled burns can get out of control,out of control burns can lead to wildfires,yes,yes,yes,yes
request-58-3-3,out of control burns can lead to wildfires,wildfires are a type of fire,yes,yes,yes,yes
request-58-4-0,humans use fire for cooking,cooking fires can be left unattended,no,no,no,no
request-58-4-1,cooking fires can be left unattended,unattended fires can spread to nearby structures or vegetation,yes,yes,yes,no
request-58-4-2,unattended fires can spread to nearby structures or vegetation,spreading fires can cause wildfires,yes,yes,yes,yes
request-58-4-3,spreading fires can cause wildfires,wildfires are a type of fire,yes,yes,no,yes
request-58-5-0,humans use fireworks,fireworks can cause sparks,yes,yes,yes,yes
request-58-5-1,fireworks can cause sparks,sparks can ignite dry vegetation,yes,yes,yes,yes
request-58-5-2,sparks can ignite dry vegetation,ignited vegetation can lead to wildfires,yes,yes,yes,yes
