custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-60-2-0,forest fires,burning of plants,yes,yes,yes,yes
request-60-2-1,burning of plants,heatinduced decomposition of organic material,yes,yes,yes,yes
request-60-2-2,heatinduced decomposition of organic material,release of nitrogen and other nutrients,yes,yes,yes,yes
request-60-2-3,release of nitrogen and other nutrients,enrichment of soil with plant nutrients,yes,yes,yes,yes
request-60-2-4,enrichment of soil with plant nutrients,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,yes
request-60-3-0,forest fires,death of plants and microorganisms,yes,no,yes,no
request-60-3-1,death of plants and microorganisms,decomposition of dead organic matter,yes,no,yes,no
request-60-3-2,decomposition of dead organic matter,release of carbon and minerals into the soil,yes,yes,yes,yes
request-60-3-3,release of carbon and minerals into the soil,enrichment of soil with plant nutrients,yes,yes,yes,no
request-60-3-4,enrichment of soil with plant nutrients,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,yes
request-60-4-0,forest fires,combustion of forest biomass,yes,no,yes,yes
request-60-4-1,combustion of forest biomass,formation of nutrientrich ash,yes,no,yes,no
request-60-4-2,formation of nutrientrich ash,absorption of nutrients by soil,yes,no,no,no
request-60-4-3,absorption of nutrients by soil,the return of plant nutrients to the soil and subsequent rapid regrowth  ,no,no,yes,no
request-61-0-0,plant nutrients returning to the soil,nutrientrich soil,yes,no,yes,no
request-61-0-1,nutrientrich soil,improved availability of nutrients to plants,yes,yes,yes,yes
request-61-0-2,improved availability of nutrients to plants,enhanced plant growth rates,yes,no,yes,no
request-61-0-3,enhanced plant growth rates,the relatively fast regrowth of plants,yes,yes,yes,no
request-61-1-0,plant nutrients returning to the soil,increased soil fertility,yes,no,yes,yes
request-61-1-1,increased soil fertility,enhanced ability of plants to absorb nutrients,yes,yes,yes,yes
request-61-1-2,enhanced ability of plants to absorb nutrients,faster recovery of plant biomass,yes,yes,yes,no
request-61-1-3,faster recovery of plant biomass,the relatively fast regrowth of plants,yes,yes,yes,yes
request-61-2-0,plant nutrients returning to the soil,restoration of essential minerals in the soil,yes,yes,yes,yes
request-61-2-1,restoration of essential minerals in the soil,nourished plant roots,yes,yes,yes,yes
request-61-2-2,nourished plant roots,accelerated synthesis of plant tissues,yes,no,yes,no
request-61-2-3,accelerated synthesis of plant tissues,the relatively fast regrowth of plants,yes,yes,yes,yes
request-61-3-0,plant nutrients returning to the soil,strengthened soil ecosystems,yes,yes,yes,yes
request-61-3-1,strengthened soil ecosystems,improved decomposition of organic matter,yes,yes,yes,yes
request-61-3-2,improved decomposition of organic matter,better nutrient cycling for plants,yes,yes,yes,yes
request-61-3-3,better nutrient cycling for plants,the relatively fast regrowth of plants,yes,yes,yes,yes
request-61-4-0,plant nutrients returning to the soil,increased activity of soil microorganisms,yes,yes,yes,yes
request-61-4-1,increased activity of soil microorganisms,break down of organic material into nutrients,yes,yes,yes,yes
request-61-4-2,break down of organic material into nutrients,greater nutrient uptake by plants,yes,no,yes,no
request-61-4-3,greater nutrient uptake by plants,the relatively fast regrowth of plants,yes,yes,yes,no
request-61-5-0,plant nutrients returning to the soil,enrichment of soil organic matter,yes,yes,yes,yes
request-61-5-1,enrichment of soil organic matter,enhanced water retention in soil,yes,yes,yes,yes
request-61-5-2,enhanced water retention in soil,improved plant access to water and nutrients,yes,yes,yes,yes
request-61-5-3,improved plant access to water and nutrients,the relatively fast regrowth of plants,yes,yes,yes,no
request-62-0-0,humans discarding cigarettes,cigarettes ignite dry vegetation,yes,yes,yes,yes
request-62-0-1,cigarettes ignite dry vegetation,fire spreads to surrounding areas,yes,yes,yes,yes
request-62-0-2,fire spreads to surrounding areas,wildfires in europe,yes,yes,yes,yes
request-62-1-0,humans using barbecues carelessly,barbecue embers ignite nearby dry vegetation,yes,yes,yes,yes
request-62-1-1,barbecue embers ignite nearby dry vegetation,fire spreads to larger areas,yes,yes,yes,yes
request-62-1-2,fire spreads to larger areas,wildfires in europe,yes,yes,yes,yes
request-62-2-0,humans using campfires carelessly,campfire sparks ignite dry vegetation,yes,yes,yes,yes
request-62-2-1,campfire sparks ignite dry vegetation,fire grows uncontrollably,yes,yes,yes,yes
request-62-2-2,fire grows uncontrollably,wildfires in europe,yes,yes,yes,yes
request-62-3-0,humans discarding rubbish like glass which can focus sunlight,glass lenses focus sunlight on dry vegetation,yes,yes,yes,yes
request-62-3-1,glass lenses focus sunlight on dry vegetation,dry vegetation catches fire due to heat,yes,yes,yes,yes
request-62-3-2,dry vegetation catches fire due to heat,fire spreads uncontrollably,yes,yes,yes,yes
request-62-3-3,fire spreads uncontrollably,wildfires in europe,yes,yes,yes,yes
request-63-0-0,global warming,rising temperatures,yes,no,yes,no
request-63-0-1,rising temperatures,droughts,yes,no,yes,no
request-63-0-2,droughts,dry vegetation,yes,no,yes,no
request-63-0-3,dry vegetation,fires,yes,no,yes,no
request-63-1-0,global warming,rising temperatures,yes,no,yes,no
request-63-1-1,rising temperatures,heatwaves,yes,yes,yes,no
request-63-1-2,heatwaves,ignition of flammable materials,no,no,yes,no
request-63-1-3,ignition of flammable materials,fires,yes,yes,yes,yes
request-63-2-0,global warming,melting ice caps,yes,no,yes,no
request-63-2-1,melting ice caps,rising sea levels,yes,no,yes,no
request-63-2-2,rising sea levels,coastal ecosystem disruptions,yes,no,yes,no
request-63-2-3,coastal ecosystem disruptions,dry conditions inland,yes,yes,no,yes
request-63-2-4,dry conditions inland,fires,yes,no,yes,no
request-63-3-0,global warming,changes in weather patterns,yes,no,yes,no
request-63-3-1,changes in weather patterns,intense wind conditions,yes,yes,yes,no
request-63-3-2,intense wind conditions,spread of existing fires,yes,no,yes,yes
request-63-3-3,spread of existing fires,fires,yes,yes,yes,yes
request-63-4-0,global warming,rising temperatures,yes,no,yes,no
request-63-4-1,rising temperatures,increased evaporation,yes,no,yes,no
request-63-4-2,increased evaporation,reduced soil moisture,yes,no,yes,yes
request-63-4-3,reduced soil moisture,dry conditions,yes,yes,yes,yes
request-63-4-4,dry conditions,fires,yes,no,yes,no
request-63-5-0,global warming,increased greenhouse gas concentrations,no,yes,no,yes
request-63-5-1,increased greenhouse gas concentrations,amplification of the greenhouse effect,yes,no,yes,yes
request-63-5-2,amplification of the greenhouse effect,extreme heat events,yes,no,yes,no
request-63-5-3,extreme heat events,fires,yes,no,yes,no
request-64-0-0,40 degrees,high temperature,yes,no,yes,yes
request-64-0-1,high temperature,dry vegetation,yes,no,yes,no
request-64-0-2,dry vegetation,flammable conditions,yes,no,yes,yes
request-64-0-3,flammable conditions,fires,yes,yes,yes,no
request-64-1-0,40 degrees,high temperature,yes,no,yes,yes
request-64-1-1,high temperature,evaporation,yes,no,yes,no
request-64-1-2,evaporation,dry vegetation,no,yes,yes,no
request-64-1-3,dry vegetation,fires,yes,no,yes,no
request-64-2-0,40 degrees,high temperature,yes,no,yes,yes
request-64-2-1,high temperature,heat stress,yes,no,yes,yes
request-64-2-2,heat stress,forest drying,yes,yes,yes,yes
request-64-2-3,forest drying,fires,yes,yes,yes,no
request-64-3-0,40 degrees,prolonged heat,yes,no,no,yes
request-64-3-1,prolonged heat,moisture loss,yes,no,yes,yes
request-64-3-2,moisture loss,dry vegetation,yes,yes,yes,yes
request-64-3-3,dry vegetation,fires,yes,no,yes,no
request-64-4-0,40 degrees,high temperature,yes,no,yes,yes
request-64-4-1,high temperature,increased dryness,yes,yes,yes,no
request-64-4-2,increased dryness,ignition sources,no,no,no,no
request-64-4-3,ignition sources,fires,yes,no,yes,no
request-64-5-0,40 degrees,high temperature,yes,no,yes,yes
request-64-5-1,high temperature,flammable materials,no,no,yes,no
request-64-5-2,flammable materials,combustion,yes,no,yes,yes
request-64-5-3,combustion,fires,yes,yes,yes,no
request-65-0-0,fungiculture and permaculture,soil improvement,yes,no,yes,no
request-65-0-1,soil improvement,increased soil fertility,yes,yes,yes,yes
request-65-0-2,increased soil fertility,enhanced plant growth,yes,no,yes,no
request-65-0-3,enhanced plant growth,restored ecological balance,no,yes,no,yes
request-65-0-4,restored ecological balance,ecosystem remediation,yes,yes,yes,yes
request-65-1-0,fungiculture and permaculture,mycoremediation,no,no,no,no
request-65-1-1,mycoremediation,breakdown of pollutants,yes,yes,yes,yes
request-65-1-2,breakdown of pollutants,reduced soil contamination,yes,yes,yes,yes
request-65-1-3,reduced soil contamination,restored ecological balance,yes,yes,yes,yes
request-65-1-4,restored ecological balance,ecosystem remediation,yes,yes,yes,yes
request-65-2-0,fungiculture and permaculture,organic waste recycling,yes,no,no,no
request-65-2-1,organic waste recycling,improved soil structure,yes,no,yes,no
request-65-2-2,improved soil structure,sustainable nutrient cycling,yes,yes,yes,yes
request-65-2-3,sustainable nutrient cycling,restored ecological balance,yes,yes,yes,yes
request-65-2-4,restored ecological balance,ecosystem remediation,yes,yes,yes,yes
request-65-3-0,fungiculture and permaculture,introduction of beneficial fungi,yes,no,yes,no
request-65-3-1,introduction of beneficial fungi,enhanced symbiotic relationships,yes,yes,yes,yes
request-65-3-2,enhanced symbiotic relationships,increased biodiversity,yes,yes,yes,yes
request-65-3-3,increased biodiversity,restored ecological balance,yes,yes,yes,yes
request-65-3-4,restored ecological balance,ecosystem remediation,yes,yes,yes,yes
request-65-4-0,fungiculture and permaculture,establishment of perennial systems,yes,no,yes,yes
request-65-4-1,establishment of perennial systems,longterm carbon sequestration,yes,no,yes,yes
request-65-4-2,longterm carbon sequestration,improved soil health,yes,yes,yes,yes
request-65-4-3,improved soil health,restored ecological balance,yes,yes,yes,yes
request-65-4-4,restored ecological balance,ecosystem remediation,yes,yes,yes,yes
request-66-0-0,drought,crop failure,yes,no,yes,no
request-66-0-1,crop failure,food scarcity,yes,no,yes,no
request-66-0-2,food scarcity,hunger,yes,no,no,no
request-66-0-3,hunger,malnutrition,yes,no,yes,no
request-66-0-4,malnutrition,weak immune systems,yes,yes,yes,no
request-66-0-5,weak immune systems,spread of disease,no,no,no,no
request-66-0-6,spread of disease,increased mortality rate,yes,no,yes,no
request-66-0-7,increased mortality rate,social unrest,no,yes,no,no
request-66-0-8,social unrest,armed conflict,no,yes,no,no
request-66-0-9,armed conflict,wars,yes,yes,yes,yes
request-66-0-10,wars,millions of deaths,yes,no,yes,yes
request-66-1-0,drought,water scarcity,yes,no,yes,no
request-66-1-1,water scarcity,thirst,yes,no,yes,no
request-66-1-2,thirst,dehydration,no,yes,no,yes
request-66-1-3,dehydration,health crises,yes,yes,yes,yes
request-66-1-4,health crises,hospital overcrowding,yes,yes,yes,yes
request-66-1-5,hospital overcrowding,social dissatisfaction,yes,no,yes,no
request-66-1-6,social dissatisfaction,political instability,yes,yes,yes,yes
request-66-1-7,political instability,armed conflict,no,yes,yes,yes
request-66-1-8,armed conflict,wars,yes,yes,yes,yes
request-66-1-9,wars,millions of deaths,yes,no,yes,yes
request-66-2-0,drought,water scarcity,yes,no,yes,no
request-66-2-1,water scarcity,thirst,yes,no,yes,no
request-66-2-2,thirst,migration,yes,no,yes,no
request-66-2-3,migration,resource competition,yes,yes,yes,yes
request-66-2-4,resource competition,social tension,yes,yes,yes,yes
request-66-2-5,social tension,armed conflict,no,yes,yes,yes
request-66-2-6,armed conflict,wars,yes,yes,yes,yes
request-66-2-7,wars,millions of deaths,yes,no,yes,yes
request-66-3-0,drought,crop failure,yes,no,yes,no
request-66-3-1,crop failure,economic losses,yes,no,yes,yes
request-66-3-2,economic losses,increased poverty,yes,yes,yes,yes
request-66-3-3,increased poverty,resource competition,yes,yes,no,yes
request-66-3-4,resource competition,social tension,yes,yes,yes,yes
request-66-3-5,social tension,armed conflict,no,yes,yes,yes
request-66-3-6,armed conflict,wars,yes,yes,yes,yes
request-66-3-7,wars,millions of deaths,yes,no,yes,yes
request-66-4-0,drought,water scarcity,yes,no,yes,no
request-66-4-1,water scarcity,crop irrigation failure,yes,yes,yes,yes
request-66-4-2,crop irrigation failure,food scarcity,yes,no,yes,no
request-66-4-3,food scarcity,hunger,yes,no,yes,no
request-66-4-4,hunger,social dissatisfaction,yes,no,yes,no
request-66-4-5,social dissatisfaction,armed conflict,no,yes,yes,no
request-66-4-6,armed conflict,wars,yes,yes,yes,yes
request-66-4-7,wars,millions of deaths,yes,no,yes,yes
request-67-0-0,fuel fuel combustion energy release emissions,fuel,no,yes,yes,yes
request-67-0-1,fuel,fuel combustion,yes,no,yes,no
request-67-0-2,fuel combustion,energy release,yes,no,yes,yes
request-67-0-3,energy release,emissions,yes,no,yes,no
request-67-1-0,fuel fuel consumption chemical reactions emissions,fuel,no,yes,no,yes
request-67-1-1,fuel,fuel consumption,no,no,no,no
request-67-1-2,fuel consumption,chemical reactions,yes,yes,yes,yes
request-67-1-3,chemical reactions,emissions,yes,yes,yes,no
request-67-2-0,fuel burning process carbon dioxide production emissions,fuel,no,yes,yes,yes
request-67-2-1,fuel,burning process,yes,yes,yes,no
request-67-2-2,burning process,carbon dioxide production,yes,no,yes,no
request-67-2-3,carbon dioxide production,emissions,yes,yes,yes,yes
request-67-3-0,fuel combustion products air pollution emissions,fuel,no,yes,yes,yes
request-67-3-1,fuel,combustion products,yes,no,yes,no
request-67-3-2,combustion products,air pollution,yes,no,yes,yes
request-67-3-3,air pollution,emissions  ,no,yes,yes,yes
request-68-0-0,canada,canadian industries,no,no,yes,no
request-68-0-1,canadian industries,energy production,yes,no,yes,no
request-68-0-2,energy production,fossil fuel consumption,no,yes,yes,yes
request-68-0-3,fossil fuel consumption,greenhouse gas emissions,yes,no,yes,no
request-68-0-4,greenhouse gas emissions,global carbon footprint,yes,yes,yes,yes
request-68-0-5,global carbon footprint,1% of global emissions,no,no,no,no
request-68-1-0,canada,transportation sector,no,no,no,no
request-68-1-1,transportation sector,vehicle emissions,yes,no,yes,yes
request-68-1-2,vehicle emissions,greenhouse gas emissions,yes,no,yes,yes
request-68-1-3,greenhouse gas emissions,global carbon footprint,yes,yes,yes,yes
request-68-1-4,global carbon footprint,1% of global emissions,no,no,no,no
request-68-2-0,canada,deforestation,yes,no,yes,no
request-68-2-1,deforestation,loss of carbon sinks,yes,no,yes,no
request-68-2-2,loss of carbon sinks,increased atmospheric carbon,yes,yes,yes,no
request-68-2-3,increased atmospheric carbon,global carbon footprint,no,yes,no,yes
request-68-2-4,global carbon footprint,1% of global emissions,no,no,yes,no
