custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-69-109-2,ocean energy,predictable power,yes,no
request-69-109-3,predictable power,warming,yes,no
request-69-110-0,co2 emissions,wave energy,no,no
request-69-110-1,wave energy,marine energy,no,no
request-69-110-2,marine energy,diversified energy mix,yes,no
request-69-110-3,diversified energy mix,warming,no,no
request-69-111-0,co2 emissions,bioenergy,no,yes
request-69-111-1,bioenergy,sustainable biomass,no,yes
request-69-111-2,sustainable biomass,landuse efficiency,yes,no
request-69-111-3,landuse efficiency,warming,"no landuse efficiency refers to the ability to meet human needs for food, timber, and other products from a given area of land, while minimizing environmental impact it is not directly related to causing warming warming is more directly related to factors such as greenhouse gas emissions, deforestation, and other activities that affect the earth's climate system",no
request-69-112-0,co2 emissions,advanced nuclear power,no,no
request-69-112-1,advanced nuclear power,lowcarbon energy,yes,no
request-69-112-2,lowcarbon energy,energy security,yes,no
request-69-112-3,energy security,warming,no,no
request-69-113-0,co2 emissions,fusion energy,no,no
request-69-113-1,fusion energy,abundant clean energy,yes,no
request-69-113-2,abundant clean energy,energy abundance,yes,no
request-69-113-3,energy abundance,warming,no,no
request-69-114-0,co2 emissions,spacebased solar power,no,no
request-69-114-1,spacebased solar power,constant energy supply,yes,no
request-69-114-2,constant energy supply,reduced land use,no,no
request-69-114-3,reduced land use,warming,no,no
request-69-115-0,co2 emissions,climate engineering,no,no
request-69-115-1,climate engineering,solar radiation management,yes,yes
request-69-115-2,solar radiation management,global cooling,"yes solar radiation management, which includes techniques such as injecting aerosols into the stratosphere to reflect sunlight, can cause global cooling by reducing the amount of solar radiation that reaches the earth's surface",no
request-69-115-3,global cooling,warming,no,no
request-69-116-0,co2 emissions,carbon dioxide removal,no,no
request-69-116-1,carbon dioxide removal,netnegative emissions,yes,yes
request-69-116-2,netnegative emissions,climate recovery,yes,no
request-69-116-3,climate recovery,warming,no,no
request-69-117-0,co2 emissions,biochar,no,no
request-69-117-1,biochar,soil amendment,yes,no
request-69-117-2,soil amendment,carbon retention,yes,yes
request-69-117-3,carbon retention,warming,yes,no
request-69-118-0,co2 emissions,urban carbon sinks,no,"no urban carbon sinks, such as urban forests and green spaces, help to absorb and store carbon dioxide (co2), thereby reducing overall co2 emissions they do not cause co2 emissions"
request-69-118-1,urban carbon sinks,green infrastructure,no,"yes green infrastructure contributes to urban carbon sinks by incorporating vegetation, which captures and stores carbon dioxide from the atmosphere trees, green roofs, and parks are common examples of green infrastructure that can enhance urban carbon sequestration"
request-69-118-2,green infrastructure,urban cooling,yes,no
request-69-118-3,urban cooling,warming,no,no
request-69-119-0,co2 emissions,perennial crops,no,no
request-69-119-1,perennial crops,regenerative farming,yes,no
request-69-119-2,regenerative farming,soil health,yes,no
request-69-119-3,soil health,warming,no,no
request-69-120-0,co2 emissions,agroecology,no,no
request-69-120-1,agroecology,biodiverse farming,yes,no
request-69-120-2,biodiverse farming,ecosystem services,yes,no
request-69-120-3,ecosystem services,warming,no,no
request-69-121-0,co2 emissions,silvopasture,no,no
request-69-121-1,silvopasture,integrated farming,yes,no
request-69-121-2,integrated farming,livestock management,yes,no
request-69-121-3,livestock management,warming,no,no
request-69-122-0,co2 emissions,cover cropping,no,no
request-69-122-1,cover cropping,soil erosion prevention,yes,no
request-69-122-2,soil erosion prevention,water retention,yes,no
request-69-122-3,water retention,warming,yes,yes
request-69-123-0,co2 emissions,reduced tillage,no,no
request-69-123-1,reduced tillage,soil carbon preservation,yes,no
request-69-123-2,soil carbon preservation,agricultural productivity,yes,no
request-69-123-3,agricultural productivity,warming,no,yes
request-69-124-0,co2 emissions,precision agriculture,no,no
request-69-124-1,precision agriculture,efficient resource use,yes,no
request-69-124-2,efficient resource use,optimized yields,"yes efficient resource use often leads to optimized yields because it ensures that inputs are utilized effectively, minimizing waste and maximizing output efficient use of resources can enhance productivity, reduce costs, and improve overall sustainability","yes optimized yields often imply a more efficient use of resources, as the goal of optimization is to achieve the best possible outcome with the least waste of materials, time, and energy however, it's important to note that this is a general statement and the relationship between optimized yields and resource efficiency can vary depending on the specific context and how ""optimized"" and ""efficient"" are defined and measured"
request-69-124-3,optimized yields,warming,"no optimized yields, which generally refer to improving agricultural or industrial efficiency, do not directly cause warming warming is typically associated with greenhouse gas emissions and other environmental factors",no
request-69-125-0,co2 emissions,vertical farming,no,no
request-69-125-1,vertical farming,urban food production,yes,no
request-69-125-2,urban food production,reduced transportation,"yes urban food production, such as community gardens, rooftop farms, and local food markets, can reduce the need for long-distance transportation of food, thereby decreasing the associated transportation costs and emissions",no
request-69-125-3,reduced transportation,warming,no,no
request-69-126-0,co2 emissions,labgrown meat,no,no
request-69-126-1,labgrown meat,cellular agriculture,yes,yes
request-69-126-2,cellular agriculture,reduced livestock,yes,no
request-69-126-3,reduced livestock,warming,no,no
request-69-127-0,co2 emissions,alternative proteins,no,no
request-69-127-1,alternative proteins,plantbased diets,no,no
request-69-127-2,plantbased diets,cultural shift,yes,no
request-69-127-3,cultural shift,warming,no,yes
request-69-128-0,co2 emissions,3d printing,no,yes
request-69-128-1,3d printing,ondemand manufacturing,yes,no
request-69-128-2,ondemand manufacturing,reduced waste,yes,no
request-69-128-3,reduced waste,warming,no,no
request-69-129-0,co2 emissions,sharing economy platforms,no,"yes sharing economy platforms, which facilitate the sharing of resources, often lead to increased use and travel of vehicles, such as cars, bikes, and scooters this can result in higher co2 emissions due to the additional fuel consumption associated with these activities"
request-69-129-1,sharing economy platforms,collaborative consumption,yes,yes
request-69-129-2,collaborative consumption,resource efficiency,yes,no
request-69-129-3,resource efficiency,warming,no,no
request-69-130-0,co2 emissions,productasaservice,no,yes
request-69-130-1,productasaservice,circular business models,yes,no
request-69-130-2,circular business models,sustainable consumption,yes,yes
request-69-130-3,sustainable consumption,warming,no,no
request-69-131-0,co2 emissions,digital dematerialization,no,no
request-69-131-1,digital dematerialization,reduced material use,yes,yes
request-69-131-2,reduced material use,lower production emissions,yes,"no lower production emissions do not inherently cause reduced material use lower emissions are typically a result of more efficient production processes or the use of cleaner energy sources reduced material use is a separate issue that can be addressed through waste reduction, recycling, and improved material efficiency, but it is not directly caused by lower emissions"
request-69-131-3,lower production emissions,warming,"no lower production emissions do not cause warming; they would likely have the opposite effect, reducing warming",yes
request-69-132-0,co2 emissions,remote work,no,no
request-69-132-1,remote work,reduced commuting,yes,no
request-69-132-2,reduced commuting,lower energy use,yes,no
request-69-132-3,lower energy use,warming,"no lower energy use typically leads to less greenhouse gas emissions, which would contribute to cooling rather than warming",yes
request-69-133-0,co2 emissions,virtual meetings,no,no
request-69-133-1,virtual meetings,business travel reduction,yes,no
request-69-133-2,business travel reduction,emission savings,yes,no
request-69-133-3,emission savings,warming,no,yes
request-69-134-0,co2 emissions,cloud computing,no,yes
request-69-134-1,cloud computing,energyefficient data centers,yes,no
request-69-134-2,energyefficient data centers,lower operational emissions,yes,no
request-69-134-3,lower operational emissions,warming,"no lower operational emissions do not cause warming; they would likely have a cooling effect on the climate higher emissions, particularly of greenhouse gases like carbon dioxide and methane, are what contribute to global warming","yes warming does not cause lower operational emissions; in fact, it typically results in higher operational emissions due to increased energy demand for cooling"
request-70-0-0,natural cycles,alterations in earth's orbit,no,yes
request-70-0-1,alterations in earth's orbit,changes in solar radiation,yes,no
request-70-0-2,changes in solar radiation,shifts in global temperature,yes,no
request-70-0-3,shifts in global temperature,climate change,yes,yes
request-70-1-0,natural cycles,volcanic eruptions,no,yes
request-70-1-1,volcanic eruptions,release of ash and aerosols,yes,no
request-70-1-2,release of ash and aerosols,reflection of sunlight,yes,no
request-70-1-3,reflection of sunlight,cooling of the planet,yes,no
request-70-1-4,cooling of the planet,climate change,no,no
request-70-2-0,natural cycles,oceanic cycles,yes,yes
request-70-2-1,oceanic cycles,changes in ocean temperatures,yes,yes
request-70-2-2,changes in ocean temperatures,shifts in atmospheric circulation,yes,yes
request-70-2-3,shifts in atmospheric circulation,extreme weather events,yes,yes
request-70-2-4,extreme weather events,climate change,no,yes
request-70-3-0,natural cycles,plate tectonics,no,yes
request-70-3-1,plate tectonics,continental drift,yes,yes
request-70-3-2,continental drift,changes in ocean currents,yes,no
request-70-3-3,changes in ocean currents,redistribution of heat,yes,yes
request-70-3-4,redistribution of heat,climate change,yes,yes
request-70-4-0,natural cycles,natural greenhouse gas emissions,yes,yes
request-70-4-1,natural greenhouse gas emissions,trapping of heat in the atmosphere,yes,"no trapping of heat in the atmosphere is caused by natural greenhouse gas emissions, not the other way around greenhouse gases like carbon dioxide, methane, and water vapor naturally trap heat in the earth's atmosphere, which helps to maintain a temperature that can support life"
