custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-58-2-1,unattended campfires,uncontrolled fire spread,yes,yes,yes,yes
request-58-2-2,uncontrolled fire spread,fires,yes,yes,yes,yes
request-58-3-0,humans,industrial operations,yes,no,yes,no
request-58-3-1,industrial operations,equipment sparks,yes,no,yes,yes
request-58-3-2,equipment sparks,fires,yes,yes,yes,no
request-58-4-0,humans,faulty wiring,yes,no,yes,no
request-58-4-1,faulty wiring,short circuit,yes,yes,yes,no
request-58-4-2,short circuit,fires,yes,yes,yes,no
request-58-5-0,humans,agricultural burning,yes,no,yes,no
request-58-5-1,agricultural burning,uncontrolled fire spread,yes,no,yes,no
request-58-5-2,uncontrolled fire spread,fires,yes,yes,yes,yes
request-58-6-0,humans,discarded cigarettes,yes,no,yes,no
request-58-6-1,discarded cigarettes,ignition of debris,yes,no,yes,yes
request-58-6-2,ignition of debris,fires,yes,yes,yes,yes
request-58-7-0,humans,fireworks use,yes,no,yes,no
request-58-7-1,fireworks use,uncontrolled firework,no,no,yes,no
request-58-7-2,uncontrolled firework,fires,yes,no,yes,no
request-58-8-0,humans,appliance misuse,yes,no,yes,no
request-58-8-1,appliance misuse,overheating,yes,no,yes,no
request-58-8-2,overheating,fires,yes,yes,yes,no
request-58-9-0,humans,uncontrolled chemical reactions,yes,no,yes,no
request-58-9-1,uncontrolled chemical reactions,explosions,yes,yes,yes,no
request-58-9-2,explosions,fires,yes,yes,no,no
request-58-10-0,humans,urban sprawl,yes,no,yes,no
request-58-10-1,urban sprawl,increased power lines,yes,yes,yes,no
request-58-10-2,increased power lines,power line faults,no,no,no,no
request-58-10-3,power line faults,fires,yes,yes,yes,yes
request-58-11-0,humans,alcohol consumption,no,no,no,no
request-58-11-1,alcohol consumption,careless behavior,yes,no,yes,no
request-58-11-2,careless behavior,accidental ignition,yes,no,yes,no
request-58-11-3,accidental ignition,fires,yes,yes,yes,no
request-58-12-0,humans,discarding lit matches,yes,no,yes,no
request-58-12-1,discarding lit matches,ignition of surroundings,yes,yes,yes,yes
request-58-12-2,ignition of surroundings,fires,yes,yes,yes,yes
request-58-13-0,humans,machinery operation,yes,no,yes,no
request-58-13-1,machinery operation,friction sparks,yes,no,yes,yes
request-58-13-2,friction sparks,fires,yes,no,yes,no
request-58-14-0,humans,improper waste disposal,yes,no,yes,no
request-58-14-1,improper waste disposal,combustible waste accumulation,yes,yes,yes,yes
request-58-14-2,combustible waste accumulation,spontaneous combustion,yes,no,yes,no
request-58-14-3,spontaneous combustion,fires,yes,no,yes,no
request-58-15-0,humans,pyrotechnic displays,yes,no,yes,no
request-58-15-1,pyrotechnic displays,falling embers,yes,yes,yes,no
request-58-15-2,falling embers,fires,yes,yes,yes,yes
request-58-16-0,humans,overloading circuits,yes,no,yes,no
request-58-16-1,overloading circuits,overheating wires,yes,no,yes,no
request-58-16-2,overheating wires,fires,yes,no,yes,no
request-58-17-0,humans,lack of maintenance,no,no,yes,no
request-58-17-1,lack of maintenance,equipment failure,yes,no,yes,no
request-58-17-2,equipment failure,sparks,yes,yes,no,yes
request-58-17-3,sparks,fires,yes,yes,yes,yes
request-59-0-0,40 degrees,drought conditions,no,no,no,no
request-59-0-1,drought conditions,dry vegetation,yes,no,yes,no
request-59-0-2,dry vegetation,fires,yes,no,yes,no
request-59-1-0,40 degrees,heatwave,yes,yes,no,yes
request-59-1-1,heatwave,power line failures,yes,no,yes,no
request-59-1-2,power line failures,sparks,yes,yes,yes,yes
request-59-1-3,sparks,fires,yes,yes,yes,yes
request-59-2-0,40 degrees,increased outdoor activities,no,no,no,no
request-59-2-1,increased outdoor activities,unattended campfires,yes,no,yes,no
request-59-2-2,unattended campfires,fires,yes,no,yes,yes
request-59-3-0,40 degrees,equipment overheating,no,no,no,no
request-59-3-1,equipment overheating,sparks,yes,yes,yes,no
request-59-3-2,sparks,fires,yes,yes,yes,yes
request-59-4-0,40 degrees,spontaneous combustion of organic matter,no,yes,no,no
request-59-4-1,spontaneous combustion of organic matter,fires,yes,no,yes,no
request-59-5-0,40 degrees,thunderstorms,yes,no,no,no
request-59-5-1,thunderstorms,lightning strikes,yes,no,yes,no
request-59-5-2,lightning strikes,fires,yes,no,yes,no
request-59-6-0,40 degrees,strong winds,no,no,no,no
request-59-6-1,strong winds,ember spread,yes,no,yes,no
request-59-6-2,ember spread,fires,yes,yes,yes,yes
request-59-7-0,40 degrees,increased electricity demand,yes,no,yes,no
request-59-7-1,increased electricity demand,grid overload,yes,no,yes,no
request-59-7-2,grid overload,power line sparks,yes,no,yes,no
request-59-7-3,power line sparks,fires,yes,yes,yes,no
request-59-8-0,40 degrees,electrical component melting,no,no,no,no
request-59-8-1,electrical component melting,short circuits,yes,yes,no,yes
request-59-8-2,short circuits,sparks,yes,yes,yes,no
request-59-8-3,sparks,fires,yes,yes,yes,yes
request-60-0-0,forest fires,burning of vegetation,yes,yes,yes,no
request-60-0-1,burning of vegetation,ash deposition,yes,no,yes,no
request-60-0-2,ash deposition,soil nutrient enrichment,yes,no,yes,no
request-60-0-3,soil nutrient enrichment,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,yes
request-60-1-0,forest fires,accumulation of dead organic matter,no,yes,no,yes
request-60-1-1,accumulation of dead organic matter,decomposition by microorganisms,yes,no,no,no
request-60-1-2,decomposition by microorganisms,nutrient cycling,yes,no,yes,no
request-60-1-3,nutrient cycling,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,yes
request-60-2-0,forest fires,release of nutrients from burned biomass,yes,no,yes,no
request-60-2-1,release of nutrients from burned biomass,increased soil fertility,yes,no,yes,no
request-60-2-2,increased soil fertility,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,yes
request-60-3-0,forest fires,creation of open spaces,yes,no,yes,yes
request-60-3-1,creation of open spaces,reduced competition for resources,yes,yes,yes,no
request-60-3-2,reduced competition for resources,rapid colonization by pioneer species,yes,yes,yes,yes
request-60-3-3,rapid colonization by pioneer species,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,no,yes,no
request-60-4-0,forest fires,charcoal formation,yes,yes,yes,no
request-60-4-1,charcoal formation,slow release of nutrients,yes,no,yes,no
request-60-4-2,slow release of nutrients,soil fertility enhancement,yes,yes,yes,yes
request-60-4-3,soil fertility enhancement,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,yes
request-60-5-0,forest fires,stimulation of serotinous seed germination,yes,no,yes,no
request-60-5-1,stimulation of serotinous seed germination,growth of fireadapted vegetation,yes,no,yes,yes
request-60-5-2,growth of fireadapted vegetation,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,yes
request-60-6-0,forest fires,alteration of soil chemistry,yes,no,yes,no
request-60-6-1,alteration of soil chemistry,enhanced nutrient availability,yes,yes,yes,yes
request-60-6-2,enhanced nutrient availability,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,yes
request-61-0-0,plant nutrients returning to the soil,increased soil fertility,yes,yes,yes,yes
request-61-0-1,increased soil fertility,enhanced nutrient availability for plants,yes,yes,yes,yes
request-61-0-2,enhanced nutrient availability for plants,accelerated plant metabolic processes,yes,yes,yes,no
request-61-0-3,accelerated plant metabolic processes,the relatively fast regrowth of plants,yes,yes,yes,yes
request-61-1-0,plant nutrients returning to the soil,decomposition of organic matter by soil microbes,yes,yes,no,yes
request-61-1-1,decomposition of organic matter by soil microbes,release of inorganic nutrients,yes,no,yes,no
request-61-1-2,release of inorganic nutrients,efficient nutrient uptake by plant roots,yes,yes,yes,no
request-61-1-3,efficient nutrient uptake by plant roots,the relatively fast regrowth of plants,yes,yes,yes,no
request-61-2-0,plant nutrients returning to the soil,improvement of soil structure and water retention,yes,yes,yes,no
request-61-2-1,improvement of soil structure and water retention,optimal hydration and aeration for roots,yes,yes,yes,yes
request-61-2-2,optimal hydration and aeration for roots,vigorous root development,yes,yes,yes,yes
request-61-2-3,vigorous root development,the relatively fast regrowth of plants,yes,yes,yes,yes
request-61-3-0,plant nutrients returning to the soil,growth of beneficial microbial communities,yes,yes,yes,yes
request-61-3-1,growth of beneficial microbial communities,symbiotic relationships enhancing nutrient absorption,yes,yes,yes,yes
request-61-3-2,symbiotic relationships enhancing nutrient absorption,boosted plant energy production,yes,yes,yes,no
request-61-3-3,boosted plant energy production,the relatively fast regrowth of plants,yes,yes,no,yes
request-61-4-0,plant nutrients returning to the soil,reduction of interspecific competition for resources,yes,yes,yes,no
request-61-4-1,reduction of interspecific competition for resources,unrestricted access to nutrients and water,no,yes,no,yes
request-61-4-2,unrestricted access to nutrients and water,maximized photosynthetic activity,no,no,no,no
request-61-4-3,maximized photosynthetic activity,the relatively fast regrowth of plants,yes,yes,yes,yes
request-61-5-0,plant nutrients returning to the soil,stimulation of root hair proliferation,no,no,no,no
request-61-5-1,stimulation of root hair proliferation,increased surface area for nutrient absorption,yes,no,yes,no
request-61-5-2,increased surface area for nutrient absorption,rapid cell division and elongation,no,yes,yes,yes
request-61-5-3,rapid cell division and elongation,the relatively fast regrowth of plants,yes,yes,yes,yes
request-62-0-0,humans discard cigarettes,lit cigarettes ignite dry vegetation,yes,no,yes,yes
request-62-0-1,lit cigarettes ignite dry vegetation,vegetation fire spreads due to wind,yes,no,yes,yes
request-62-0-2,vegetation fire spreads due to wind,large wildfire in europe,yes,yes,yes,yes
request-62-1-0,humans use barbecues or campfires carelessly,unattended flames ignite nearby flammable materials,yes,yes,yes,yes
request-62-1-1,unattended flames ignite nearby flammable materials,fire spreads to surrounding forests,yes,yes,yes,yes
request-62-1-2,fire spreads to surrounding forests,uncontrollable wildfire in europe,yes,yes,yes,yes
request-62-2-0,humans discard rubbish like glass,glass shards focus sunlight onto dry underbrush,yes,no,yes,no
request-62-2-1,glass shards focus sunlight onto dry underbrush,concentrated sunlight ignites small fire,yes,yes,yes,yes
request-62-2-2,concentrated sunlight ignites small fire,fire expands rapidly in arid conditions,yes,no,yes,yes
request-62-2-3,fire expands rapidly in arid conditions,destructive wildfire in europe,yes,yes,yes,yes
request-63-0-0,global warming,higher temperatures,yes,no,yes,no
request-63-0-1,higher temperatures,droughts,yes,yes,yes,no
request-63-0-2,droughts,fires,yes,no,yes,no
request-63-1-0,global warming,increased evaporation,yes,no,yes,no
request-63-1-1,increased evaporation,dry vegetation,yes,yes,yes,yes
request-63-1-2,dry vegetation,fires,yes,no,yes,no
request-63-2-0,global warming,heatwaves,yes,no,yes,no
request-63-2-1,heatwaves,stressed vegetation,yes,no,yes,no
request-63-2-2,stressed vegetation,fires,no,yes,no,no
request-63-3-0,global warming,altered precipitation patterns,yes,no,yes,no
request-63-3-1,altered precipitation patterns,extended dry seasons,yes,yes,yes,yes
request-63-3-2,extended dry seasons,fires,yes,no,yes,no
request-63-4-0,global warming,pest infestations,yes,no,yes,no
request-63-4-1,pest infestations,dead vegetation,yes,yes,yes,yes
request-63-4-2,dead vegetation,fires,yes,yes,yes,yes
request-63-5-0,global warming,earlier snowmelt,yes,yes,yes,no
request-63-5-1,earlier snowmelt,prolonged fire season,yes,yes,yes,no
request-63-5-2,prolonged fire season,fires,no,yes,no,no
request-63-6-0,global warming,increased lightning,yes,no,yes,no
request-63-6-1,increased lightning,more ignitions,yes,no,yes,yes
request-63-6-2,more ignitions,fires,yes,no,yes,no
request-64-0-0,40 degrees,drought,no,no,no,no
request-64-0-1,drought,dry vegetation,yes,no,yes,no
request-64-0-2,dry vegetation,fires,yes,no,yes,no
request-64-1-0,40 degrees,heatwaves,yes,no,no,no
request-64-1-1,heatwaves,power grid overload,yes,no,yes,no
request-64-1-2,power grid overload,power outages,yes,no,yes,no
request-64-1-3,power outages,unsafe fire sources,yes,yes,no,yes
request-64-1-4,unsafe fire sources,fires,yes,yes,yes,no
request-64-2-0,40 degrees,vegetation dehydration,yes,no,yes,no
request-64-2-1,vegetation dehydration,brittle plants,yes,no,yes,no
request-64-2-2,brittle plants,spontaneous combustion,no,no,no,no
request-64-2-3,spontaneous combustion,fires,yes,no,yes,no
request-64-3-0,40 degrees,thunderstorms,yes,no,no,no
request-64-3-1,thunderstorms,lightning strikes,yes,no,yes,no
request-64-3-2,lightning strikes,fires,yes,no,yes,no
request-64-4-0,40 degrees,increased outdoor activities,no,no,no,no
request-64-4-1,increased outdoor activities,unattended campfires,yes,no,yes,no
request-64-4-2,unattended campfires,fires,yes,no,yes,yes
request-64-5-0,40 degrees,high energy demand,yes,no,yes,no
request-64-5-1,high energy demand,electrical malfunctions,yes,no,yes,no
request-64-5-2,electrical malfunctions,sparks,yes,yes,yes,yes
request-64-5-3,sparks,fires,yes,yes,yes,yes
request-64-6-0,40 degrees,equipment overheating,no,no,no,no
request-64-6-1,equipment overheating,mechanical failures,yes,yes,yes,no
request-64-6-2,mechanical failures,ignition sources,yes,no,yes,no
request-64-6-3,ignition sources,fires,yes,no,yes,no
request-64-7-0,40 degrees,heat stress,yes,no,yes,no
request-64-7-1,heat stress,human error,yes,yes,yes,no
request-64-7-2,human error,accidental ignition,yes,no,yes,yes
request-64-7-3,accidental ignition,fires,yes,yes,yes,no
request-64-8-0,40 degrees,flammable gas expansion,yes,no,no,no
request-64-8-1,flammable gas expansion,container ruptures,yes,yes,yes,no
request-64-8-2,container ruptures,fuel leaks,yes,yes,yes,no
request-64-8-3,fuel leaks,fires,yes,yes,yes,no
request-64-9-0,40 degrees,chemical instability,no,no,no,no
request-64-9-1,chemical instability,exothermic reactions,yes,no,yes,yes
request-64-9-2,exothermic reactions,spontaneous ignition,yes,no,yes,no
request-64-9-3,spontaneous ignition,fires,yes,no,yes,no
request-65-0-0,fungiculture,fungal mycelium growth,yes,no,no,yes
request-65-0-1,fungal mycelium growth,organic pollutant degradation,yes,yes,yes,yes
request-65-0-2,organic pollutant degradation,soil detoxification,yes,yes,yes,yes
request-65-0-3,soil detoxification,permaculture system integration,no,yes,no,yes
request-65-0-4,permaculture system integration,nutrient cycling optimization,yes,yes,yes,yes
request-65-0-5,nutrient cycling optimization,ecosystem stability improvement,yes,yes,yes,yes
request-65-0-6,ecosystem stability improvement,ecosystem remediation,yes,yes,no,yes
request-65-1-0,permaculture,polyculture establishment,yes,no,no,no
request-65-1-1,polyculture establishment,symbiotic mycorrhizal networks,yes,yes,no,no
request-65-1-2,symbiotic mycorrhizal networks,heavy metal sequestration,yes,no,yes,no
request-65-1-3,heavy metal sequestration,microbial community restoration,yes,yes,yes,yes
request-65-1-4,microbial community restoration,biodegradation enhancement,yes,yes,yes,yes
request-65-1-5,biodegradation enhancement,habitat rehabilitation,yes,yes,yes,yes
request-65-1-6,habitat rehabilitation,ecosystem remediation,yes,yes,yes,yes
request-65-2-0,fungiculture,mycoremediation application,no,yes,no,no
request-65-2-1,mycoremediation application,petroleum hydrocarbon breakdown,yes,no,yes,no
request-65-2-2,petroleum hydrocarbon breakdown,permaculture agroforestry,no,yes,no,no
request-65-2-3,permaculture agroforestry,erosion control,yes,no,yes,no
