custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-113-94-1,seismicinduced gravitational wave emission,muddy gravitational waves,no,no
request-113-94-2,muddy gravitational waves,canals filled with gravitational wave mud,no,no
request-113-94-3,canals filled with gravitational wave mud,canals filled with mud,no,no
request-113-95-0,earthquakes,seismicinduced cosmic string vibration,no,no
request-113-95-1,seismicinduced cosmic string vibration,muddy cosmic strings,no,no
request-113-95-2,muddy cosmic strings,canals filled with cosmic string mud,no,no
request-113-95-3,canals filled with cosmic string mud,canals filled with mud,no,no
request-113-96-0,earthquakes,seismicinduced black hole evaporation,no,no
request-113-96-1,seismicinduced black hole evaporation,muddy black hole remnants,no,no
request-113-96-2,muddy black hole remnants,canals filled with black hole mud,no,no
request-113-96-3,canals filled with black hole mud,canals filled with mud,no,no
request-113-97-0,earthquakes,seismicinduced multiverse convergence,no,no
request-113-97-1,seismicinduced multiverse convergence,muddy multiverse,no,no
request-113-97-2,muddy multiverse,canals filled with multiverse mud,no,no
request-113-97-3,canals filled with multiverse mud,canals filled with mud,no,no
request-113-98-0,earthquakes,seismicinduced simulation reset,yes,no
request-113-98-1,seismicinduced simulation reset,muddy simulation,no,no
request-113-98-2,muddy simulation,canals filled with simulation mud,yes,yes
request-113-98-3,canals filled with simulation mud,canals filled with mud,no,no
request-113-99-0,earthquakes,seismicinduced dream simulation,no,no
request-113-99-1,seismicinduced dream simulation,muddy dream,no,no
request-113-99-2,muddy dream,canals filled with dream mud,no,no
request-113-99-3,canals filled with dream mud,canals filled with mud,no,no
request-113-100-0,earthquakes,seismicinduced collective consciousness,no,no
request-113-100-1,seismicinduced collective consciousness,muddy collective mind,no,no
request-113-100-2,muddy collective mind,canals filled with mind mud,no,no
request-113-100-3,canals filled with mind mud,canals filled with mud,no,no
request-113-101-0,earthquakes,seismicinduced gaia's consciousness,no,no
request-113-101-1,seismicinduced gaia's consciousness,muddy gaia,no,no
request-113-101-2,muddy gaia,canals filled with gaia's mud,yes,no
request-113-101-3,canals filled with gaia's mud,canals filled with mud,no,no
request-113-102-0,earthquakes,seismicinduced planetary awakening,no,no
request-113-102-1,seismicinduced planetary awakening,muddy planet,no,no
request-113-102-2,muddy planet,canals filled with planetary mud,no,no
request-113-102-3,canals filled with planetary mud,canals filled with mud,no,no
request-113-103-0,earthquakes,seismicinduced cosmic awakening,no,no
request-113-103-1,seismicinduced cosmic awakening,muddy cosmos,no,no
request-113-103-2,muddy cosmos,can,no,no
request-114-0-0,deforestation,soil erosion,yes,no
request-114-0-1,soil erosion,increased sedimentation,yes,yes
request-114-0-2,increased sedimentation,dams filled with mud,yes,yes
request-114-1-0,deforestation,loss of tree roots,yes,no
request-114-1-1,loss of tree roots,soil instability,yes,yes
request-114-1-2,soil instability,landslides,yes,yes
request-114-1-3,landslides,sedimentation in waterways,yes,no
request-114-1-4,sedimentation in waterways,dams filled with mud,yes,yes
request-114-2-0,deforestation,climate change,yes,yes
request-114-2-1,climate change,altered rainfall patterns,yes,no
request-114-2-2,altered rainfall patterns,increased runoff,yes,no
request-114-2-3,increased runoff,erosion,yes,yes
request-114-2-4,erosion,sedimentation,yes,no
request-114-2-5,sedimentation,dams filled with mud,yes,yes
request-114-3-0,deforestation,habitat destruction,yes,yes
request-114-3-1,habitat destruction,decreased biodiversity,yes,yes
request-114-3-2,decreased biodiversity,disrupted ecosystem services,yes,yes
request-114-3-3,disrupted ecosystem services,increased sedimentation,yes,yes
request-114-3-4,increased sedimentation,dams filled with mud,yes,yes
request-114-4-0,deforestation,agricultural expansion,yes,yes
request-114-4-1,agricultural expansion,overgrazing,yes,no
request-114-4-2,overgrazing,soil compaction,no,no
request-114-4-3,soil compaction,reduced infiltration,yes,yes
request-114-4-4,reduced infiltration,increased surface runoff,yes,yes
request-114-4-5,increased surface runoff,erosion,yes,yes
request-114-4-6,erosion,sedimentation,yes,no
request-114-4-7,sedimentation,dams filled with mud,yes,yes
request-115-0-0,rise in global temperatures,increased melting of polar ice caps,yes,yes
request-115-0-1,increased melting of polar ice caps,rising sea levels,yes,yes
request-115-0-2,rising sea levels,saltwater intrusion into freshwater sources,yes,no
request-115-0-3,saltwater intrusion into freshwater sources,decreased water quality,yes,yes
request-115-0-4,decreased water quality,reduced effectiveness of dam filtration systems,yes,yes
request-115-0-5,reduced effectiveness of dam filtration systems,increased sedimentation in dams,yes,yes
request-115-0-6,increased sedimentation in dams,dams filled with mud,yes,yes
request-115-1-0,rise in global temperatures,more frequent and severe heatwaves,yes,yes
request-115-1-1,more frequent and severe heatwaves,increased evaporation from reservoirs,no,no
request-115-1-2,increased evaporation from reservoirs,lower water levels in dams,yes,no
request-115-1-3,lower water levels in dams,reduced water flow,yes,yes
request-115-1-4,reduced water flow,sediment accumulation in dams,yes,yes
request-115-1-5,sediment accumulation in dams,dams filled with mud,yes,yes
request-115-2-0,rise in global temperatures,altered precipitation patterns,yes,no
request-115-2-1,altered precipitation patterns,increased rainfall intensity,yes,yes
request-115-2-2,increased rainfall intensity,soil erosion,yes,no
request-115-2-3,soil erosion,sediment runoff into waterways,yes,yes
request-115-2-4,sediment runoff into waterways,sediment deposition in dams,yes,no
request-115-2-5,sediment deposition in dams,dams filled with mud,yes,yes
request-115-3-0,rise in global temperatures,shifts in seasonal weather patterns,yes,no
request-115-3-1,shifts in seasonal weather patterns,earlier snowmelt,yes,yes
request-115-3-2,earlier snowmelt,changes in river flow regimes,yes,yes
request-115-3-3,changes in river flow regimes,increased sediment transport,yes,yes
request-115-3-4,increased sediment transport,sedimentation in dams,yes,no
request-115-3-5,sedimentation in dams,dams filled with mud,yes,yes
request-115-4-0,rise in global temperatures,increased frequency of extreme weather events,yes,yes
request-115-4-1,increased frequency of extreme weather events,more intense storms,yes,yes
request-115-4-2,more intense storms,storminduced erosion,yes,no
request-115-4-3,storminduced erosion,sediment transport to dams,yes,no
request-115-4-4,sediment transport to dams,dams filled with mud,yes,yes
request-116-0-0,melting of glaciers,increased runoff and erosion,yes,no
request-116-0-1,increased runoff and erosion,sediment deposition in rivers,yes,no
request-116-0-2,sediment deposition in rivers,rivers carrying more sediment,no,yes
request-116-0-3,rivers carrying more sediment,sediment accumulation behind dams,yes,no
request-116-0-4,sediment accumulation behind dams,dams filled with mud,yes,yes
request-116-1-0,melting of glaciers,rising sea levels,yes,no
request-116-1-1,rising sea levels,coastal erosion,yes,no
request-116-1-2,coastal erosion,sediment transport by water,yes,yes
request-116-1-3,sediment transport by water,sediment deposition in reservoirs,yes,no
request-116-1-4,sediment deposition in reservoirs,dams filled with mud,yes,yes
request-116-2-0,melting of glaciers,changes in precipitation patterns,yes,yes
request-116-2-1,changes in precipitation patterns,increased rainfall intensity,yes,yes
request-116-2-2,increased rainfall intensity,enhanced soil erosion,yes,no
request-116-2-3,enhanced soil erosion,more sediment in waterways,yes,yes
request-116-2-4,more sediment in waterways,sediment accumulation behind dams,yes,yes
request-116-2-5,sediment accumulation behind dams,dams filled with mud,yes,yes
request-116-3-0,melting of glaciers,shift in water sources from ice to rain,yes,no
request-116-3-1,shift in water sources from ice to rain,altered river flow regimes,yes,yes
request-116-3-2,altered river flow regimes,increased riverbank erosion,yes,yes
request-116-3-3,increased riverbank erosion,sediment load in rivers,yes,yes
request-116-3-4,sediment load in rivers,sediment filling dam reservoirs,yes,yes
request-116-3-5,sediment filling dam reservoirs,dams filled with mud,yes,yes
request-117-0-0,soil erosion,sediment transport,yes,yes
request-117-0-1,sediment transport,increased sedimentation in waterways,yes,yes
request-117-0-2,increased sedimentation in waterways,dams filled with mud,yes,yes
request-117-1-0,soil erosion,loss of vegetation cover,yes,yes
request-117-1-1,loss of vegetation cover,increased runoff,yes,yes
request-117-1-2,increased runoff,sediment transport,yes,no
request-117-1-3,sediment transport,increased sedimentation in waterways,yes,yes
request-117-1-4,increased sedimentation in waterways,dams filled with mud,yes,yes
request-117-2-0,soil erosion,nutrient depletion,yes,yes
request-117-2-1,nutrient depletion,reduced plant growth,yes,no
request-117-2-2,reduced plant growth,loss of vegetation cover,yes,no
request-117-2-3,loss of vegetation cover,increased runoff,yes,yes
request-117-2-4,increased runoff,sediment transport,yes,no
request-117-2-5,sediment transport,increased sedimentation in waterways,yes,yes
request-117-2-6,increased sedimentation in waterways,dams filled with mud,yes,yes
request-117-3-0,soil erosion,water pollution,yes,no
request-117-3-1,water pollution,harm to aquatic ecosystems,yes,yes
request-117-3-2,harm to aquatic ecosystems,disruption of natural sediment balance,yes,yes
request-117-3-3,disruption of natural sediment balance,increased sedimentation in waterways,yes,yes
request-117-3-4,increased sedimentation in waterways,dams filled with mud,yes,yes
request-117-4-0,soil erosion,decreased water infiltration,yes,yes
request-117-4-1,decreased water infiltration,increased surface runoff,yes,yes
request-117-4-2,increased surface runoff,sediment transport,yes,no
request-117-4-3,sediment transport,increased sedimentation in waterways,yes,yes
request-117-4-4,increased sedimentation in waterways,dams filled with mud,yes,yes
request-117-5-0,soil erosion,soil degradation,yes,yes
request-117-5-1,soil degradation,reduced agricultural productivity,yes,yes
request-117-5-2,reduced agricultural productivity,land abandonment,yes,yes
request-117-5-3,land abandonment,increased erosion,yes,yes
request-117-5-4,increased erosion,sediment transport,yes,no
request-117-5-5,sediment transport,increased sedimentation in waterways,yes,yes
request-117-5-6,increased sedimentation in waterways,dams filled with mud,yes,yes
request-117-6-0,soil erosion,sedimentation in reservoirs,yes,no
request-117-6-1,sedimentation in reservoirs,reduced reservoir capacity,yes,yes
request-117-6-2,reduced reservoir capacity,dams filled with mud,no,yes
request-117-7-0,soil erosion,increased turbidity in water,yes,no
request-117-7-1,increased turbidity in water,disruption of aquatic habitats,yes,yes
request-117-7-2,disruption of aquatic habitats,changes in water flow,yes,yes
request-117-7-3,changes in water flow,sediment transport,yes,yes
request-117-7-4,sediment transport,increased sedimentation in waterways,yes,yes
request-117-7-5,increased sedimentation in waterways,dams filled with mud,yes,yes
request-117-8-0,soil erosion,loss of fertile land,yes,yes
request-117-8-1,loss of fertile land,increased agricultural expansion,yes,yes
request-117-8-2,increased agricultural expansion,deforestation,yes,yes
request-117-8-3,deforestation,increased erosion,yes,yes
request-117-8-4,increased erosion,sediment transport,yes,no
request-117-8-5,sediment transport,increased sedimentation in waterways,yes,yes
request-117-8-6,increased sedimentation in waterways,dams filled with mud,yes,yes
request-117-9-0,soil erosion,water quality degradation,yes,yes
request-117-9-1,water quality degradation,treatment costs increase,yes,no
request-117-9-2,treatment costs increase,economic pressure,yes,yes
request-117-9-3,economic pressure,neglect of soil conservation,yes,yes
request-117-9-4,neglect of soil conservation,increased erosion,yes,yes
request-117-9-5,increased erosion,sediment transport,yes,no
request-117-9-6,sediment transport,increased sedimentation in waterways,yes,yes
request-117-9-7,increased sedimentation in waterways,dams filled with mud,yes,yes
request-118-0-0,earthquakes,trigger landslides,yes,no
request-118-0-1,trigger landslides,landslides block rivers,yes,yes
request-118-0-2,landslides block rivers,blocked rivers form lakes,yes,no
request-118-0-3,blocked rivers form lakes,lakes fill with sediment,yes,no
request-118-0-4,lakes fill with sediment,dams filled with mud,yes,yes
request-118-1-0,earthquakes,cause ground shaking,yes,no
request-118-1-1,cause ground shaking,ground shaking destabilizes slopes,yes,no
request-118-1-2,ground shaking destabilizes slopes,destabilized slopes collapse,yes,no
