custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-60-2-2,increased sunlight reaching the forest floor,activation of soilstored seeds,yes,no,yes,yes
request-60-2-3,activation of soilstored seeds,germination and growth of fireadapted plants,yes,no,yes,no
request-60-2-4,germination and growth of fireadapted plants,nutrient recycling via new biomass,yes,yes,yes,no
request-60-3-0,forest fires,charring of plant material,yes,no,yes,no
request-60-3-1,charring of plant material,formation of biochar in soil,yes,no,yes,no
request-60-3-2,formation of biochar in soil,enhanced nutrient retention,yes,no,yes,no
request-60-3-3,enhanced nutrient retention,sustained regrowth of vegetation,yes,yes,yes,yes
request-60-4-0,forest fires,elimination of competing species,no,no,yes,no
request-60-4-1,elimination of competing species,reduced resource competition,yes,no,yes,no
request-60-4-2,reduced resource competition,proliferation of nutrientefficient plants,yes,yes,no,yes
request-60-4-3,proliferation of nutrientefficient plants,rapid ecosystem recovery,no,yes,yes,no
request-61-0-0,plant nutrients returning to the soil,increased nutrient absorption by plant roots,yes,no,yes,no
request-61-0-1,increased nutrient absorption by plant roots,enhanced cellular growth and division,yes,yes,yes,yes
request-61-0-2,enhanced cellular growth and division,accelerated tissue regeneration,yes,yes,yes,yes
request-61-0-3,accelerated tissue regeneration,the relatively fast regrowth of plants,yes,no,no,no
request-61-1-0,plant nutrients returning to the soil,improved soil fertility,yes,yes,yes,yes
request-61-1-1,improved soil fertility,proliferation of beneficial soil microbes,yes,yes,yes,yes
request-61-1-2,proliferation of beneficial soil microbes,efficient organic matter decomposition,yes,yes,yes,yes
request-61-1-3,efficient organic matter decomposition,sustained nutrient release,yes,yes,yes,yes
request-61-1-4,sustained nutrient release,the relatively fast regrowth of plants,yes,no,no,no
request-61-2-0,plant nutrients returning to the soil,stimulated root system expansion,yes,yes,yes,yes
request-61-2-1,stimulated root system expansion,increased water uptake efficiency,yes,yes,yes,no
request-61-2-2,increased water uptake efficiency,enhanced drought resilience,yes,yes,yes,yes
request-61-2-3,enhanced drought resilience,rapid recovery of plant biomass,yes,yes,yes,yes
request-61-2-4,rapid recovery of plant biomass,the relatively fast regrowth of plants,no,yes,yes,yes
request-61-3-0,plant nutrients returning to the soil,activation of metabolic enzymes,yes,no,no,yes
request-61-3-1,activation of metabolic enzymes,optimized photosynthesis rates,yes,yes,yes,yes
request-61-3-2,optimized photosynthesis rates,elevated carbohydrate production,yes,no,yes,no
request-61-3-3,elevated carbohydrate production,energy allocation to new shoots,yes,yes,yes,yes
request-61-3-4,energy allocation to new shoots,the relatively fast regrowth of plants,yes,yes,yes,no
request-61-4-0,plant nutrients returning to the soil,strengthened plant immune responses,yes,no,no,no
request-61-4-1,strengthened plant immune responses,reduced pathogen susceptibility,yes,no,yes,yes
request-61-4-2,reduced pathogen susceptibility,uninterrupted growth cycles,yes,no,yes,yes
request-61-4-3,uninterrupted growth cycles,the relatively fast regrowth of plants,yes,yes,yes,yes
request-61-5-0,plant nutrients returning to the soil,enhanced mycorrhizal symbiosis,no,no,no,yes
request-61-5-1,enhanced mycorrhizal symbiosis,expanded nutrient foraging networks,yes,yes,yes,yes
request-61-5-2,expanded nutrient foraging networks,improved phosphorus acquisition,yes,no,yes,no
request-61-5-3,improved phosphorus acquisition,vigorous vegetative growth,yes,yes,yes,no
request-61-5-4,vigorous vegetative growth,the relatively fast regrowth of plants,yes,yes,yes,yes
request-62-0-0,humans discarding cigarettes,smoldering cigarette embers igniting dry vegetation,yes,no,yes,yes
request-62-0-1,smoldering cigarette embers igniting dry vegetation,rapid flame spread due to wind or drought conditions,yes,no,yes,no
request-62-0-2,rapid flame spread due to wind or drought conditions,uncontrolled wildfire in european forests,yes,yes,yes,no
request-62-1-0,careless use of barbecues or campfires,unattended flames or hot embers escaping containment,yes,no,yes,no
request-62-1-1,unattended flames or hot embers escaping containment,ignition of nearby flammable materials,yes,yes,yes,no
request-62-1-2,ignition of nearby flammable materials,fire expansion across dry landscapes,yes,yes,yes,yes
request-62-1-3,fire expansion across dry landscapes,largescale wildfires in europe,yes,yes,yes,yes
request-62-2-0,discarded glass bottles or reflective rubbish,sunlight focusing through glass fragments,yes,no,yes,yes
request-62-2-1,sunlight focusing through glass fragments,intense heat generation on dry grass or leaves,yes,yes,yes,yes
request-62-2-2,intense heat generation on dry grass or leaves,smoldering ignition of organic matter,yes,yes,no,yes
request-62-2-3,smoldering ignition of organic matter,flame development and winddriven spread,yes,no,no,no
request-62-2-4,flame development and winddriven spread,wildfires in european regions,yes,yes,yes,yes
request-62-3-0,improperly extinguished campfires,residual heat reactivating embers overnight,yes,yes,yes,yes
request-62-3-1,residual heat reactivating embers overnight,flames reigniting surrounding vegetation,yes,yes,yes,no
request-62-3-2,flames reigniting surrounding vegetation,rapid fire growth in dry ecosystems,yes,yes,no,yes
request-62-3-3,rapid fire growth in dry ecosystems,wildfires affecting european habitats,yes,yes,yes,yes
request-62-4-0,cigarette butts tossed into flammable debris,delayed ignition during peak heat hours,yes,no,yes,yes
request-62-4-1,delayed ignition during peak heat hours,sudden flareups overwhelming local fire response,yes,yes,yes,yes
request-62-4-2,sudden flareups overwhelming local fire response,regional wildfires in europe,yes,yes,no,yes
request-62-5-0,glass waste concentrating sunlight,localized temperature exceeding combustion thresholds,yes,no,yes,yes
request-62-5-1,localized temperature exceeding combustion thresholds,selfsustaining fire in tinderdry undergrowth,yes,yes,yes,yes
request-62-5-2,selfsustaining fire in tinderdry undergrowth,wildfire propagation across european landscapes  ,yes,yes,yes,no
request-63-0-0,global warming,rising temperatures,yes,no,yes,no
request-63-0-1,rising temperatures,increased evaporation,yes,no,yes,no
request-63-0-2,increased evaporation,drier vegetation,yes,no,yes,no
request-63-0-3,drier vegetation,fires,yes,no,yes,no
request-63-1-0,global warming,altered precipitation patterns,yes,no,yes,no
request-63-1-1,altered precipitation patterns,drought conditions,yes,no,yes,no
request-63-1-2,drought conditions,dry vegetation,yes,no,yes,no
request-63-1-3,dry vegetation,fires,yes,no,no,no
request-63-2-0,global warming,ice melt,yes,no,yes,no
request-63-2-1,ice melt,atmospheric circulation changes,yes,yes,yes,yes
request-63-2-2,atmospheric circulation changes,prolonged heatwaves,yes,yes,yes,no
request-63-2-3,prolonged heatwaves,dry vegetation,yes,no,yes,yes
request-63-2-4,dry vegetation,fires,yes,no,yes,no
request-63-3-0,global warming,increased lightning activity,yes,no,yes,no
request-63-3-1,increased lightning activity,fires,yes,yes,yes,yes
request-63-4-0,global warming,pest infestations,yes,no,yes,no
request-63-4-1,pest infestations,deadwood accumulation,yes,yes,yes,yes
request-63-4-2,deadwood accumulation,fires,no,yes,no,no
request-63-5-0,global warming,earlier snowmelt,yes,no,yes,no
request-63-5-1,earlier snowmelt,extended dry seasons,yes,yes,yes,no
request-63-5-2,extended dry seasons,dry vegetation,yes,no,yes,no
request-63-5-3,dry vegetation,fires,yes,no,yes,no
request-64-0-0,40 degrees,drought conditions,no,no,no,no
request-64-0-1,drought conditions,dry vegetation,yes,no,yes,no
request-64-0-2,dry vegetation,increased flammability,yes,no,yes,no
request-64-0-3,increased flammability,ignition sources,no,no,no,no
request-64-0-4,ignition sources,fires,yes,yes,yes,no
request-64-1-0,40 degrees,heatwaves,no,no,no,no
request-64-1-1,heatwaves,electrical system overload,yes,no,yes,no
request-64-1-2,electrical system overload,sparks,yes,no,yes,no
request-64-1-3,sparks,fires,yes,yes,yes,yes
request-64-2-0,40 degrees,increased energy demand,yes,no,yes,no
request-64-2-1,increased energy demand,electrical grid strain,yes,no,yes,yes
request-64-2-2,electrical grid strain,equipment malfunctions,yes,yes,yes,yes
request-64-2-3,equipment malfunctions,fires,yes,yes,yes,yes
request-64-3-0,40 degrees,accelerated evaporation,yes,no,yes,no
request-64-3-1,accelerated evaporation,reduced soil moisture,yes,no,yes,no
request-64-3-2,reduced soil moisture,plant dehydration,yes,no,yes,no
request-64-3-3,plant dehydration,flammable biomass,yes,no,yes,no
request-64-3-4,flammable biomass,fires,yes,no,yes,no
request-64-4-0,40 degrees,heightened human outdoor activity,no,no,no,no
request-64-4-1,heightened human outdoor activity,accidental ignition,yes,no,yes,no
request-64-4-2,accidental ignition,fires,yes,no,yes,no
request-64-5-0,40 degrees,atmospheric instability,yes,no,no,no
request-64-5-1,atmospheric instability,thunderstorms,yes,no,yes,no
request-64-5-2,thunderstorms,lightning strikes,yes,no,yes,no
request-64-5-3,lightning strikes,fires,yes,no,yes,no
request-64-6-0,40 degrees,tree stress,yes,no,yes,no
request-64-6-1,tree stress,pest infestations,yes,yes,yes,yes
request-64-6-2,pest infestations,dead vegetation,yes,yes,yes,no
request-64-6-3,dead vegetation,fuel accumulation,yes,no,yes,no
request-64-6-4,fuel accumulation,fires,no,no,yes,no
request-65-0-0,fungiculture and permaculture integration,enhanced soil mycorrhizal networks,yes,no,yes,no
request-65-0-1,enhanced soil mycorrhizal networks,improved plant nutrient absorption,yes,no,yes,yes
request-65-0-2,improved plant nutrient absorption,increased vegetation biomass,yes,yes,yes,no
request-65-0-3,increased vegetation biomass,soil organic matter accumulation,yes,yes,yes,yes
request-65-0-4,soil organic matter accumulation,carbon sequestration,yes,yes,yes,yes
request-65-0-5,carbon sequestration,climate stabilization,yes,no,yes,no
request-65-0-6,climate stabilization,ecosystem remediation,no,yes,no,no
request-65-1-0,permaculture polyculture systems,diverse root exudates,yes,no,yes,no
request-65-1-1,diverse root exudates,stimulated fungal activity,yes,yes,yes,yes
request-65-1-2,stimulated fungal activity,accelerated organic decomposition,yes,yes,yes,no
request-65-1-3,accelerated organic decomposition,nutrientrich soil regeneration,yes,yes,yes,yes
request-65-1-4,nutrientrich soil regeneration,native plant recolonization,yes,yes,no,yes
request-65-1-5,native plant recolonization,biodiversity restoration,yes,yes,yes,yes
request-65-1-6,biodiversity restoration,ecosystem remediation,yes,yes,yes,yes
request-65-2-0,fungalbased permaculture waste management,mycoremediation of pollutants,yes,yes,yes,yes
request-65-2-1,mycoremediation of pollutants,detoxified groundwater systems,yes,no,yes,no
request-65-2-2,detoxified groundwater systems,renewed aquatic habitats,yes,yes,yes,yes
request-65-2-3,renewed aquatic habitats,balanced trophic networks,yes,yes,yes,yes
request-65-2-4,balanced trophic networks,wetland ecosystem recovery,yes,yes,yes,yes
request-65-2-5,wetland ecosystem recovery,ecosystem remediation,yes,yes,no,yes
request-65-3-0,permaculture water harvesting techniques,sustained fungal moisture requirements,no,no,yes,no
request-65-3-1,sustained fungal moisture requirements,continuous mycelial growth,yes,yes,yes,yes
request-65-3-2,continuous mycelial growth,erosion control via fungal mats,yes,yes,yes,no
request-65-3-3,erosion control via fungal mats,sediment retention,yes,no,no,yes
request-65-3-4,sediment retention,riverbank stabilization,yes,yes,yes,yes
request-65-3-5,riverbank stabilization,watershed health improvement,yes,yes,yes,yes
request-65-3-6,watershed health improvement,ecosystem remediation,yes,yes,yes,yes
request-65-4-0,fungal companion planting in permaculture,pathogen suppression,yes,no,yes,yes
request-65-4-1,pathogen suppression,reduced pesticide use,yes,yes,yes,yes
request-65-4-2,reduced pesticide use,beneficial insect proliferation,yes,yes,yes,yes
request-65-4-3,beneficial insect proliferation,pollination network reinforcement,yes,yes,yes,yes
request-65-4-4,pollination network reinforcement,seed dispersal optimization,no,no,no,no
request-65-4-5,seed dispersal optimization,forest succession facilitation,yes,yes,no,no
request-65-4-6,forest succession facilitation,ecosystem remediation,yes,yes,yes,no
request-66-0-0,drought,water scarcity,yes,no,yes,no
request-66-0-1,water scarcity,crop failure,yes,no,yes,no
request-66-0-2,crop failure,food shortages,yes,no,yes,no
request-66-0-3,food shortages,mass migration,yes,no,yes,no
request-66-0-4,mass migration,resource competition,yes,yes,yes,yes
request-66-0-5,resource competition,ethnic tensions,yes,yes,yes,no
request-66-0-6,ethnic tensions,armed conflict,yes,yes,yes,no
request-66-0-7,armed conflict,millions of deaths,yes,no,yes,no
request-66-1-0,thirst,population displacement,yes,yes,yes,yes
request-66-1-1,population displacement,overcrowded settlements,yes,yes,yes,yes
request-66-1-2,overcrowded settlements,sanitation collapse,yes,no,yes,no
request-66-1-3,sanitation collapse,disease outbreaks,yes,yes,yes,no
request-66-1-4,disease outbreaks,healthcare system overload,yes,yes,yes,no
request-66-1-5,healthcare system overload,social destabilization,yes,yes,yes,yes
request-66-1-6,social destabilization,militia formation,yes,yes,yes,yes
request-66-1-7,militia formation,civil war,yes,yes,no,no
request-66-1-8,civil war,millions of deaths,yes,no,yes,no
request-66-2-0,hunger,economic desperation,yes,yes,no,yes
request-66-2-1,economic desperation,criminal activity surge,yes,yes,no,no
request-66-2-2,criminal activity surge,governance erosion,yes,yes,yes,yes
request-66-2-3,governance erosion,warlord ascendancy,yes,yes,yes,yes
request-66-2-4,warlord ascendancy,territorial disputes,yes,yes,no,no
request-66-2-5,territorial disputes,proxy wars,yes,yes,no,yes
request-66-2-6,proxy wars,genocidal campaigns,yes,yes,no,no
request-66-2-7,genocidal campaigns,millions of deaths,yes,no,yes,no
request-66-3-0,drought,livestock depletion,yes,no,yes,no
request-66-3-1,livestock depletion,pastoralist displacement,yes,yes,yes,yes
request-66-3-2,pastoralist displacement,land encroachment,yes,yes,yes,yes
request-66-3-3,land encroachment,communal violence,yes,yes,yes,yes
request-66-3-4,communal violence,state military intervention,yes,no,yes,no
request-66-3-5,state military intervention,counterinsurgency campaigns,yes,no,no,no
request-66-3-6,counterinsurgency campaigns,civilian massacres,yes,yes,yes,no
request-66-3-7,civilian massacres,millions of deaths,no,no,yes,no
request-66-4-0,thirst,groundwater overextraction,yes,yes,no,yes
request-66-4-1,groundwater overextraction,aquifer depletion,yes,no,yes,no
request-66-4-2,aquifer depletion,agricultural collapse,yes,no,yes,no
request-66-4-3,agricultural collapse,urban unemployment,yes,no,no,no
request-66-4-4,urban unemployment,youth radicalization,yes,no,no,no
request-66-4-5,youth radicalization,terrorism,yes,no,yes,no
request-66-4-6,terrorism,counterterrorism wars,yes,no,yes,no
request-66-4-7,counterterrorism wars,millions of deaths,yes,no,yes,yes
request-66-5-0,hunger,child malnutrition,yes,no,yes,no
request-66-5-1,child malnutrition,generational stunting,yes,no,yes,yes
request-66-5-2,generational stunting,workforce depletion,yes,yes,yes,no
request-66-5-3,workforce depletion,economic stagnation,yes,no,no,yes
request-66-5-4,economic stagnation,authoritarian crackdowns,"assistant
yes",yes,yes,yes
request-66-5-5,authoritarian crackdowns,revolutionary movements,yes,yes,yes,yes
request-66-5-6,revolutionary movements,foreign intervention,yes,no,yes,no
