custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-107-2-1,landslide activation,river sediment deposition,"yes landslide activation can cause river sediment deposition as the materials from the landslide can be transported by rivers, leading to increased sedimentation","yes river sediment deposition can contribute to landslide activation by adding weight and altering the stability of slopes when sediment accumulates, it can increase the pressure on underlying layers and potentially trigger landslides"
request-107-2-2,river sediment deposition,mudfilled rivers,yes,yes
request-107-3-0,soil erosion,gully development,yes,yes
request-107-3-1,gully development,concentrated sediment flow,yes,yes
request-107-3-2,concentrated sediment flow,muddy rivers,yes,yes
request-107-4-0,soil erosion,agricultural runoff,yes,yes
request-107-4-1,agricultural runoff,sedimentladen waterways,yes,yes
request-107-4-2,sedimentladen waterways,rivers filled with mud,yes,yes
request-107-5-0,soil erosion,increased surface runoff,yes,yes
request-107-5-1,increased surface runoff,sediment transport,yes,yes
request-107-5-2,sediment transport,river mud accumulation,yes,yes
request-107-6-0,soil erosion,bank destabilization,yes,no
request-107-6-1,bank destabilization,sediment slumping,no,yes
request-107-6-2,sediment slumping,river turbidity increase,yes,yes
request-107-6-3,river turbidity increase,rivers filled with mud,yes,yes
request-107-7-0,soil erosion,nutrientrich runoff,yes,no
request-107-7-1,nutrientrich runoff,algal blooms,yes,yes
request-107-7-2,algal blooms,aquatic vegetation decay,yes,no
request-107-7-3,aquatic vegetation decay,muddy riverbeds,yes,yes
request-107-8-0,soil erosion,sediment cloud formation,yes,yes
request-107-8-1,sediment cloud formation,water clarity reduction,yes,yes
request-107-8-2,water clarity reduction,riverbed siltation,yes,yes
request-107-8-3,riverbed siltation,rivers filled with mud,yes,yes
request-108-0-0,earthquakes,ground shaking,yes,yes
request-108-0-1,ground shaking,landslides,yes,no
request-108-0-2,landslides,debris entering rivers,yes,no
request-108-0-3,debris entering rivers,sediment accumulation,yes,yes
request-108-0-4,sediment accumulation,rivers filled with mud,yes,yes
request-108-1-0,earthquakes,soil liquefaction,yes,no
request-108-1-1,soil liquefaction,soil displacement,yes,yes
request-108-1-2,soil displacement,mud entering rivers,yes,yes
request-108-1-3,mud entering rivers,rivers filled with mud,yes,no
request-108-2-0,earthquakes,dam collapse,yes,no
request-108-2-1,dam collapse,floodwater release,yes,yes
request-108-2-2,floodwater release,bank erosion,yes,yes
request-108-2-3,bank erosion,soil runoff,yes,yes
request-108-2-4,soil runoff,rivers filled with mud,yes,no
request-108-3-0,earthquakes,ground fissures,yes,no
request-108-3-1,ground fissures,mudflows,yes,yes
request-108-3-2,mudflows,rivers filled with mud,yes,yes
request-108-4-0,earthquakes,slope destabilization,yes,no
request-108-4-1,slope destabilization,rockfall,yes,yes
request-108-4-2,rockfall,river channel blockage,yes,no
request-108-4-3,river channel blockage,sediment suspension,yes,yes
request-108-4-4,sediment suspension,rivers filled with mud,yes,yes
request-109-0-0,deforestation,soil erosion,yes,no
request-109-0-1,soil erosion,sediment runoff,yes,yes
request-109-0-2,sediment runoff,river sedimentation,yes,yes
request-109-0-3,river sedimentation,canal siltation,yes,yes
request-109-0-4,canal siltation,canals filled with mud,yes,yes
request-109-1-0,deforestation,loss of root systems,yes,no
request-109-1-1,loss of root systems,soil destabilization,yes,yes
request-109-1-2,soil destabilization,landslides,yes,yes
request-109-1-3,landslides,sediment deposition in waterways,"yes landslides can cause sediment deposition in waterways as they often carry large amounts of soil and rock that can be deposited in rivers, lakes, and other bodies of water when the landslide material loses its momentum and settles",no
request-109-1-4,sediment deposition in waterways,canals filled with mud,yes,yes
request-109-2-0,deforestation,reduced vegetation cover,yes,no
request-109-2-1,reduced vegetation cover,increased surface runoff,yes,no
request-109-2-2,increased surface runoff,soil erosion,yes,yes
request-109-2-3,soil erosion,sedimentladen water flow,yes,yes
request-109-2-4,sedimentladen water flow,canals filled with mud,yes,yes
request-109-3-0,deforestation,land conversion for agriculture,yes,yes
request-109-3-1,land conversion for agriculture,plowed fields,yes,yes
request-109-3-2,plowed fields,exposed topsoil,yes,yes
request-109-3-3,exposed topsoil,erosion,yes,yes
request-109-3-4,erosion,canal sedimentation,yes,no
request-109-3-5,canal sedimentation,canals filled with mud,yes,yes
request-109-4-0,deforestation,loss of canopy interception,yes,no
request-109-4-1,loss of canopy interception,heavy rainwater impact,yes,yes
request-109-4-2,heavy rainwater impact,soil compaction,yes,no
request-109-4-3,soil compaction,increased runoff,yes,yes
request-109-4-4,increased runoff,sediment transport to canals,yes,yes
request-109-4-5,sediment transport to canals,canals filled with mud,yes,yes
request-109-5-0,deforestation,habitat degradation,yes,no
request-109-5-1,habitat degradation,reduced biodiversity,yes,yes
request-109-5-2,reduced biodiversity,weakened ecosystem stability,yes,yes
request-109-5-3,weakened ecosystem stability,accelerated erosion,yes,yes
request-109-5-4,accelerated erosion,mud accumulation in canals,yes,yes
request-109-5-5,mud accumulation in canals,canals filled with mud,yes,yes
request-109-6-0,deforestation,logging infrastructure development,yes,no
request-109-6-1,logging infrastructure development,soil disturbance,yes,no
request-109-6-2,soil disturbance,erosion from roads,yes,yes
request-109-6-3,erosion from roads,sediment influx into canals,yes,no
request-109-6-4,sediment influx into canals,canals filled with mud,yes,yes
request-110-0-0,rise in global temperatures,accelerated glacial melt,yes,yes
request-110-0-1,accelerated glacial melt,increased freshwater inflow to oceans,yes,yes
request-110-0-2,increased freshwater inflow to oceans,altered precipitation patterns,yes,"no altered precipitation patterns can affect freshwater inflow to oceans, but the question asks if it specifically causes increased inflow, which is not necessarily the case altered precipitation can lead to both increased and decreased freshwater inflow depending on various factors such as the region, the nature of the precipitation change, and local conditions"
request-110-0-3,altered precipitation patterns,intensified rainfall events,"yes altered precipitation patterns, often due to climate change, can lead to more intense and extreme rainfall events this phenomenon is characterized by heavier downpours that can lead to flooding and other related issues",yes
request-110-0-4,intensified rainfall events,enhanced soil erosion,yes,no
request-110-0-5,enhanced soil erosion,sedimentladen runoff,yes,yes
request-110-0-6,sedimentladen runoff,deposition of mud in canals,yes,yes
request-110-1-0,rise in global temperatures,thawing permafrost,yes,yes
request-110-1-1,thawing permafrost,ground destabilization,yes,yes
request-110-1-2,ground destabilization,landslides and soil collapse,yes,yes
request-110-1-3,landslides and soil collapse,sediment influx into waterways,yes,yes
request-110-1-4,sediment influx into waterways,canal blockage by mud,yes,yes
request-110-2-0,rise in global temperatures,prolonged droughts,yes,no
request-110-2-1,prolonged droughts,reduced vegetation cover,yes,yes
request-110-2-2,reduced vegetation cover,increased surface runoff during rains,yes,no
request-110-2-3,increased surface runoff during rains,soil erosion,yes,yes
request-110-2-4,soil erosion,mud transport to canals,yes,yes
request-110-3-0,rise in global temperatures,ocean thermal expansion,yes,"no ocean thermal expansion is a result of global temperature rise, not a cause it occurs when water heats up, expands, and takes up more volume while it contributes to sea-level rise, it is not a primary cause of global temperature increase"
request-110-3-1,ocean thermal expansion,sea level rise,yes,yes
request-110-3-2,sea level rise,saltwater intrusion into estuaries,yes,no saltwater intrusion into estuaries does not cause sea level rise; it is a consequence of sea level rise sea level rise causes saltwater to encroach into areas that were previously dominated by freshwater
request-110-3-3,saltwater intrusion into estuaries,mangrove/ecosystem degradation,"yes saltwater intrusion into estuaries can cause mangrove and other ecosystems to degrade because it alters the salinity levels, which can be detrimental to species that are adapted to the mix of fresh and saltwater conditions typically found in estuaries",yes
