custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-99-4-1,reduced interception,increased soil saturation,no,no
request-99-4-2,increased soil saturation,soil instability,yes,"no soil instability does not cause increased soil saturation; rather, it is often a result of it soil saturation can contribute to soil instability, but the two are not the same"
request-99-4-3,soil instability,land sliding,yes,yes
request-99-5-0,deforestation,loss of vegetation cover,yes,no
request-99-5-1,loss of vegetation cover,reduced evapotranspiration,yes,no
request-99-5-2,reduced evapotranspiration,increased soil moisture,yes,yes
request-99-5-3,increased soil moisture,land sliding,yes,no
request-99-6-0,deforestation,loss of vegetation cover,yes,no
request-99-6-1,loss of vegetation cover,increased rainfall impact,no,yes
request-99-6-2,increased rainfall impact,soil compaction,yes,no
request-99-6-3,soil compaction,reduced infiltration,yes,yes
request-99-6-4,reduced infiltration,increased surface runoff,yes,yes
request-99-6-5,increased surface runoff,land sliding,yes,yes
request-99-7-0,deforestation,increased soil erosion,yes,no
request-99-7-1,increased soil erosion,reduced soil depth,yes,yes
request-99-7-2,reduced soil depth,soil instability,yes,no
request-99-7-3,soil instability,land sliding,yes,yes
request-99-8-0,deforestation,increased carbon emissions,yes,no
request-99-8-1,increased carbon emissions,climate change,yes,yes
request-99-8-2,climate change,increased heavy rainfall events,yes,no
request-99-8-3,increased heavy rainfall events,land sliding,yes,no
request-99-9-0,deforestation,ecosystem disruption,yes,yes
request-99-9-1,ecosystem disruption,altered soil properties,yes,"yes altered soil properties can lead to ecosystem disruption by affecting plant growth, water infiltration, and the habitat for soil organisms, which can have cascading effects on the entire ecosystem"
request-99-9-2,altered soil properties,soil instability,"yes altered soil properties, such as changes in soil composition, structure, or moisture content, can indeed lead to soil instability",yes
request-99-9-3,soil instability,land sliding,yes,yes
request-99-10-0,deforestation,habitat loss,yes,yes
request-99-10-1,habitat loss,decreased soil fauna activity,"yes habitat loss can lead to decreased soil fauna activity because it often results in the destruction or fragmentation of the living space and resources needed by soil organisms this can disrupt the ecosystem and reduce biodiversity, which in turn can affect the activity levels of soil fauna",no
request-99-10-2,decreased soil fauna activity,soil degradation,yes,yes
request-99-10-3,soil degradation,land sliding,no,yes
request-100-0-0,rise in global temperatures,melting of glaciers,yes,yes
request-100-0-1,melting of glaciers,increased water runoff,yes,no
request-100-0-2,increased water runoff,soil saturation,yes,yes
request-100-0-3,soil saturation,land sliding,yes,no
request-100-1-0,rise in global temperatures,increased heavy rainfall,yes,no
request-100-1-1,increased heavy rainfall,soil saturation,yes,no
request-100-1-2,soil saturation,land sliding,yes,no
request-100-2-0,rise in global temperatures,thawing of permafrost,yes,yes
request-100-2-1,thawing of permafrost,ground instability,yes,yes
request-100-2-2,ground instability,land sliding,yes,yes
request-100-3-0,rise in global temperatures,sea level rise,yes,no
request-100-3-1,sea level rise,coastal erosion,yes,"no coastal erosion is the process by which coastlines are worn away by the action of waves, currents, tides, and human activities it does not cause sea level rise; sea level rise is primarily caused by factors such as the melting of ice caps and glaciers, thermal expansion of seawater as it warms, and other climate-related factors"
request-100-3-2,coastal erosion,land sliding,no,no
request-100-4-0,rise in global temperatures,increased wildfires,yes,yes
request-100-4-1,increased wildfires,loss of vegetation,yes,yes
request-100-4-2,loss of vegetation,soil erosion,yes,yes
request-100-4-3,soil erosion,land sliding,no,yes
request-100-5-0,rise in global temperatures,deforestation,no,yes
request-100-5-1,deforestation,soil destabilization,yes,no
request-100-5-2,soil destabilization,land sliding,yes,yes
request-100-6-0,rise in global temperatures,expansion of pests affecting forests,yes,no
request-100-6-1,expansion of pests affecting forests,loss of vegetation,yes,yes
request-100-6-2,loss of vegetation,soil instability,yes,yes
request-100-6-3,soil instability,land sliding,yes,yes
request-100-7-0,rise in global temperatures,changes in precipitation patterns,yes,yes
request-100-7-1,changes in precipitation patterns,extreme weather events,yes,yes
request-100-7-2,extreme weather events,slope destabilization,yes,no
request-100-7-3,slope destabilization,land sliding,yes,yes
request-100-8-0,rise in global temperatures,desertification,yes,no
request-100-8-1,desertification,soil degradation,yes,yes
request-100-8-2,soil degradation,soil instability,yes,yes
request-100-8-3,soil instability,land sliding,yes,yes
request-100-9-0,rise in global temperatures,permafrost degradation,yes,yes
request-100-9-1,permafrost degradation,ground subsidence,yes,yes
request-100-9-2,ground subsidence,land sliding,yes,yes
request-101-0-0,melting of glaciers,increased river discharge,yes,no
request-101-0-1,increased river discharge,riverbank erosion,yes,"no riverbank erosion is a process where the sides of a river are worn away by the flow of water this process can lead to changes in the shape and course of a river, but it does not directly cause an increase in river discharge, which is the volume of water flowing past a given point in a river per unit of time river discharge is primarily influenced by factors such as precipitation, snowmelt, and the overall volume of water entering the river system"
request-101-0-2,riverbank erosion,land sliding,no,yes
request-101-1-0,melting of glaciers,formation of glacial lakes,yes,no
request-101-1-1,formation of glacial lakes,glacial lake outburst floods,yes,no
request-101-1-2,glacial lake outburst floods,slope destabilization,yes,yes
request-101-1-3,slope destabilization,land sliding,yes,yes
request-101-2-0,melting of glaciers,glacial retreat,yes,yes
request-101-2-1,glacial retreat,exposure of unstable slopes,yes,yes
request-101-2-2,exposure of unstable slopes,land sliding,yes,yes
request-101-3-0,melting of glaciers,loss of permafrost,no,no
request-101-3-1,loss of permafrost,slope instability,yes,yes
request-101-3-2,slope instability,land sliding,yes,yes
request-101-4-0,melting of glaciers,increased sediment deposition,yes,no
request-101-4-1,increased sediment deposition,overloading of slopes,yes,yes
request-101-4-2,overloading of slopes,land sliding,yes,yes
request-102-0-0,soil erosion,loss of vegetation cover,yes,yes
request-102-0-1,loss of vegetation cover,decreased root reinforcement,"yes loss of vegetation cover can lead to decreased root reinforcement, as roots are crucial for stabilizing soil and maintaining its structure vegetation roots help to bind soil particles together, reducing erosion and improving soil stability when vegetation cover is lost, the roots are also lost, leading to weaker soil structure and increased vulnerability to erosion","yes decreased root reinforcement can lead to a loss of vegetation cover, as roots help to anchor plants and trees in place, providing stability and preventing soil erosion without adequate root reinforcement, plants become more susceptible to being uprooted or displaced, especially during events like heavy rain or wind, which can lead to a decrease in vegetation cover"
request-102-0-2,decreased root reinforcement,increased soil instability,"yes decreased root reinforcement can lead to increased soil instability, as roots play a crucial role in maintaining soil structure and preventing erosion","yes increased soil instability can lead to decreased root reinforcement because unstable soil conditions can hinder the growth and development of roots, making it more difficult for plants to establish strong root systems that contribute to reinforcement"
request-102-0-3,increased soil instability,land sliding,yes,yes
request-102-1-0,soil erosion,formation of gullies,yes,yes
request-102-1-1,formation of gullies,undercutting of slopes,yes,yes
request-102-1-2,undercutting of slopes,loss of slope support,yes,yes
request-102-1-3,loss of slope support,land sliding,yes,yes
request-102-2-0,soil erosion,reduced soil cohesion,yes,yes
request-102-2-1,reduced soil cohesion,increased susceptibility to gravity,"yes reduced soil cohesion can indeed cause increased susceptibility to gravity, as cohesive forces contribute to the soil's ability to resist gravitational forces",no
request-102-2-2,increased susceptibility to gravity,land sliding,no,"no land sliding does not cause increased susceptibility to gravity gravity is a constant force and is not affected by land sliding land sliding may cause changes in the landscape, but it does not alter the gravitational force acting on objects"
request-102-3-0,soil erosion,exposed bedrock,no,yes
request-102-3-1,exposed bedrock,weathering of rock materials,yes,yes
request-102-3-2,weathering of rock materials,weakening of slope materials,yes,yes
request-102-3-3,weakening of slope materials,land sliding,yes,yes
request-102-4-0,soil erosion,decreased soil depth,yes,yes
request-102-4-1,decreased soil depth,saturation during rainfall,"yes decreased soil depth can lead to saturation during rainfall because there is less soil to absorb and retain water, causing it to reach saturation more quickly",no
request-102-4-2,saturation during rainfall,increased pore water pressure,yes,yes
request-102-4-3,increased pore water pressure,slope failure,yes,yes
request-102-4-4,slope failure,land sliding,yes,yes
request-103-0-0,earthquakes,ground shaking,yes,yes
request-103-0-1,ground shaking,slope destabilization,yes,yes
request-103-0-2,slope destabilization,land sliding,yes,yes
request-103-1-0,earthquakes,soil liquefaction,yes,no
request-103-1-1,soil liquefaction,slope failure,yes,no
request-103-1-2,slope failure,land sliding,yes,yes
request-103-2-0,earthquakes,ground shaking,yes,yes
request-103-2-1,ground shaking,rockfall initiation,yes,yes
request-103-2-2,rockfall initiation,land sliding,yes,yes
request-103-3-0,earthquakes,ground acceleration,yes,no
request-103-3-1,ground acceleration,slope instability,yes,yes
request-103-3-2,slope instability,land sliding,yes,yes
request-103-4-0,earthquakes,ground displacement,yes,yes
request-103-4-1,ground displacement,slope movement,yes,yes
request-103-4-2,slope movement,land sliding,yes,yes
request-103-5-0,earthquakes,fracturing of rocks,yes,yes
request-103-5-1,fracturing of rocks,collapse of slopes,yes,yes
request-103-5-2,collapse of slopes,land sliding,yes,yes
request-103-6-0,earthquakes,vibrations,yes,yes
request-103-6-1,vibrations,destabilization of soils,yes,yes
request-103-6-2,destabilization of soils,land sliding,yes,yes
request-103-7-0,earthquakes,ground rupture,yes,yes
request-103-7-1,ground rupture,weakening of structural support,yes,yes
