custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-59-6-0,40 degrees,high temperatures,no,no
request-59-6-1,high temperatures,dry vegetation,yes,no
request-59-6-2,dry vegetation,fires,yes,no
request-59-7-0,40 degrees,high temperatures,no,no
request-59-7-1,high temperatures,wildfire risk,yes,no
request-59-7-2,wildfire risk,fires,yes,yes
request-59-8-0,40 degrees,heatwave,no,yes
request-59-8-1,heatwave,increased lightning activity,no,no
request-59-8-2,increased lightning activity,lightning strikes,yes,no
request-59-8-3,lightning strikes,fires,yes,no
request-59-9-0,40 degrees,high temperatures,no,no
request-59-9-1,high temperatures,spontaneous combustion in hay,yes,yes
request-59-9-2,spontaneous combustion in hay,fires,yes,no
request-59-10-0,40 degrees,heatwave,no,yes
request-59-10-1,heatwave,thunderstorms,no,no
request-59-10-2,thunderstorms,lightning strikes,yes,no
request-59-10-3,lightning strikes,fires,yes,no
request-59-11-0,40 degrees,high temperatures,no,no
request-59-11-1,high temperatures,heat stress on electrical systems,yes,yes
request-59-11-2,heat stress on electrical systems,equipment failure,yes,no
request-59-11-3,equipment failure,fires,yes,yes
request-60-0-0,forest fires,the burning of vegetation,yes,yes
request-60-0-1,the burning of vegetation,the production of ash,yes,no
request-60-0-2,the production of ash,the deposition of ash on the soil,yes,no
request-60-0-3,the deposition of ash on the soil,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,no
request-60-1-0,forest fires,the death of plants,yes,no
request-60-1-1,the death of plants,the decomposition of dead plant matter,yes,no
request-60-1-2,the decomposition of dead plant matter,the release of nutrients into the soil,yes,yes
request-60-1-3,the release of nutrients into the soil,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes
request-60-2-0,forest fires,the heating of soil,yes,no
request-60-2-1,the heating of soil,the acceleration of microbial activity,yes,yes
request-60-2-2,the acceleration of microbial activity,the increased decomposition of organic matter,yes,yes
request-60-2-3,the increased decomposition of organic matter,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,no
request-61-0-0,plant nutrients returning to the soil,increased soil fertility,yes,yes
request-61-0-1,increased soil fertility,enhanced plant nutrition,yes,no
request-61-0-2,enhanced plant nutrition,accelerated plant growth,yes,no
request-61-0-3,accelerated plant growth,the relatively fast regrowth of plants,yes,no
request-61-1-0,plant nutrients returning to the soil,improved nutrient availability,yes,yes
request-61-1-1,improved nutrient availability,greater nutrient uptake,yes,yes
request-61-1-2,greater nutrient uptake,enhanced photosynthesis,yes,yes
request-61-1-3,enhanced photosynthesis,the relatively fast regrowth of plants,yes,yes
request-61-2-0,plant nutrients returning to the soil,activation of soil microorganisms,yes,yes
request-61-2-1,activation of soil microorganisms,enhanced nutrient cycling,yes,yes
request-61-2-2,enhanced nutrient cycling,increased nutrient availability,yes,yes
request-61-2-3,increased nutrient availability,the relatively fast regrowth of plants,yes,yes
request-61-3-0,plant nutrients returning to the soil,improved soil structure,yes,yes
request-61-3-1,improved soil structure,better root penetration,yes,yes
request-61-3-2,better root penetration,increased nutrient uptake,yes,yes
request-61-3-3,increased nutrient uptake,the relatively fast regrowth of plants,yes,yes
request-61-4-0,plant nutrients returning to the soil,release of growth hormones,no,no
request-61-4-1,release of growth hormones,stimulation of plant growth,yes,yes
request-61-4-2,stimulation of plant growth,accelerated growth rates,yes,yes
request-61-4-3,accelerated growth rates,the relatively fast regrowth of plants,yes,no
request-61-5-0,plant nutrients returning to the soil,reduction of nutrient deficiencies,yes,yes
request-61-5-1,reduction of nutrient deficiencies,improved plant health,yes,yes
request-61-5-2,improved plant health,accelerated plant growth,yes,no
request-61-5-3,accelerated plant growth,the relatively fast regrowth of plants,yes,no
request-61-6-0,plant nutrients returning to the soil,increased nitrogen levels,no,no
request-61-6-1,increased nitrogen levels,enhanced protein synthesis,yes,yes
request-61-6-2,enhanced protein synthesis,accelerated plant growth,yes,no
request-61-6-3,accelerated plant growth,the relatively fast regrowth of plants,yes,no
request-61-7-0,plant nutrients returning to the soil,increased phosphorus availability,yes,yes
request-61-7-1,increased phosphorus availability,improved root development,yes,no
request-61-7-2,improved root development,enhanced nutrient uptake,yes,yes
request-61-7-3,enhanced nutrient uptake,the relatively fast regrowth of plants,yes,yes
request-61-8-0,plant nutrients returning to the soil,increased potassium levels,no,no
request-61-8-1,increased potassium levels,improved water regulation,no,no
request-61-8-2,improved water regulation,improved plant growth,yes,no
request-61-8-3,improved plant growth,the relatively fast regrowth of plants,yes,yes
request-62-0-0,humans discarding cigarettes,cigarette ignites dry vegetation,yes,yes
request-62-0-1,cigarette ignites dry vegetation,fire starts,yes,yes
request-62-0-2,fire starts,fire spreads,yes,no
request-62-0-3,fire spreads,wildfires in europe,yes,yes
request-62-1-0,humans discarding cigarettes,cigarette smolders in vegetation,yes,no
request-62-1-1,cigarette smolders in vegetation,smoldering causes ignition after delay,yes,yes
request-62-1-2,smoldering causes ignition after delay,fire starts,yes,yes
request-62-1-3,fire starts,fire spreads,yes,no
request-62-1-4,fire spreads,wildfires in europe,yes,yes
request-62-2-0,humans discarding cigarettes,cigarette ignites brush pile,yes,no
request-62-2-1,cigarette ignites brush pile,fire spreads to forest,yes,no
request-62-2-2,fire spreads to forest,wildfires in europe,yes,yes
request-62-3-0,humans using barbecues carelessly,barbecue sparks ignite vegetation,yes,yes
request-62-3-1,barbecue sparks ignite vegetation,fire starts,yes,yes
request-62-3-2,fire starts,fire spreads,yes,no
request-62-3-3,fire spreads,wildfires in europe,yes,yes
request-62-4-0,humans using barbecues carelessly,barbecue left unattended,yes,yes
request-62-4-1,barbecue left unattended,barbecue fire spreads to surroundings,yes,yes
request-62-4-2,barbecue fire spreads to surroundings,fire starts,yes,yes
request-62-4-3,fire starts,fire spreads,yes,no
request-62-4-4,fire spreads,wildfires in europe,yes,yes
request-62-5-0,humans using barbecues carelessly,hot coals disposed improperly,yes,yes
request-62-5-1,hot coals disposed improperly,coals ignite vegetation,yes,yes
request-62-5-2,coals ignite vegetation,fire starts,yes,yes
request-62-5-3,fire starts,fire spreads,yes,no
request-62-5-4,fire spreads,wildfires in europe,yes,yes
request-62-6-0,humans using campfires carelessly,campfire embers ignite vegetation,yes,yes
request-62-6-1,campfire embers ignite vegetation,fire starts,yes,yes
request-62-6-2,fire starts,fire spreads,yes,no
request-62-6-3,fire spreads,wildfires in europe,yes,yes
request-62-7-0,humans using campfires carelessly,campfire left unattended,yes,yes
request-62-7-1,campfire left unattended,campfire spreads to surroundings,yes,yes
request-62-7-2,campfire spreads to surroundings,fire starts,yes,yes
request-62-7-3,fire starts,fire spreads,yes,no
request-62-7-4,fire spreads,wildfires in europe,yes,yes
request-62-8-0,humans using campfires carelessly,hot ashes not extinguished properly,yes,yes
request-62-8-1,hot ashes not extinguished properly,ashes ignite vegetation,yes,yes
request-62-8-2,ashes ignite vegetation,fire starts,yes,yes
request-62-8-3,fire starts,fire spreads,yes,no
request-62-8-4,fire spreads,wildfires in europe,yes,yes
request-62-9-0,humans discarding rubbish like glass which can focus sunlight,glass focuses sunlight,no,no
request-62-9-1,glass focuses sunlight,vegetation ignited by focused sunlight,no,no
request-62-9-2,vegetation ignited by focused sunlight,fire starts,yes,no
request-62-9-3,fire starts,fire spreads,yes,no
request-62-9-4,fire spreads,wildfires in europe,yes,yes
request-62-10-0,humans discarding rubbish like glass which can focus sunlight,focused sunlight heats vegetation,yes,yes
request-62-10-1,focused sunlight heats vegetation,heat causes ignition of vegetation,yes,yes
request-62-10-2,heat causes ignition of vegetation,fire starts,yes,yes
request-62-10-3,fire starts,fire spreads,yes,no
request-62-10-4,fire spreads,wildfires in europe,yes,yes
request-62-11-0,humans discarding rubbish like glass which can focus sunlight,"glass bottle breaks, fragments focus sunlight",yes,yes
request-62-11-1,"glass bottle breaks, fragments focus sunlight",ignition of dry leaves,yes,no
request-62-11-2,ignition of dry leaves,fire starts,yes,yes
request-62-11-3,fire starts,fire spreads,yes,no
request-62-11-4,fire spreads,wildfires in europe,yes,yes
request-63-0-0,global warming,higher temperatures,yes,no
request-63-0-1,higher temperatures,drought,no,yes
request-63-0-2,drought,dry vegetation,yes,no
request-63-0-3,dry vegetation,fires,yes,no
request-63-1-0,global warming,climate change,yes,yes
request-63-1-1,climate change,heatwaves,yes,no
request-63-1-2,heatwaves,dry vegetation,yes,no
request-63-1-3,dry vegetation,fires,yes,no
request-63-2-0,global warming,increased lightning strikes,no,no
request-63-2-1,increased lightning strikes,fires,yes,no
request-63-3-0,global warming,pest outbreaks,yes,no
request-63-3-1,pest outbreaks,dead trees,yes,no
request-63-3-2,dead trees,fires,no,yes
request-63-4-0,global warming,longer fire seasons,yes,no
request-63-4-1,longer fire seasons,increased fire occurrences,yes,yes
request-63-4-2,increased fire occurrences,fires,no,no
request-63-5-0,global warming,reduced precipitation,no,no
request-63-5-1,reduced precipitation,drought,yes,yes
request-63-5-2,drought,fires,yes,no
request-63-6-0,global warming,early snowmelt,yes,no
request-63-6-1,early snowmelt,extended dry periods,yes,no
request-63-6-2,extended dry periods,fires,yes,no
request-64-0-0,40 degrees,heatwave,no,yes
request-64-0-1,heatwave,vegetation drying,yes,no
request-64-0-2,vegetation drying,fire ignition,yes,yes
request-64-0-3,fire ignition,fires,yes,yes
request-64-1-0,40 degrees,high temperatures,no,no
request-64-1-1,high temperatures,electrical equipment overheating,yes,yes
request-64-1-2,electrical equipment overheating,electrical failure,yes,yes
request-64-1-3,electrical failure,fires,yes,no
request-64-2-0,40 degrees,increased air conditioning use,yes,no
request-64-2-1,increased air conditioning use,power grid overload,yes,yes
request-64-2-2,power grid overload,transformer failure,yes,no
request-64-2-3,transformer failure,fires,yes,yes
request-64-3-0,40 degrees,heatwave,no,yes
request-64-3-1,heatwave,thunderstorm development,no,no
request-64-3-2,thunderstorm development,lightning strikes,yes,no
request-64-3-3,lightning strikes,fires,yes,no
request-64-4-0,40 degrees,drought conditions,no,no
request-64-4-1,drought conditions,vegetation dieoff,yes,no
request-64-4-2,vegetation dieoff,fuel accumulation,yes,no
request-64-4-3,fuel accumulation,fires,yes,no
request-64-5-0,40 degrees,high temperatures,no,no
request-64-5-1,high temperatures,human discomfort,yes,no
request-64-5-2,human discomfort,negligent behavior,yes,yes
request-64-5-3,negligent behavior,fires,yes,no
request-64-6-0,40 degrees,heat stress on vehicles,no,no
request-64-6-1,heat stress on vehicles,vehicle malfunctions,yes,yes
request-64-6-2,vehicle malfunctions,vehicle fires,yes,no
request-64-6-3,vehicle fires,fires,yes,yes
request-64-7-0,40 degrees,heatinduced chemical reactions,no,no
request-64-7-1,heatinduced chemical reactions,spontaneous combustion,yes,no
request-64-7-2,spontaneous combustion,fires,yes,no
request-64-8-0,40 degrees,infrastructure stress,no,no
request-64-8-1,infrastructure stress,pipeline ruptures,no,yes
request-64-8-2,pipeline ruptures,gas leaks,yes,no
request-64-8-3,gas leaks,explosions,yes,no
request-64-8-4,explosions,fires,yes,yes
request-64-9-0,40 degrees,heatwave,no,yes
request-64-9-1,heatwave,increased outdoor activities,yes,no
request-64-9-2,increased outdoor activities,campfires,no,yes
request-64-9-3,campfires,uncontrolled fires,no,no
request-64-9-4,uncontrolled fires,fires,yes,yes
request-64-10-0,40 degrees,high temperatures,no,no
request-64-10-1,high temperatures,increased use of flammable materials,no,yes
request-64-10-2,increased use of flammable materials,accidental ignition,yes,no
request-64-10-3,accidental ignition,fires,yes,yes
request-64-11-0,40 degrees,heatwave,no,yes
request-64-11-1,heatwave,energy demand spike,yes,no
request-64-11-2,energy demand spike,energy infrastructure failure,no,no
request-64-11-3,energy infrastructure failure,fires,yes,yes
request-64-12-0,40 degrees,heatwave,no,yes
request-64-12-1,heatwave,peatland desiccation,yes,no
request-64-12-2,peatland desiccation,peat fires,yes,yes
request-64-12-3,peat fires,fires,yes,no
request-64-13-0,40 degrees,high temperatures,no,no
request-64-13-1,high temperatures,increased pest activity,yes,no
request-64-13-2,increased pest activity,forest damage,yes,yes
request-64-13-3,forest damage,dead tree accumulation,yes,yes
request-64-13-4,dead tree accumulation,fires,yes,yes
request-64-14-0,40 degrees,soil moisture loss,yes,no
request-64-14-1,soil moisture loss,ground cracking,yes,no
request-64-14-2,ground cracking,underground cable exposure,yes,yes
request-64-14-3,underground cable exposure,electrical faults,yes,no
