custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-61-1-0,plant nutrients returning to the soil,enhanced microbial activity,yes,yes,yes,yes
request-61-1-1,enhanced microbial activity,breakdown of organic matter,yes,yes,yes,yes
request-61-1-2,breakdown of organic matter,release of available nutrients,yes,no,yes,no
request-61-1-3,release of available nutrients,increased soil fertility,yes,yes,yes,yes
request-61-1-4,increased soil fertility,improved plant growth conditions,yes,yes,yes,no
request-61-1-5,improved plant growth conditions,the relatively fast regrowth of plants,yes,yes,yes,no
request-61-2-0,plant nutrients returning to the soil,reduced soil erosion,yes,yes,no,no
request-61-2-1,reduced soil erosion,preservation of soil structure,yes,yes,yes,yes
request-61-2-2,preservation of soil structure,improved water infiltration,yes,yes,yes,yes
request-61-2-3,improved water infiltration,increased soil fertility,yes,yes,no,no
request-61-2-4,increased soil fertility,improved plant growth conditions,yes,yes,yes,no
request-61-2-5,improved plant growth conditions,the relatively fast regrowth of plants,yes,yes,yes,no
request-61-3-0,plant nutrients returning to the soil,increased soil water holding capacity,yes,no,no,no
request-61-3-1,increased soil water holding capacity,improved plant water availability,yes,yes,yes,no
request-61-3-2,improved plant water availability,enhanced plant growth,yes,yes,yes,no
request-61-3-3,enhanced plant growth,the relatively fast regrowth of plants,yes,yes,yes,no
request-61-4-0,plant nutrients returning to the soil,stimulation of beneficial microorganisms,yes,yes,yes,yes
request-61-4-1,stimulation of beneficial microorganisms,production of plant growth promoting substances,yes,yes,yes,yes
request-61-4-2,production of plant growth promoting substances,enhanced plant growth,yes,yes,yes,no
request-61-4-3,enhanced plant growth,the relatively fast regrowth of plants,yes,yes,yes,no
request-62-0-0,humans discarding cigarettes,lit cigarettes on the ground,yes,yes,yes,no
request-62-0-1,lit cigarettes on the ground,dry vegetation catching fire,yes,no,yes,no
request-62-0-2,dry vegetation catching fire,uncontrolled small fires spreading,yes,yes,yes,yes
request-62-0-3,uncontrolled small fires spreading,wildfires in europe,yes,yes,yes,yes
request-62-1-0,humans using barbecues or campfires carelessly,unattended flames igniting nearby vegetation,yes,yes,yes,yes
request-62-1-1,unattended flames igniting nearby vegetation,small fires growing out of control,yes,yes,yes,yes
request-62-1-2,small fires growing out of control,strong winds spreading embers,yes,yes,yes,yes
request-62-1-3,strong winds spreading embers,wildfires in europe,yes,yes,yes,yes
request-62-2-0,humans discarding rubbish like glass,glass focusing sunlight onto dry vegetation,yes,no,yes,no
request-62-2-1,glass focusing sunlight onto dry vegetation,vegetation igniting due to intense heat,yes,no,yes,no
request-62-2-2,vegetation igniting due to intense heat,small fires spreading quickly,yes,yes,yes,yes
request-62-2-3,small fires spreading quickly,wildfires in europe,yes,yes,yes,yes
request-62-3-0,humans discarding cigarettes,cigarette butts igniting dry leaves or twigs,yes,no,yes,no
request-62-3-1,cigarette butts igniting dry leaves or twigs,small fires growing in intensity,yes,yes,yes,no
request-62-3-2,small fires growing in intensity,strong winds spreading embers,yes,yes,yes,yes
request-62-3-3,strong winds spreading embers,wildfires in europe,yes,yes,yes,yes
request-62-4-0,humans using barbecues or campfires carelessly,embers or sparks escaping into nearby vegetation,yes,yes,yes,yes
request-62-4-1,embers or sparks escaping into nearby vegetation,dry vegetation catching fire,yes,yes,yes,no
request-62-4-2,dry vegetation catching fire,uncontrolled small fires spreading,yes,yes,yes,yes
request-62-4-3,uncontrolled small fires spreading,wildfires in europe,yes,yes,yes,yes
request-62-5-0,humans discarding rubbish like glass,glass focusing sunlight onto dry underbrush,yes,no,yes,no
request-62-5-1,glass focusing sunlight onto dry underbrush,underbrush igniting due to intense heat,yes,no,yes,no
request-62-5-2,underbrush igniting due to intense heat,small fires spreading quickly,yes,yes,yes,yes
request-62-5-3,small fires spreading quickly,wildfires in europe,yes,yes,yes,yes
request-63-0-0,global warming,rising temperatures,yes,yes,yes,no
request-63-0-1,rising temperatures,drought,no,yes,no,no
request-63-0-2,drought,dry vegetation,yes,no,yes,no
request-63-0-3,dry vegetation,fires,yes,no,yes,no
request-63-1-0,global warming,changes in precipitation patterns,yes,no,yes,no
request-63-1-1,changes in precipitation patterns,drought,yes,yes,yes,no
request-63-1-2,drought,dry vegetation,yes,no,yes,no
request-63-1-3,dry vegetation,fires,yes,no,yes,no
request-63-2-0,global warming,increased lightning strikes,yes,no,yes,no
request-63-2-1,increased lightning strikes,lightninginduced ignitions,yes,no,yes,no
request-63-2-2,lightninginduced ignitions,fires,yes,no,yes,no
request-63-3-0,global warming,stronger winds,yes,no,yes,no
request-63-3-1,stronger winds,spread of embers,yes,yes,yes,no
request-63-3-2,spread of embers,fires,yes,yes,yes,yes
request-63-4-0,global warming,increased human activity,no,yes,no,yes
request-63-4-1,increased human activity,humanstarted ignitions,yes,yes,yes,yes
request-63-4-2,humanstarted ignitions,fires,yes,yes,yes,no
request-63-5-0,global warming,rising temperatures,yes,yes,yes,no
request-63-5-1,rising temperatures,increased fuel loads,yes,no,yes,no
request-63-5-2,increased fuel loads,dry vegetation,no,yes,yes,yes
request-63-5-3,dry vegetation,fires,yes,no,yes,no
request-64-0-0,40 degrees,heatwave,no,yes,no,yes
request-64-0-1,heatwave,drought,yes,no,no,no
request-64-0-2,drought,dry vegetation,yes,no,yes,no
request-64-0-3,dry vegetation,fires,yes,no,yes,no
request-64-1-0,40 degrees,heatwave,no,yes,no,yes
request-64-1-1,heatwave,strong winds,no,no,no,no
request-64-1-2,strong winds,sparks,no,no,no,no
request-64-1-3,sparks,fires,yes,yes,yes,yes
request-64-2-0,40 degrees,heatwave,no,yes,no,yes
request-64-2-1,heatwave,power outage,yes,no,yes,no
request-64-2-2,power outage,downed power lines,yes,yes,no,yes
request-64-2-3,downed power lines,sparks,yes,yes,yes,no
request-64-2-4,sparks,fires,yes,yes,yes,no
request-64-3-0,40 degrees,heatwave,no,yes,no,yes
request-64-3-1,heatwave,human activity,no,yes,no,yes
request-64-3-2,human activity,careless smoking,yes,no,yes,no
request-64-3-3,careless smoking,fires,yes,no,yes,yes
request-64-4-0,40 degrees,heatwave,no,yes,no,yes
request-64-4-1,heatwave,human activity,no,yes,no,yes
request-64-4-2,human activity,arson,yes,no,yes,no
request-64-4-3,arson,fires,yes,no,yes,no
request-65-0-0,fungiculture,mycorrhizal networks,yes,no,no,no
request-65-0-1,mycorrhizal networks,soil remediation,yes,no,no,no
request-65-0-2,soil remediation,ecosystem remediation,yes,yes,yes,no
request-65-1-0,permaculture,agroforestry practices,yes,no,no,no
request-65-1-1,agroforestry practices,soil conservation,yes,yes,yes,no
request-65-1-2,soil conservation,ecosystem remediation,yes,yes,yes,yes
request-65-2-0,fungiculture,decomposition of organic matter,no,no,no,no
request-65-2-1,decomposition of organic matter,nutrient cycling,yes,yes,yes,no
request-65-2-2,nutrient cycling,soil fertility,yes,yes,yes,no
request-65-2-3,soil fertility,ecosystem remediation,yes,yes,no,no
request-65-3-0,permaculture,biodiversity enhancement,yes,no,yes,yes
request-65-3-1,biodiversity enhancement,ecosystem services,yes,yes,yes,no
request-65-3-2,ecosystem services,ecosystem remediation,no,yes,no,no
request-65-4-0,fungiculture,mycorrhizal fungi,yes,no,no,no
request-65-4-1,mycorrhizal fungi,plantfungi symbiosis,yes,yes,yes,yes
request-65-4-2,plantfungi symbiosis,plant growth promotion,yes,yes,yes,no
request-65-4-3,plant growth promotion,ecosystem remediation,yes,yes,yes,yes
request-65-5-0,permaculture,polyculture farming,yes,no,no,no
request-65-5-1,polyculture farming,soil health improvement,yes,no,yes,no
request-65-5-2,soil health improvement,ecosystem remediation,yes,yes,yes,yes
request-65-6-0,fungiculture,fungalbased pest control,yes,no,no,no
request-65-6-1,fungalbased pest control,pest population reduction,yes,yes,yes,yes
request-65-6-2,pest population reduction,ecosystem balance,yes,yes,yes,yes
request-65-6-3,ecosystem balance,ecosystem remediation,yes,yes,no,no
request-65-7-0,permaculture,water harvesting,yes,no,no,no
request-65-7-1,water harvesting,soil moisture retention,yes,no,no,no
request-65-7-2,soil moisture retention,ecosystem remediation,yes,yes,no,yes
request-66-0-0,drought,crop failure,yes,no,yes,no
request-66-0-1,crop failure,food shortage,yes,no,yes,no
request-66-0-2,food shortage,hunger,yes,no,no,no
request-66-0-3,hunger,social unrest,yes,yes,yes,no
request-66-0-4,social unrest,political instability,yes,yes,yes,yes
request-66-0-5,political instability,war,yes,yes,yes,yes
request-66-0-6,war,millions of deaths,yes,no,yes,no
request-66-1-0,drought,water scarcity,yes,no,no,no
request-66-1-1,water scarcity,thirst,yes,no,no,no
request-66-1-2,thirst,mass migration,no,no,no,no
request-66-1-3,mass migration,conflict over resources,yes,yes,no,yes
request-66-1-4,conflict over resources,war,yes,yes,yes,no
request-66-1-5,war,millions of deaths,yes,no,yes,no
request-66-2-0,drought,economic crisis,yes,no,no,no
request-66-2-1,economic crisis,poverty,yes,yes,yes,no
request-66-2-2,poverty,hunger,yes,no,no,no
request-66-2-3,hunger,social unrest,yes,yes,yes,no
request-66-2-4,social unrest,political instability,yes,yes,yes,yes
request-66-2-5,political instability,war,yes,yes,yes,yes
request-66-2-6,war,millions of deaths,yes,no,yes,no
request-66-3-0,drought,food price increase,yes,no,yes,no
request-66-3-1,food price increase,hunger,yes,no,no,no
request-66-3-2,hunger,social unrest,yes,yes,yes,no
request-66-3-3,social unrest,political instability,yes,yes,yes,yes
request-66-3-4,political instability,war,yes,yes,yes,yes
request-66-3-5,war,millions of deaths,yes,no,yes,no
request-66-4-0,drought,waterborne disease outbreak,yes,no,no,no
request-66-4-1,waterborne disease outbreak,thirst,no,no,no,no
request-66-4-2,thirst,illness,yes,yes,no,no
request-66-4-3,illness,death,yes,no,yes,no
request-66-4-4,death,mass death,yes,yes,no,no
request-66-4-5,mass death,war,no,yes,no,yes
request-66-4-6,war,millions of deaths,yes,no,yes,no
request-67-0-0,fuel,combustion,no,no,no,no
request-67-0-1,combustion,exhaust gases,yes,no,yes,no
request-67-0-2,exhaust gases,emissions,yes,yes,yes,yes
request-67-1-0,fuel,engine operation,yes,no,yes,no
request-67-1-1,engine operation,combustion,yes,yes,yes,yes
request-67-1-2,combustion,exhaust gases,yes,no,yes,no
request-67-1-3,exhaust gases,emissions,yes,yes,yes,yes
request-67-2-0,fuel,engine operation,yes,no,yes,no
request-67-2-1,engine operation,fuel injection,yes,yes,yes,yes
request-67-2-2,fuel injection,combustion,no,no,no,no
request-67-2-3,combustion,exhaust gases,yes,no,yes,no
request-67-2-4,exhaust gases,emissions,yes,yes,yes,yes
request-67-3-0,fuel,fuel injection,no,no,no,no
request-67-3-1,fuel injection,combustion,no,no,no,no
request-67-3-2,combustion,exhaust gases,yes,no,yes,no
request-67-3-3,exhaust gases,emissions,yes,yes,yes,yes
request-67-4-0,fuel,burning,yes,no,yes,no
request-67-4-1,burning,exhaust gases,yes,no,yes,no
request-67-4-2,exhaust gases,emissions,yes,yes,yes,yes
request-67-5-0,fuel,burning,yes,no,yes,no
request-67-5-1,burning,combustion,yes,yes,yes,yes
request-67-5-2,combustion,exhaust gases,yes,no,yes,no
request-67-5-3,exhaust gases,emissions,yes,yes,yes,yes
request-68-0-0,canada,oil sands development,yes,no,yes,no
request-68-0-1,oil sands development,increased oil extraction,yes,yes,yes,yes
request-68-0-2,increased oil extraction,higher greenhouse gas emissions,yes,no,yes,no
request-68-0-3,higher greenhouse gas emissions,1% of global emissions,no,no,no,no
request-68-1-0,canada,fossil fuel subsidies,yes,no,no,no
request-68-1-1,fossil fuel subsidies,increased fossil fuel consumption,yes,no,yes,no
request-68-1-2,increased fossil fuel consumption,higher carbon dioxide emissions,yes,no,yes,no
request-68-1-3,higher carbon dioxide emissions,1% of global emissions,no,no,no,no
request-68-2-0,canada,transportation infrastructure development,yes,no,no,no
request-68-2-1,transportation infrastructure development,increased vehicle usage,yes,yes,yes,yes
request-68-2-2,increased vehicle usage,higher carbon dioxide emissions,yes,no,yes,no
request-68-2-3,higher carbon dioxide emissions,1% of global emissions,no,no,no,no
request-68-3-0,canada,agricultural practices,yes,no,no,no
request-68-3-1,agricultural practices,increased nitrous oxide emissions,yes,no,yes,yes
request-68-3-2,increased nitrous oxide emissions,higher greenhouse gas emissions,yes,yes,yes,no
request-68-3-3,higher greenhouse gas emissions,1% of global emissions,no,no,no,no
request-68-4-0,canada,natural gas production,yes,no,no,no
request-68-4-1,natural gas production,increased methane emissions,yes,no,yes,yes
request-68-4-2,increased methane emissions,higher greenhouse gas emissions,yes,yes,yes,no
request-68-4-3,higher greenhouse gas emissions,1% of global emissions,no,no,no,no
request-68-5-0,canada,industrial processes,yes,no,no,no
request-68-5-1,industrial processes,increased energy consumption,yes,no,yes,yes
request-68-5-2,increased energy consumption,higher carbon dioxide emissions,yes,no,yes,no
request-68-5-3,higher carbon dioxide emissions,1% of global emissions,no,no,no,no
request-68-6-0,canada,waste management practices,yes,no,no,no
request-68-6-1,waste management practices,increased methane emissions,yes,no,yes,yes
request-68-6-2,increased methane emissions,higher greenhouse gas emissions,yes,yes,yes,no
request-68-6-3,higher greenhouse gas emissions,1% of global emissions,no,no,no,no
request-69-0-0,fossil fuels,burning of fossil fuels,no,no,no,no
request-69-0-1,burning of fossil fuels,air pollution,yes,yes,yes,no
request-69-0-2,air pollution,respiratory diseases,yes,no,yes,no
request-69-0-3,respiratory diseases,1/5 of all worldwide deaths,yes,yes,yes,yes
request-69-1-0,fossil fuels,greenhouse gas emissions,yes,no,yes,no
request-69-1-1,greenhouse gas emissions,global warming,yes,no,yes,no
request-69-1-2,global warming,extreme weather events,yes,no,yes,no
request-69-1-3,extreme weather events,natural disasters,yes,yes,yes,no
request-69-1-4,natural disasters,loss of life,yes,no,yes,no
request-69-1-5,loss of life,1/5 of all worldwide deaths,yes,yes,yes,yes
request-69-2-0,fossil fuels,burning of fossil fuels,no,no,no,no
request-69-2-1,burning of fossil fuels,particulate matter in the air,yes,no,yes,no
request-69-2-2,particulate matter in the air,cardiovascular diseases,yes,no,yes,no
request-69-2-3,cardiovascular diseases,mortality rate increase,yes,no,yes,no
request-69-2-4,mortality rate increase,1/5 of all worldwide deaths,yes,yes,no,yes
request-69-3-0,fossil fuels,industrial activities,no,no,yes,no
request-69-3-1,industrial activities,environmental degradation,yes,no,yes,yes
request-69-3-2,environmental degradation,water pollution,yes,yes,yes,yes
request-69-3-3,water pollution,waterborne diseases,yes,no,yes,no
request-69-3-4,waterborne diseases,mortality rate increase,yes,no,yes,yes
request-69-3-5,mortality rate increase,1/5 of all worldwide deaths,yes,yes,no,yes
request-69-4-0,fossil fuels,energy production,yes,no,yes,yes
